Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
44,1,44,615.152,484.848,25800.869,2,255,162.816,85.379,NA,0,0,0,-14.036
45,1,45,615.152,484.848,26100.879,2,255,162.816,85.379,NA,0,0,0,0
46,1,46,607.197,490.152,26400.889,2,255,172.376,84.783,NA,9.56,0.032,146.31,146.31
47,1,47,594.697,490.152,26700.899,2,253,184.876,92.245,NA,12.5,0.042,180,33.69
48,1,48,577.273,476.515,27000.909,2,255,207.002,113.972,NA,22.126,0.074,-141.953,38.047
49,1,49,571.212,469.697,27300.919,2,255,216.124,123.094,NA,9.122,0.03,-131.634,10.319
50,1,50,553.788,461.742,27600.929,2,227,235.278,140.887,NA,19.154,0.064,-155.462,-23.829
51,1,51,544.318,457.576,27900.939,2,255,245.624,150.589,NA,10.346,0.034,-156.251,-0.788
52,1,52,541.288,457.576,28200.95,2,255,248.654,152.806,NA,3.03,0.01,180,-23.749
53,1,53,545.455,453.409,28500.96,2,255,254.547,152.672,NA,5.893,0.02,-45,135
54,1,54,540.152,452.273,28800.97,2,139,259.97,157.263,NA,5.423,0.018,-167.905,-122.905
55,1,55,540.152,441.288,29100.98,2,184,270.955,165.047,NA,10.985,0.037,-90,77.905
56,1,56,540.152,440.909,29400.99,2,251,271.334,165.322,NA,0.379,0.001,-90,0
57,1,57,540.152,434.091,29701,2,255,278.152,170.339,NA,6.818,0.023,-90,0
58,1,58,521.97,428.788,30001.01,2,252,297.092,186.687,NA,18.939,0.063,-163.74,-73.74
59,1,59,519.697,423.485,30301.02,2,229,302.861,192.059,NA,5.77,0.019,-113.199,50.541
60,1,60,520.076,420.076,30601.03,2,255,306.291,194.253,NA,3.43,0.011,-83.66,29.539
61,1,61,510.606,412.5,30901.04,2,255,318.418,206.274,NA,12.127,0.04,-141.34,-57.68
62,1,62,498.485,410.985,31201.051,2,246,330.634,215.914,NA,12.216,0.041,-172.875,-31.535
63,1,63,496.97,400.379,31501.061,2,255,341.348,224.469,NA,10.714,0.036,-98.13,74.745
64,1,64,501.768,392.172,31801.071,2,241,350.854,227.174,NA,9.507,0.032,-59.689,38.441
65,1,65,496.717,383.081,32101.081,2,255,361.254,237.321,NA,10.4,0.035,-119.055,-59.366
66,1,66,491.162,364.899,32401.091,2,255,380.266,254.749,NA,19.012,0.063,-106.991,12.064
67,1,67,491.162,356.313,32701.101,2,255,388.851,261.415,NA,8.586,0.029,-90,16.991
68,1,68,492.803,354.167,33001.111,2,255,391.554,262.088,NA,2.702,0.009,-52.595,37.405
69,1,69,493.182,348.864,33301.121,2,255,396.87,266.063,NA,5.317,0.018,-85.914,-33.32
70,1,70,492.803,355.303,33601.131,2,255,403.321,261.192,NA,6.451,0.022,93.366,179.281
71,1,71,490.152,357.197,33901.141,2,255,406.579,261.355,NA,3.258,0.011,144.462,51.096
72,1,72,480.682,334.848,34201.152,2,255,430.851,284.787,NA,24.272,0.081,-112.964,102.574
73,1,73,468.561,310.985,34501.162,2,229,457.617,311.142,NA,26.766,0.089,-116.928,-3.964
74,1,74,458.333,313.258,34801.172,2,255,468.093,315.549,NA,10.477,0.035,167.471,-75.601
75,1,75,446.591,313.636,35101.182,2,255,479.842,322.664,NA,11.749,0.039,178.152,10.681
76,1,76,441.667,325.758,35401.192,2,255,492.925,316.745,NA,13.083,0.044,112.109,-66.043
77,1,77,417.045,335.227,35701.202,2,184,519.305,327.129,NA,26.38,0.088,158.962,46.853
78,1,78,398.485,317.803,36001.212,2,255,544.763,352.586,NA,25.458,0.085,-136.809,64.229
79,1,79,406.061,316.667,36301.222,2,255,552.423,347.937,NA,7.661,0.026,-8.531,128.278
80,1,80,402.652,316.667,36601.232,2,255,555.832,350.372,NA,3.409,0.011,180,-171.469
81,1,81,400.379,327.273,36901.242,2,255,566.679,344.728,NA,10.847,0.036,102.095,-77.905
82,1,82,387.5,327.273,37201.253,2,233,579.558,354.303,NA,12.879,0.043,180,77.905
83,1,83,376.894,329.924,37501.263,2,195,590.49,360.637,NA,10.932,0.036,165.964,-14.036
84,1,84,365.152,335.606,37801.273,2,255,603.535,366.206,NA,13.045,0.043,154.179,-11.785
85,1,85,346.212,353.409,38101.283,2,255,629.528,371.067,NA,25.993,0.087,136.771,-17.408
86,1,86,331.818,370.076,38401.293,2,255,651.55,374.314,NA,22.022,0.073,130.815,-5.956
87,1,87,317.424,381.818,38701.303,2,255,670.126,381.105,NA,18.576,0.062,140.793,9.978
88,1,88,289.394,399.242,39001.313,2,255,703.131,398.677,NA,33.005,0.11,148.134,7.341
89,1,89,278.03,410.985,39301.323,2,255,719.472,404.591,NA,16.341,0.054,134.061,-14.073
90,1,90,278.03,420.833,39601.333,2,176,729.32,401.044,NA,9.848,0.033,90,-44.061
91,1,91,281.439,421.97,39901.343,2,255,732.914,397.453,NA,3.593,0.012,18.435,-71.565
92,1,92,285.227,439.394,40201.354,2,255,750.745,388.1,NA,17.831,0.059,77.735,59.3
93,1,93,279.167,443.182,40501.364,2,255,757.892,392.707,NA,7.147,0.024,147.995,70.259
94,1,94,270.076,443.182,40801.374,2,255,766.983,401.388,NA,9.091,0.03,180,32.005
95,1,95,253.788,447.727,41101.384,2,255,783.893,415.725,NA,16.91,0.056,164.407,-15.593
96,1,96,250,461.742,41401.394,2,112,798.411,415.805,NA,14.518,0.048,105.124,-59.283
97,1,97,237.5,475,41701.404,2,255,816.632,425.075,NA,18.221,0.061,133.315,28.191
98,1,98,231.061,475.758,42001.414,2,255,823.116,431.233,NA,6.484,0.022,173.29,39.975
99,1,99,230.682,470.455,42301.424,2,255,828.432,432.683,NA,5.317,0.018,-94.086,92.624
100,1,100,233.333,477.273,42601.434,2,255,835.748,428.707,NA,7.316,0.024,68.749,162.835
101,1,101,251.894,462.879,42901.444,2,148,859.236,413.695,NA,23.488,0.078,-37.794,-106.543
102,1,102,240.909,460.985,43201.455,2,255,870.383,424.816,NA,11.147,0.037,-170.218,-132.424
103,1,103,233.333,460.606,43501.465,2,255,877.968,432.271,NA,7.585,0.025,-177.138,-6.92
104,1,104,232.955,460.606,43801.475,2,255,878.347,432.639,NA,0.379,0.001,180,-2.862
105,1,105,246.591,467.045,44101.485,2,255,893.427,417.892,NA,15.08,0.05,25.278,-154.722
106,1,106,257.955,471.97,44401.495,2,255,905.812,405.719,NA,12.385,0.041,23.429,-1.849
107,1,107,254.545,475,44701.505,2,235,910.373,408.397,NA,4.561,0.015,138.366,114.938
108,1,108,243.182,475,45001.515,2,253,921.737,419.512,NA,11.364,0.038,180,41.634
109,1,109,228.409,467.045,45301.525,2,216,938.515,435.628,NA,16.778,0.056,-151.699,28.301
110,1,110,214.394,454.924,45601.535,2,246,957.045,452.013,NA,18.53,0.062,-139.145,12.555
111,1,111,213.258,451.894,45901.546,2,255,960.281,453.837,NA,3.236,0.011,-110.556,28.589
112,1,112,225,451.515,46201.556,2,255,972.029,442.541,NA,11.749,0.039,-1.848,108.708
113,1,113,225.758,444.318,46501.566,2,246,979.266,443.645,NA,7.237,0.024,-83.991,-82.143
114,1,114,213.636,441.288,46801.576,2,229,991.76,456.137,NA,12.494,0.042,-165.964,-81.973
115,1,115,198.485,422.727,47101.586,2,187,1015.72,475.832,NA,23.96,0.08,-129.226,36.738
116,1,116,191.667,411.364,47401.596,2,242,1028.972,485.739,NA,13.252,0.044,-120.964,8.262
117,1,117,188.258,410.985,47701.606,2,255,1032.402,489.1,NA,3.43,0.011,-173.66,-52.696
118,1,118,183.712,409.848,48001.616,2,255,1037.088,493.775,NA,4.685,0.016,-165.964,7.696
119,1,119,187.5,407.955,48301.626,2,255,1041.323,490.757,NA,4.235,0.014,-26.565,139.399
120,1,120,187.5,407.955,48601.636,2,255,1041.323,490.757,NA,0,0,0,26.565
121,1,121,182.197,391.667,48901.647,2,255,1058.452,501.065,NA,17.129,0.057,-108.034,-108.034
122,1,122,182.576,379.167,49201.657,2,165,1070.958,505.073,NA,12.506,0.042,-88.264,19.77
123,1,123,189.394,383.333,49501.667,2,255,1078.948,497.214,NA,7.991,0.027,31.43,119.694
124,1,124,189.394,379.545,49801.677,2,201,1082.736,498.58,NA,3.788,0.013,-90,-121.43
125,1,125,176.136,378.788,50101.687,2,255,1096.015,511.221,NA,13.279,0.044,-176.73,-86.73
126,1,126,170.455,379.545,50401.697,2,147,1101.748,516.267,NA,5.732,0.019,172.405,-10.865
127,1,127,172.727,384.091,50701.707,2,255,1106.83,512.553,NA,5.082,0.017,63.435,-108.97
128,1,128,175.758,383.333,51001.717,2,255,1109.953,509.974,NA,3.124,0.01,-14.036,-77.471
129,1,129,178.409,378.03,51301.727,2,255,1115.882,509.37,NA,5.929,0.02,-63.435,-49.399
130,1,130,178.409,373.106,51601.737,2,255,1120.806,511.159,NA,4.924,0.016,-90,-26.565
131,1,131,180.682,373.106,51901.748,2,246,1123.079,509.046,NA,2.273,0.008,0,90
132,1,132,180.682,373.106,52201.758,2,255,1123.079,509.046,NA,0,0,0,0
133,1,133,180.682,373.106,52501.768,2,255,1123.079,509.046,NA,0,0,0,0
134,1,134,173.864,371.212,52801.778,2,255,1130.155,516.082,NA,7.076,0.024,-164.476,-164.476
135,1,135,181.818,367.424,53101.788,2,231,1138.966,510.119,NA,8.81,0.029,-25.463,139.013
136,1,136,179.167,367.424,53401.798,2,228,1141.617,512.573,NA,2.652,0.009,180,-154.537
137,1,137,176.515,367.424,53701.808,2,246,1144.269,515.029,NA,2.652,0.009,180,0
138,1,138,172.348,366.288,54001.818,2,255,1148.588,519.318,NA,4.319,0.014,-164.745,15.255
139,1,139,172.348,366.288,54301.828,2,149,1148.588,519.318,NA,0,0,0,164.745
140,1,140,172.348,366.288,54601.838,2,253,1148.588,519.318,NA,0,0,0,0
141,1,141,164.015,364.015,54901.849,2,186,1157.225,527.896,NA,8.638,0.029,-164.745,-164.745
142,1,142,162.121,358.712,55201.859,2,206,1162.856,531.649,NA,5.631,0.019,-109.654,55.091
143,1,143,162.121,358.712,55501.869,2,175,1162.856,531.649,NA,0,0,0,109.654
144,1,144,155.303,360.985,55801.879,2,144,1170.043,537.11,NA,7.187,0.024,161.565,161.565
145,1,145,155.303,364.773,56101.889,2,183,1173.831,535.711,NA,3.788,0.013,90,-71.565
146,1,146,155.303,364.773,56401.899,2,210,1173.831,535.711,NA,0,0,0,-90
147,1,147,153.03,364.773,56701.909,2,156,1176.104,537.827,NA,2.273,0.008,180,180
148,1,148,148.106,365.53,57001.919,2,179,1181.086,542.141,NA,4.982,0.017,171.254,-8.746
149,1,149,153.03,370.076,57301.929,2,205,1187.788,535.915,NA,6.701,0.022,42.709,-128.544
150,1,150,153.03,370.076,57601.939,2,246,1187.788,535.915,NA,0,0,0,-42.709
151,1,151,146.591,370.076,57901.95,2,168,1194.227,541.936,NA,6.439,0.021,180,180
152,1,152,146.212,370.076,58201.96,2,230,1194.606,542.291,NA,0.379,0.001,180,0
153,1,153,146.212,370.076,58501.97,2,231,1194.606,542.291,NA,0,0,0,-180
154,1,154,145.076,365.152,58801.98,2,254,1199.659,545.104,NA,5.054,0.017,-102.995,-102.995
155,1,155,145.076,365.152,59101.99,2,250,1199.659,545.104,NA,0,0,0,102.995
156,1,156,145.076,365.152,59402,2,223,1199.659,545.104,NA,0,0,0,0
157,1,157,139.015,362.121,59702.01,2,189,1206.435,551.849,NA,6.776,0.023,-153.435,-153.435
158,1,158,139.015,359.47,60002.02,2,214,1209.087,552.81,NA,2.652,0.009,-90,63.435
159,1,159,139.015,359.47,60302.03,2,255,1209.087,552.81,NA,0,0,0,90
160,1,160,139.015,359.47,60602.04,2,255,1209.087,552.81,NA,0,0,0,0
161,1,161,139.015,365.152,60902.051,2,255,1214.769,550.765,NA,5.682,0.019,90,90
162,1,162,139.015,365.152,61202.061,2,114,1214.769,550.765,NA,0,0,0,-90
163,1,163,149.621,369.318,61502.071,2,245,1226.164,539.37,NA,11.395,0.038,21.448,21.448
164,1,164,149.621,369.318,61802.081,2,158,1226.164,539.37,NA,0,0,0,-21.448
165,1,165,159.848,369.318,62102.091,2,255,1236.391,529.823,NA,10.227,0.034,0,0
166,1,166,162.121,369.318,62402.101,2,209,1238.664,527.705,NA,2.273,0.008,0,0
167,1,167,165.909,358.333,62702.111,2,255,1250.284,528.293,NA,11.62,0.039,-70.974,-70.974
168,1,168,171.591,355.303,63002.121,2,255,1256.723,524.232,NA,6.439,0.021,-28.072,42.902
169,1,169,164.394,360.985,63302.131,2,255,1265.892,528.684,NA,9.169,0.031,141.71,169.782
170,1,170,175.758,359.47,63602.141,2,255,1277.357,518.769,NA,11.464,0.038,-7.595,-149.304
171,1,171,182.955,359.47,63902.152,2,255,1284.554,512.145,NA,7.197,0.024,0,7.595
172,1,172,192.045,359.47,64202.162,2,243,1293.644,503.8,NA,9.091,0.03,0,0
173,1,173,192.045,359.47,64502.172,2,220,1293.644,503.8,NA,0,0,0,0
174,1,174,192.045,367.424,64802.182,2,255,1301.599,500.671,NA,7.955,0.027,90,90
175,1,175,192.045,351.894,65102.192,2,121,1317.129,506.878,NA,15.53,0.052,-90,-180
176,1,176,192.045,351.515,65402.202,2,77,1317.508,507.034,NA,0.379,0.001,-90,0
177,1,177,192.045,351.515,65702.212,2,82,1317.508,507.034,NA,0,0,0,90
178,1,178,200,348.485,66002.222,2,221,1326.02,501.079,NA,8.512,0.028,-20.854,-20.854
179,1,179,197.348,348.106,66302.232,2,255,1328.699,503.641,NA,2.678,0.009,-171.87,-151.015
180,1,180,190.53,345.833,66602.242,2,218,1335.886,510.782,NA,7.187,0.024,-161.565,10.305
181,1,181,179.924,340.152,66902.253,2,98,1347.918,522.795,NA,12.032,0.04,-151.821,9.744
182,1,182,179.924,340.152,67202.263,2,118,1347.918,522.795,NA,0,0,0,151.821
183,1,183,181.818,333.333,67502.273,2,213,1354.994,524.004,NA,7.076,0.024,-74.476,-74.476
184,1,184,175.758,318.182,67802.283,2,64,1371.313,536.159,NA,16.319,0.054,-111.801,-37.326
185,1,185,175.758,317.803,68102.293,2,94,1371.692,536.33,NA,0.379,0.001,-90,21.801
186,1,186,174.621,312.121,68402.303,2,245,1377.486,539.939,NA,5.794,0.019,-101.31,-11.31
187,1,187,171.97,306.439,68702.313,2,255,1383.756,544.924,NA,6.27,0.021,-115.017,-13.707
188,1,188,171.97,302.652,69002.323,2,203,1387.544,546.704,NA,3.788,0.013,-90,25.017
189,1,189,171.97,302.652,69302.333,2,140,1387.544,546.704,NA,0,0,0,90
190,1,190,166.667,303.788,69602.344,2,223,1392.967,550.851,NA,5.423,0.018,167.905,167.905
191,1,191,166.667,301.515,69902.354,2,218,1395.24,551.916,NA,2.273,0.008,-90,102.095
192,1,192,154.545,301.515,70202.364,2,231,1407.361,562.643,NA,12.121,0.04,180,-90
193,1,193,154.545,304.167,70502.374,2,228,1410.013,561.425,NA,2.652,0.009,90,-90
194,1,194,149.621,291.288,70802.384,2,225,1423.801,571.77,NA,13.788,0.046,-110.925,159.075
195,1,195,139.394,273.864,71102.394,2,191,1444.005,589.101,NA,20.204,0.067,-120.411,-9.487
196,1,196,141.667,268.939,71402.404,2,254,1449.428,589.541,NA,5.423,0.018,-65.225,55.186
197,1,197,141.667,268.939,71702.414,2,255,1449.428,589.541,NA,0,0,0,65.225
198,1,199,134.47,264.394,72002.424,2,179,1457.941,598.045,NA,8.512,0.028,-147.724,-147.724
199,2,1,605.303,605.682,1200.04,2,43,0,0,NA,NA,NA,NA,NA
200,2,2,603.409,603.03,1500.051,2,95,3.258,3.258,NA,3.258,0.011,-125.538,NA
201,2,3,603.409,596.591,1800.061,2,103,9.698,9.286,NA,6.439,0.021,-90,35.538
202,2,4,603.03,590.53,2100.071,2,124,15.77,15.321,NA,6.072,0.02,-93.576,-3.576
203,2,5,603.03,590.53,2400.081,2,40,15.77,15.321,NA,0,0,0,93.576
204,2,6,589.773,585.985,2700.091,2,134,29.785,25.083,NA,14.015,0.047,-161.075,-161.075
205,2,7,584.47,580.682,3000.101,2,64,37.285,32.543,NA,7.5,0.025,-135,26.075
206,2,8,578.409,571.591,3300.111,2,72,48.211,43.422,NA,10.926,0.036,-123.69,11.31
207,2,9,578.409,571.591,3600.121,2,89,48.211,43.422,NA,0,0,0,123.69
208,2,10,564.015,571.591,3900.131,2,118,62.605,53.543,NA,14.394,0.048,180,180
209,2,11,563.258,573.485,4200.141,2,198,64.645,52.957,NA,2.04,0.007,111.801,-68.199
210,2,12,562.5,576.515,4500.152,2,97,67.768,51.796,NA,3.124,0.01,104.036,-7.765
211,2,13,561.364,579.167,4800.162,2,45,70.653,51.32,NA,2.885,0.01,113.199,9.162
212,2,14,557.197,577.652,5100.172,2,148,75.087,55.677,NA,4.434,0.015,-160.017,86.785
213,2,15,557.197,577.652,5400.182,2,185,75.087,55.677,NA,0,0,0,160.017
214,2,16,557.197,577.652,5700.192,2,222,75.087,55.677,NA,0,0,0,0
215,2,17,557.197,577.652,6000.202,2,94,75.087,55.677,NA,0,0,0,0
216,2,18,550.758,577.652,6300.212,2,80,81.526,61.326,NA,6.439,0.021,180,180
217,2,19,550.758,577.652,6600.222,2,80,81.526,61.326,NA,0,0,0,-180
218,2,20,542.424,578.788,6900.232,2,212,89.937,68.389,NA,8.41,0.028,172.235,172.235
219,2,21,539.773,576.136,7200.242,2,232,93.686,71.883,NA,3.75,0.012,-135,52.765
220,2,22,538.258,573.485,7500.253,2,177,96.74,74.376,NA,3.054,0.01,-119.745,15.255
221,2,23,536.742,572.348,7800.263,2,204,98.634,76.234,NA,1.894,0.006,-143.13,-23.385
222,2,24,534.47,571.212,8100.273,2,255,101.175,78.775,NA,2.541,0.008,-153.435,-10.305
223,2,25,534.47,571.212,8400.283,2,255,101.175,78.775,NA,0,0,0,153.435
224,2,26,534.47,571.212,8700.293,2,235,101.175,78.775,NA,0,0,0,0
225,2,27,534.091,571.212,9000.303,2,255,101.554,79.116,NA,0.379,0.001,180,180
226,2,28,534.091,571.212,9300.313,2,214,101.554,79.116,NA,0,0,0,-180
227,2,29,528.788,568.939,9600.323,2,255,107.323,84.88,NA,5.77,0.019,-156.801,-156.801
228,2,30,528.788,565.53,9900.333,2,255,110.733,86.41,NA,3.409,0.011,-90,66.801
229,2,31,523.485,565.53,10200.343,2,255,116.036,91.139,NA,5.303,0.018,180,-90
230,2,32,522.348,565.152,10500.354,2,255,117.233,92.326,NA,1.198,0.004,-161.565,18.435
231,2,33,515.53,559.47,10800.364,2,255,126.109,100.969,NA,8.875,0.03,-140.194,21.371
232,2,34,515.53,559.47,11100.374,2,255,126.109,100.969,NA,0,0,0,140.194
233,2,35,515.53,557.955,11400.384,2,255,127.624,101.671,NA,1.515,0.005,-90,-90
234,2,36,509.848,551.894,11700.394,2,255,135.931,109.566,NA,8.307,0.028,-133.152,-43.152
235,2,37,512.121,550.379,12000.404,2,234,138.663,108.357,NA,2.731,0.009,-33.69,99.462
236,2,38,506.061,550.379,12300.414,2,237,144.723,113.611,NA,6.061,0.02,180,-146.31
237,2,39,506.061,545.455,12600.424,2,239,149.648,116.088,NA,4.924,0.016,-90,90
238,2,40,510.985,537.5,12900.434,2,76,159.003,116.382,NA,9.355,0.031,-58.241,31.759
239,2,41,510.985,537.5,13200.444,2,241,159.003,116.382,NA,0,0,0,58.241
240,2,42,521.212,530.303,13500.455,2,230,171.509,112.93,NA,12.506,0.042,-35.134,-35.134
241,2,43,523.864,518.939,13800.465,2,201,183.178,118.982,NA,11.669,0.039,-76.866,-41.732
242,2,44,526.136,507.955,14100.475,2,206,194.395,125.77,NA,11.217,0.037,-78.311,-1.445
243,2,45,526.894,525,14400.485,2,201,211.457,112.506,NA,17.062,0.057,87.455,165.766
244,2,46,519.318,521.212,14700.495,2,255,219.927,120.534,NA,8.47,0.028,-153.435,119.11
245,2,47,509.47,521.212,15000.505,2,255,229.776,127.746,NA,9.848,0.033,180,-26.565
246,2,48,507.197,521.212,15300.515,2,255,232.049,129.46,NA,2.273,0.008,180,0
247,2,49,514.394,520.076,15600.525,2,255,239.335,124.871,NA,7.286,0.024,-8.973,171.027
248,2,50,505.303,513.636,15900.535,2,255,250.475,135.913,NA,11.14,0.037,-144.689,-135.716
249,2,51,504.924,513.258,16200.545,2,255,251.011,136.448,NA,0.536,0.002,-135,9.689
250,2,52,504.924,509.47,16500.556,2,255,254.799,139.042,NA,3.788,0.013,-90,45
251,2,53,507.955,506.061,16800.566,2,244,259.36,139.288,NA,4.561,0.015,-48.366,41.634
252,2,54,508.712,505.303,17100.576,2,255,260.431,139.304,NA,1.071,0.004,-45,3.366
253,2,55,504.924,501.515,17400.586,2,255,265.788,144.66,NA,5.357,0.018,-135,-90
254,2,56,487.879,487.879,17700.596,2,255,287.617,166.331,NA,21.829,0.073,-141.34,-6.34
255,2,57,490.909,491.667,18000.606,2,255,292.468,161.51,NA,4.851,0.016,51.34,-167.32
256,2,58,485.227,491.288,18300.616,2,255,298.162,165.844,NA,5.694,0.019,-176.186,132.474
257,2,59,485.227,491.288,18600.626,2,255,298.162,165.844,NA,0,0,0,176.186
258,2,60,485.227,491.288,18900.636,2,5,298.162,165.844,NA,0,0,0,0
259,2,61,506.818,482.955,19200.646,2,255,321.306,157.357,NA,23.143,0.077,-21.105,-21.105
260,2,62,506.818,479.545,19500.657,2,255,324.715,160.03,NA,3.409,0.011,-90,-68.895
261,2,63,506.818,475.379,19800.667,2,244,328.881,163.334,NA,4.167,0.014,-90,0
262,2,64,506.818,475.379,20100.677,2,255,328.881,163.334,NA,0,0,0,90
263,2,65,505.303,460.227,20400.687,2,255,344.108,176.514,NA,15.227,0.051,-95.711,-95.711
264,2,66,498.106,455.682,20700.697,2,255,352.621,184.367,NA,8.512,0.028,-147.724,-52.014
265,2,67,485.606,450.379,21000.707,2,255,366.199,196.078,NA,13.578,0.045,-157.011,-9.287
266,2,68,478.788,439.773,21300.717,2,255,378.808,208.643,NA,12.609,0.042,-122.735,34.276
267,2,69,478.788,439.773,21600.727,2,255,378.808,208.643,NA,0,0,0,122.735
268,2,70,475.379,430.682,21900.737,2,255,388.517,217.957,NA,9.709,0.032,-110.556,-110.556
269,2,71,470.833,424.621,22200.747,2,255,396.092,225.533,NA,7.576,0.025,-126.87,-16.314
270,2,72,466.288,419.318,22500.758,2,255,403.077,232.501,NA,6.985,0.023,-130.601,-3.731
271,2,73,466.288,420.076,22800.768,2,206,403.835,231.894,NA,0.758,0.003,90,-139.399
272,2,74,464.015,422.727,23100.778,2,193,407.327,231.159,NA,3.492,0.012,130.601,40.601
273,2,75,459.47,404.545,23400.788,2,249,426.068,248.442,NA,18.741,0.062,-104.036,125.362
274,2,76,457.576,394.318,23700.798,2,255,436.469,257.872,NA,10.401,0.035,-100.491,3.545
275,2,77,452.273,401.515,24000.808,2,225,445.409,255.152,NA,8.94,0.03,126.384,-133.124
276,2,78,448.485,409.848,24300.818,2,140,454.563,250.884,NA,9.154,0.031,114.444,-11.94
277,2,79,443.939,423.485,24600.828,2,243,468.937,243.38,NA,14.374,0.048,108.435,-6.009
278,2,80,444.697,435.985,24900.838,2,255,481.46,233.648,NA,12.523,0.042,86.532,-21.903
279,2,81,437.879,445.833,25200.849,2,255,493.438,231.479,NA,11.978,0.04,124.695,38.163
280,2,82,433.333,446.212,25500.859,2,255,497.999,234.53,NA,4.561,0.015,175.236,50.541
281,2,83,433.333,446.212,25800.869,2,239,497.999,234.53,NA,0,0,0,-175.236
282,2,84,430.303,443.182,26100.879,2,255,502.285,238.812,NA,4.285,0.014,-135,-135
