Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
56,1,56,1262.879,675,19500.659,2,255,320.908,138.423,NA,4.791,0.016,-161.565,71.565
57,1,57,1266.667,675,19800.669,2,2,324.696,142.176,NA,3.788,0.013,0,161.565
58,1,58,1311.364,674.242,20100.679,2,129,369.4,186.494,NA,44.703,0.149,-0.971,-0.971
59,1,59,1299.242,675,20400.689,2,198,381.544,174.516,NA,12.145,0.04,176.424,177.395
60,1,60,1299.242,675,20700.699,2,248,381.544,174.516,NA,0,0,0,-176.424
61,1,61,1297.727,673.485,21000.709,2,255,383.687,172.85,NA,2.143,0.007,-135,-135
62,1,62,1290.909,673.485,21300.719,2,236,390.505,166.068,NA,6.818,0.023,180,-45
63,1,63,1290.909,673.485,21600.729,2,255,390.505,166.068,NA,0,0,0,-180
64,1,64,1296.212,673.485,21900.74,2,255,395.808,171.343,NA,5.303,0.018,0,0
65,1,65,1295.455,673.485,22200.75,2,255,396.566,170.589,NA,0.758,0.003,180,180
66,1,66,1292.424,678.03,22500.76,2,255,402.029,168.108,NA,5.463,0.018,123.69,-56.31
67,1,67,1271.97,681.061,22800.77,2,255,422.707,148.334,NA,20.678,0.069,171.573,47.883
68,1,68,1271.97,687.121,23100.78,2,255,428.767,149.475,NA,6.061,0.02,90,-81.573
69,1,69,1271.212,687.879,23400.79,2,255,429.839,148.894,NA,1.071,0.004,135,45
70,1,70,1271.212,687.879,23700.8,2,255,429.839,148.894,NA,0,0,0,-135
71,1,71,1266.667,678.03,24000.811,2,255,440.686,142.611,NA,10.847,0.036,-114.775,-114.775
72,1,72,1268.182,671.97,24300.821,2,255,446.933,143.31,NA,6.247,0.021,-75.964,38.811
73,1,73,1264.394,662.121,24600.831,2,255,457.484,138.769,NA,10.552,0.035,-111.038,-35.074
74,1,74,1261.364,650.758,24900.841,2,255,469.245,135.71,NA,11.761,0.039,-104.931,6.106
75,1,75,1259.848,644.697,25200.851,2,255,475.492,134.572,NA,6.247,0.021,-104.036,0.895
76,1,76,1246.97,638.636,25500.861,2,228,489.726,122.458,NA,14.234,0.047,-154.799,-50.763
77,1,77,1237.121,635.606,25800.871,2,255,500.03,113.227,NA,10.304,0.034,-162.897,-8.098
78,1,78,1227.273,628.788,26100.881,2,210,512.008,105.115,NA,11.978,0.04,-145.305,17.592
79,1,79,1237.121,628.788,26400.892,2,228,521.857,114.655,NA,9.848,0.033,0,145.305
80,1,80,1237.121,640.152,26700.902,2,255,533.22,112.494,NA,11.364,0.038,90,90
81,1,81,1255.303,639.394,27000.912,2,255,551.418,130.613,NA,18.198,0.061,-2.386,-92.386
82,1,82,1259.091,626.515,27300.922,2,255,564.842,136.568,NA,13.424,0.045,-73.61,-71.225
83,1,83,1254.545,626.515,27600.932,2,255,569.388,132.133,NA,4.545,0.015,180,-106.39
84,1,84,1256.818,630.303,27900.942,2,255,573.805,133.568,NA,4.417,0.015,59.036,-120.964
85,1,85,1256.818,636.364,28200.952,2,255,579.866,132.532,NA,6.061,0.02,90,30.964
86,1,86,1260.606,636.364,28500.963,2,255,583.654,136.279,NA,3.788,0.013,0,-90
87,1,87,1260.606,645.455,28800.973,2,245,592.745,135.265,NA,9.091,0.03,90,90
88,1,88,1256.818,646.97,29100.983,2,225,596.824,131.376,NA,4.08,0.014,158.199,68.199
89,1,89,1252.273,651.515,29400.993,2,218,603.253,126.597,NA,6.428,0.021,135,-23.199
90,1,90,1253.788,651.515,29701.003,2,242,604.768,128.111,NA,1.515,0.005,0,-135
91,1,91,1254.545,652.273,30001.013,2,163,605.839,128.844,NA,1.071,0.004,45,45
92,1,92,1259.848,652.273,30301.023,2,255,611.142,134.144,NA,5.303,0.018,0,-45
93,1,93,1259.848,652.273,30601.033,2,211,611.142,134.144,NA,0,0,0,0
94,1,94,1262.121,652.273,30901.044,2,239,613.415,136.416,NA,2.273,0.008,0,0
95,1,95,1262.121,652.273,31201.054,2,255,613.415,136.416,NA,0,0,0,0
96,1,96,1265.152,648.485,31501.064,2,253,618.266,139.6,NA,4.851,0.016,-51.34,-51.34
97,1,97,1265.152,648.485,31801.074,2,255,618.266,139.6,NA,0,0,0,51.34
98,1,98,1273.485,647.727,32101.084,2,205,626.633,147.962,NA,8.368,0.028,-5.194,-5.194
99,1,99,1279.545,647.727,32401.094,2,184,632.694,154.013,NA,6.061,0.02,0,5.194
100,1,100,1279.545,652.273,32701.104,2,255,637.239,153.835,NA,4.545,0.015,90,90
101,1,101,1296.212,642.424,33001.115,2,238,656.598,170.999,NA,19.359,0.065,-30.579,-120.579
102,1,102,1309.848,642.424,33301.125,2,171,670.235,184.595,NA,13.636,0.045,0,30.579
103,1,103,1318.939,638.636,33601.135,2,133,680.083,193.966,NA,9.848,0.033,-22.62,-22.62
104,1,104,1329.545,639.394,33901.145,2,255,690.716,204.468,NA,10.633,0.035,4.086,26.705
105,1,105,1343.939,652.273,34201.155,2,255,710.031,218.215,NA,19.314,0.064,41.82,37.735
106,1,106,1345.455,659.091,34501.165,2,255,717.015,219.718,NA,6.985,0.023,77.471,35.651
107,1,107,1345.455,663.636,34801.175,2,255,721.561,219.828,NA,4.545,0.015,90,12.529
108,1,108,1347.727,670.455,35101.185,2,236,728.748,222.436,NA,7.187,0.024,71.565,-18.435
109,1,109,1359.091,674.242,35401.196,2,193,740.726,234.041,NA,11.978,0.04,18.435,-53.13
110,1,110,1359.091,674.242,35701.206,2,255,740.726,234.041,NA,0,0,0,-18.435
111,1,111,1371.97,680.303,36001.216,2,242,754.96,247.403,NA,14.234,0.047,25.201,25.201
112,1,112,1371.97,680.303,36301.226,2,242,754.96,247.403,NA,0,0,0,-25.201
113,1,113,1363.636,680.303,36601.236,2,255,763.293,239.111,NA,8.333,0.028,180,180
114,1,114,1356.818,680.303,36901.246,2,225,770.111,232.329,NA,6.818,0.023,180,0
115,1,115,1352.273,676.515,37201.256,2,104,776.028,227.437,NA,5.917,0.02,-140.194,39.806
116,1,116,1340.152,662.879,37501.266,2,255,794.273,214.502,NA,18.245,0.061,-131.634,8.561
117,1,117,1331.061,657.576,37801.277,2,255,804.797,205.309,NA,10.525,0.035,-149.744,-18.11
118,1,118,1330.303,657.576,38101.287,2,134,805.555,204.551,NA,0.758,0.003,180,-30.256
119,1,119,1325.758,639.394,38401.297,2,255,824.296,200.693,NA,18.741,0.062,-104.036,75.964
120,1,120,1325.758,616.667,38701.307,2,255,847.024,203.843,NA,22.727,0.076,-90,14.036
121,1,121,1325.758,605.303,39001.317,2,255,858.387,206.34,NA,11.364,0.038,-90,0
122,1,122,1325.758,605.303,39301.327,2,255,858.387,206.34,NA,0,0,0,90
123,1,123,1316.667,592.424,39601.337,2,207,874.151,201.236,NA,15.764,0.053,-125.218,-125.218
124,1,124,1316.667,589.394,39901.348,2,248,877.182,202.215,NA,3.03,0.01,-90,35.218
125,1,125,1324.242,584.848,40201.358,2,255,886.016,210.873,NA,8.835,0.029,-30.964,59.036
126,1,126,1333.333,571.97,40501.368,2,243,901.781,223.962,NA,15.764,0.053,-54.782,-23.819
127,1,127,1342.424,572.727,40801.378,2,232,910.903,232.14,NA,9.122,0.03,4.764,59.546
128,1,128,1343.939,572.727,41101.388,2,255,912.418,233.555,NA,1.515,0.005,0,-4.764
129,1,129,1345.455,559.848,41401.398,2,255,925.386,239.841,NA,12.968,0.043,-83.29,-83.29
130,1,130,1345.455,537.121,41701.408,2,46,948.113,249.827,NA,22.727,0.076,-90,-6.71
131,1,131,1338.636,553.03,42001.418,2,194,965.422,236.501,NA,17.309,0.058,113.199,-156.801
132,1,132,1331.818,556.061,42301.429,2,210,972.883,229.044,NA,7.461,0.025,156.038,42.839
133,1,133,1324.242,558.333,42601.439,2,235,980.792,221.239,NA,7.909,0.026,163.301,7.263
134,1,134,1319.697,558.333,42901.449,2,201,985.338,217.171,NA,4.545,0.015,180,16.699
135,1,135,1319.697,558.333,43201.459,2,255,985.338,217.171,NA,0,0,0,-180
136,1,136,1319.697,558.333,43501.469,2,255,985.338,217.171,NA,0,0,0,0
137,1,137,1321.212,558.333,43801.479,2,254,986.853,218.525,NA,1.515,0.005,0,0
138,1,138,1321.97,558.333,44101.489,2,255,987.61,219.203,NA,0.758,0.003,0,0
139,1,139,1321.97,558.333,44401.5,2,255,987.61,219.203,NA,0,0,0,0
140,1,140,1321.97,558.333,44701.51,2,255,987.61,219.203,NA,0,0,0,0
141,1,141,1306.818,558.333,45001.52,2,187,1002.762,205.751,NA,15.152,0.051,180,180
142,1,142,1306.818,558.333,45301.53,2,223,1002.762,205.751,NA,0,0,0,-180
143,1,143,1315.909,560.606,45601.54,2,252,1012.133,212.766,NA,9.371,0.031,14.036,14.036
144,1,144,1316.667,545.455,45901.55,2,242,1027.303,220.635,NA,15.17,0.051,-87.138,-101.174
145,1,145,1319.697,544.697,46201.56,2,234,1030.427,223.639,NA,3.124,0.01,-14.036,73.101
146,1,146,1319.697,535.606,46501.57,2,233,1039.518,228.302,NA,9.091,0.03,-90,-75.964
147,1,147,1319.697,535.606,46801.581,2,232,1039.518,228.302,NA,0,0,0,90
148,1,148,1319.697,532.576,47101.591,2,255,1042.548,229.915,NA,3.03,0.01,-90,-90
149,1,149,1321.97,550,47401.601,2,242,1060.12,223.043,NA,17.572,0.059,82.569,172.569
150,1,150,1328.788,546.212,47701.611,2,255,1067.919,230.842,NA,7.8,0.026,-29.055,-111.623
151,1,151,1337.121,543.182,48001.621,2,255,1076.787,239.617,NA,8.867,0.03,-19.983,9.071
152,1,152,1350.758,539.394,48301.631,2,255,1090.939,253.448,NA,14.153,0.047,-15.524,4.459
153,1,153,1351.515,523.485,48601.641,2,44,1106.866,261.807,NA,15.927,0.053,-87.274,-71.75
154,1,154,1359.091,523.485,48901.651,2,120,1114.442,268.367,NA,7.576,0.025,0,87.274
155,1,155,1354.545,520.455,49201.662,2,255,1119.905,265.957,NA,5.463,0.018,-146.31,-146.31
156,1,156,1353.03,515.909,49501.672,2,192,1124.696,267.012,NA,4.791,0.016,-108.435,37.875
157,1,157,1352.273,520.455,49801.682,2,199,1129.305,264.004,NA,4.608,0.015,99.462,-152.103
158,1,158,1360.606,511.364,50101.692,2,191,1141.637,275.846,NA,12.332,0.041,-47.49,-146.952
159,1,159,1367.424,497.727,50401.702,2,255,1156.883,288.916,NA,15.246,0.051,-63.435,-15.945
160,1,160,1369.697,497.727,50701.712,2,243,1159.156,290.819,NA,2.273,0.008,0,63.435
161,1,161,1381.061,497.727,51001.722,2,249,1170.519,300.415,NA,11.364,0.038,0,0
162,1,162,1403.03,490.152,51301.733,2,237,1193.759,323.119,NA,23.239,0.077,-19.026,-19.026
163,1,163,1411.364,481.061,51601.743,2,194,1206.091,334.956,NA,12.332,0.041,-47.49,-28.464
164,1,164,1425,462.879,51901.753,2,86,1228.818,356.181,NA,22.727,0.076,-53.13,-5.641
165,1,165,1437.121,449.242,52201.763,2,154,1247.063,373.793,NA,18.245,0.061,-48.366,4.764
166,1,166,1443.939,442.424,52501.773,2,136,1256.705,383.249,NA,9.642,0.032,-45,3.366
167,1,167,1461.364,424.242,52801.783,2,74,1281.888,407.886,NA,25.183,0.084,-46.219,-1.219
168,1,168,1473.485,411.364,53101.793,2,166,1299.574,425.195,NA,17.686,0.059,-46.736,-0.517
169,1,169,1487.879,407.576,53401.803,2,153,1314.458,439.177,NA,14.884,0.05,-14.744,31.992
170,2,1,1071.465,637.121,18000.608,2,58,0,0,NA,NA,NA,NA,NA
171,2,2,1072.475,637.121,18300.618,2,62,1.01,1.01,NA,1.01,0.003,0,NA
172,2,3,1077.02,635.101,18600.628,2,114,5.984,5.911,NA,4.974,0.017,-23.962,-23.962
173,2,4,1077.02,634.091,18900.638,2,95,6.994,6.328,NA,1.01,0.003,-90,-66.038
174,2,5,1077.02,627.525,19200.648,2,124,13.56,11.088,NA,6.566,0.022,-90,0
175,2,6,1077.02,627.525,19500.659,2,95,13.56,11.088,NA,0,0,0,90
176,2,7,1084.091,627.525,19800.669,2,145,20.631,15.859,NA,7.071,0.024,0,0
177,2,8,1091.162,627.525,20100.679,2,235,27.701,21.91,NA,7.071,0.024,0,0
178,2,9,1091.162,632.071,20400.689,2,110,32.247,20.334,NA,4.545,0.015,90,90
179,2,10,1091.162,634.091,20700.699,2,94,34.267,19.929,NA,2.02,0.007,90,0
180,2,11,1091.667,633.081,21000.709,2,193,35.396,20.602,NA,1.129,0.004,-63.435,-153.435
181,2,12,1091.667,624.495,21300.719,2,166,43.982,23.823,NA,8.586,0.029,-90,-26.565
182,2,13,1091.667,624.495,21600.729,2,155,43.982,23.823,NA,0,0,0,90
183,2,14,1091.667,624.495,21900.74,2,144,43.982,23.823,NA,0,0,0,0
184,2,15,1091.667,624.495,22200.75,2,105,43.982,23.823,NA,0,0,0,0
185,2,16,1091.667,624.495,22500.76,2,107,43.982,23.823,NA,0,0,0,0
186,2,17,1091.667,624.495,22800.77,2,127,43.982,23.823,NA,0,0,0,0
187,2,18,1091.667,624.495,23100.78,2,137,43.982,23.823,NA,0,0,0,0
188,2,19,1091.667,624.495,23400.79,2,134,43.982,23.823,NA,0,0,0,0
189,2,20,1083.081,626.01,23700.8,2,170,52.701,16.075,NA,8.719,0.029,169.992,169.992
190,2,21,1083.081,626.01,24000.811,2,99,52.701,16.075,NA,0,0,0,-169.992
191,2,22,1083.081,626.01,24300.821,2,61,52.701,16.075,NA,0,0,0,0
192,2,23,1083.081,626.01,24600.831,2,110,52.701,16.075,NA,0,0,0,0
193,2,24,1085.606,626.01,24900.841,2,152,55.226,17.984,NA,2.525,0.008,0,0
194,2,25,1085.606,626.01,25200.851,2,95,55.226,17.984,NA,0,0,0,0
195,2,26,1085.606,618.939,25500.861,2,149,62.297,23.034,NA,7.071,0.024,-90,-90
196,2,27,1085.606,618.939,25800.871,2,211,62.297,23.034,NA,0,0,0,90
197,2,28,1089.141,618.939,26100.881,2,152,65.832,25.358,NA,3.535,0.012,0,0
198,2,29,1088.636,625.505,26400.892,2,65,72.417,20.732,NA,6.585,0.022,94.399,94.399
199,2,30,1092.172,625.505,26700.902,2,152,75.953,23.743,NA,3.535,0.012,0,-94.399
200,2,31,1092.172,619.949,27000.912,2,176,81.508,26.901,NA,5.556,0.019,-90,-90
201,2,32,1093.687,619.949,27300.922,2,162,83.023,28.084,NA,1.515,0.005,0,90
202,2,33,1094.192,618.939,27600.932,2,247,84.153,29.105,NA,1.129,0.004,-63.435,-63.435
203,2,34,1094.192,618.939,27900.942,2,133,84.153,29.105,NA,0,0,0,63.435
204,2,35,1101.263,618.939,28200.952,2,255,91.223,34.907,NA,7.071,0.024,0,0
205,2,36,1101.263,612.374,28500.963,2,255,97.789,38.734,NA,6.566,0.022,-90,-90
206,2,37,1102.778,611.869,28800.973,2,138,99.386,40.227,NA,1.597,0.005,-18.435,71.565
207,2,38,1108.838,612.374,29100.983,2,145,105.468,44.824,NA,6.082,0.02,4.764,23.199
208,2,39,1114.899,608.838,29400.993,2,109,112.484,51.831,NA,7.016,0.023,-30.256,-35.02
209,2,40,1130.556,603.283,29701.003,2,180,129.097,68.094,NA,16.613,0.055,-19.537,10.72
210,2,41,1143.687,593.687,30001.013,2,174,145.361,84.277,NA,16.264,0.054,-36.158,-16.622
211,2,42,1152.778,586.616,30301.023,2,255,156.878,95.721,NA,11.517,0.038,-37.875,-1.717
212,2,43,1157.828,577.02,30601.033,2,148,167.722,105.218,NA,10.844,0.036,-62.241,-24.366
213,2,44,1157.828,577.02,30901.044,2,170,167.722,105.218,NA,0,0,0,62.241
214,2,45,1163.889,567.929,31201.054,2,48,178.648,115.455,NA,10.926,0.036,-56.31,-56.31
215,2,46,1182.576,547.727,31501.064,2,217,206.167,142.608,NA,27.519,0.092,-47.231,9.079
216,2,47,1183.586,547.727,31801.074,2,255,207.177,143.396,NA,1.01,0.003,0,47.231
217,2,48,1174.495,551.263,32101.084,2,242,216.931,134.115,NA,9.754,0.033,158.749,158.749
218,2,49,1175,549.747,32401.094,2,152,218.528,135.476,NA,1.597,0.005,-71.565,129.685
219,2,50,1178.535,547.727,32701.104,2,255,222.6,139.483,NA,4.072,0.014,-29.745,41.82
220,2,51,1177.02,544.697,33001.115,2,217,225.988,140.3,NA,3.388,0.011,-116.565,-86.82
221,2,52,1185.606,538.636,33301.125,2,191,236.498,150.757,NA,10.509,0.035,-35.218,81.347
222,2,53,1197.222,538.636,33601.135,2,255,248.114,159.732,NA,11.616,0.039,0,35.218
223,2,54,1199.242,529.545,33901.145,2,235,257.427,167.032,NA,9.313,0.031,-77.471,-77.471
224,2,55,1198.232,529.545,34201.155,2,229,258.437,166.261,NA,1.01,0.003,180,-102.529
225,2,56,1198.232,520.96,34501.165,2,255,267.023,171.941,NA,8.586,0.029,-90,90
226,2,57,1201.263,509.848,34801.175,2,224,278.539,181.785,NA,11.517,0.038,-74.745,15.255
227,2,58,1225.505,487.121,35101.185,2,255,311.769,215.008,NA,33.23,0.111,-43.152,31.592
228,2,59,1225,484.091,35401.196,2,255,314.841,216.775,NA,3.072,0.01,-99.462,-56.31
229,2,60,1225,479.04,35701.206,2,191,319.892,220.369,NA,5.051,0.017,-90,9.462
230,2,61,1225,474.495,36001.216,2,255,324.437,223.652,NA,4.545,0.015,-90,0
231,2,62,1225,466.414,36301.226,2,255,332.518,229.595,NA,8.081,0.027,-90,0
232,2,63,1225,466.414,36601.236,2,255,332.518,229.595,NA,0,0,0,90
233,2,64,1225,455.303,36901.246,2,255,343.629,237.973,NA,11.111,0.037,-90,-90
234,2,65,1227.02,449.242,37201.256,2,229,350.018,243.918,NA,6.388,0.021,-71.565,18.435
235,2,66,1228.535,439.646,37501.266,2,98,359.733,252.324,NA,9.715,0.032,-81.027,-9.462
236,2,67,1228.535,439.646,37801.277,2,243,359.733,252.324,NA,0,0,0,81.027
237,2,68,1232.576,429.04,38101.287,2,255,371.082,263.162,NA,11.35,0.038,-69.146,-69.146
238,2,69,1242.172,428.535,38401.297,2,185,380.691,269.535,NA,9.609,0.032,-3.013,66.133
239,2,70,1252.778,414.899,38701.307,2,110,397.967,286.805,NA,17.275,0.058,-52.125,-49.112
240,2,71,1265.404,412.879,39001.317,2,249,410.754,296.475,NA,12.787,0.043,-9.09,43.035
241,2,72,1265.909,411.869,39301.327,2,202,411.883,297.569,NA,1.129,0.004,-63.435,-54.345
242,2,73,1270.455,403.788,39601.337,2,255,421.154,306.662,NA,9.271,0.031,-60.642,2.793
243,2,74,1282.071,386.616,39901.348,2,255,441.886,327.273,NA,20.732,0.069,-55.923,4.719
244,2,75,1283.586,382.071,40201.358,2,255,446.677,331.732,NA,4.791,0.016,-71.565,-15.642
245,2,76,1283.586,382.071,40501.368,2,255,446.677,331.732,NA,0,0,0,71.565
246,2,77,1271.97,382.071,40801.378,2,231,458.294,324.427,NA,11.616,0.039,180,180
247,2,78,1261.364,366.414,41101.388,2,176,477.204,330.672,NA,18.911,0.063,-124.114,55.886
248,2,79,1253.788,352.778,41401.398,2,136,492.804,337.776,NA,15.599,0.052,-119.055,5.06
249,2,80,1243.687,335.606,41701.408,2,180,512.726,347.235,NA,19.922,0.066,-120.466,-1.411
250,2,81,1249.747,329.545,42001.418,2,230,521.297,355.51,NA,8.571,0.029,-45,75.466
251,2,82,1249.747,326.515,42301.429,2,141,524.327,358.135,NA,3.03,0.01,-90,-45
252,2,83,1249.747,326.515,42601.439,2,255,524.327,358.135,NA,0,0,0,90
253,2,84,1242.677,310.354,42901.449,2,228,541.968,368.905,NA,17.641,0.059,-113.629,-113.629
254,2,85,1233.081,309.848,43201.459,2,255,551.577,365.003,NA,9.609,0.032,-176.987,-63.358
255,2,86,1233.586,305.808,43501.469,2,141,555.649,368.852,NA,4.072,0.014,-82.875,94.112
256,2,87,1245.707,308.838,43801.479,2,202,568.143,371.658,NA,12.494,0.042,14.036,96.911
257,2,88,1245.707,308.838,44101.489,2,161,568.143,371.658,NA,0,0,0,-14.036
258,2,89,1235.101,309.848,44401.5,2,255,578.798,365.902,NA,10.654,0.036,174.56,174.56
259,2,90,1244.697,309.848,44701.51,2,254,588.393,370.293,NA,9.596,0.032,0,-174.56
260,2,91,1246.212,300.758,45001.52,2,255,597.61,379.048,NA,9.216,0.031,-80.538,-80.538
261,2,92,1262.879,292.172,45301.53,2,209,616.358,394.499,NA,18.748,0.062,-27.255,53.282
262,2,93,1274.495,289.646,45601.54,2,232,628.245,402.443,NA,11.887,0.04,-12.265,14.991
263,2,94,1286.111,310.354,45901.55,2,54,651.988,390.961,NA,23.743,0.079,60.709,72.973
264,2,95,1286.111,310.354,46201.56,2,234,651.988,390.961,NA,0,0,0,-60.709
265,2,96,1305.808,310.354,46501.57,2,224,671.685,402.112,NA,19.697,0.066,0,0
266,2,97,1311.869,317.424,46801.581,2,255,680.998,400,NA,9.313,0.031,49.399,49.399
267,2,98,1322.475,322.98,47101.591,2,255,692.971,402.108,NA,11.973,0.04,27.646,-21.753
268,2,99,1317.929,302.273,47401.601,2,173,714.171,415.774,NA,21.2,0.071,-102.381,-130.027
269,2,100,1310.354,280.556,47701.611,2,178,737.172,429.193,NA,23.001,0.077,-109.231,-6.85
270,2,101,1318.434,275,48001.621,2,245,746.978,438.322,NA,9.806,0.033,-34.509,74.722
271,2,102,1312.879,280.556,48301.631,2,235,754.835,430.604,NA,7.857,0.026,135,169.509
272,2,103,1301.263,272.98,48601.641,2,249,768.703,430.588,NA,13.868,0.046,-146.889,78.111
273,2,104,1293.182,258.333,48901.651,2,157,785.431,438.906,NA,16.728,0.056,-118.887,28.002
274,2,105,1293.687,249.242,49201.662,2,229,794.535,447.026,NA,9.105,0.03,-86.82,32.066
275,2,106,1305.808,243.687,49501.672,2,225,807.869,457.938,NA,13.334,0.044,-24.624,62.197
276,2,107,1305.808,243.687,49801.682,2,154,807.869,457.938,NA,0,0,0,24.624
277,2,108,1305.808,256.818,50101.692,2,255,821.001,446.707,NA,13.131,0.044,90,90
278,2,109,1314.899,263.384,50401.702,2,255,832.214,446.027,NA,11.214,0.037,35.838,-54.162
279,2,110,1318.434,270.96,50701.712,2,255,840.575,441.665,NA,8.36,0.028,64.983,29.145
280,2,111,1318.434,270.96,51001.722,2,235,840.575,441.665,NA,0,0,0,-64.983
