Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
1158,8,44,345.707,700.758,16800.559,2,185,281.833,157.657,NA,7.576,0.025,180,-15.709
1159,8,45,342.677,701.768,17100.569,2,226,285.027,160.72,NA,3.194,0.011,161.565,-18.435
1160,8,46,339.646,701.768,17400.579,2,176,288.057,163.749,NA,3.03,0.01,180,18.435
1161,8,47,339.646,701.768,17700.589,2,254,288.057,163.749,NA,0,0,0,-180
1162,8,48,336.616,702.273,18000.599,2,214,291.129,166.796,NA,3.072,0.01,170.538,170.538
1163,8,49,332.071,702.273,18300.609,2,180,295.675,171.338,NA,4.545,0.015,180,9.462
1164,8,50,333.081,711.869,18600.619,2,218,305.324,170.968,NA,9.649,0.032,83.991,-96.009
1165,8,51,333.081,711.869,18900.629,2,255,305.324,170.968,NA,0,0,0,-83.991
1166,8,52,332.576,717.929,19200.639,2,185,311.405,172.147,NA,6.082,0.02,94.764,94.764
1167,8,53,328.535,716.919,19500.649,2,133,315.57,176.03,NA,4.165,0.014,-165.964,99.273
1168,8,54,329.545,714.394,19800.659,2,185,318.29,174.739,NA,2.72,0.009,-68.199,97.765
1169,8,55,329.04,707.828,20100.669,2,202,324.875,174.664,NA,6.585,0.022,-94.399,-26.2
1170,8,56,329.04,701.768,20400.679,2,255,330.936,174.348,NA,6.061,0.02,-90,4.399
1171,8,57,333.586,701.768,20700.689,2,255,335.481,169.805,NA,4.545,0.015,0,90
1172,8,58,335.606,706.313,21000.699,2,202,340.455,168.012,NA,4.974,0.017,66.038,66.038
1173,8,59,336.111,706.313,21300.709,2,232,340.96,167.508,NA,0.505,0.002,0,-66.038
1174,8,60,338.636,708.333,21600.719,2,110,344.194,165.13,NA,3.234,0.011,38.66,38.66
1175,8,61,338.636,708.333,21900.728,2,206,344.194,165.13,NA,0,0,0,-38.66
1176,8,62,335.606,708.333,22200.738,2,197,347.224,168.151,NA,3.03,0.01,180,180
1177,8,63,335.606,710.859,22500.748,2,255,349.75,168.36,NA,2.525,0.008,90,-90
1178,8,64,335.606,710.859,22800.758,2,255,349.75,168.36,NA,0,0,0,-90
1179,8,65,333.586,715.404,23100.768,2,255,354.724,170.836,NA,4.974,0.017,113.962,113.962
1180,8,66,329.04,715.404,23400.778,2,224,359.269,175.352,NA,4.545,0.015,180,66.038
1181,8,67,326.515,715.404,23700.788,2,217,361.795,177.862,NA,2.525,0.008,180,0
1182,8,68,319.949,715.404,24000.798,2,155,368.36,184.388,NA,6.566,0.022,180,0
1183,8,69,315.909,721.465,24300.808,2,184,375.644,189.136,NA,7.284,0.024,123.69,-56.31
1184,8,70,315.909,721.97,24600.818,2,109,376.149,189.205,NA,0.505,0.002,90,-33.69
1185,8,71,315.404,728.03,24900.828,2,86,382.231,190.639,NA,6.082,0.02,94.764,4.764
1186,8,72,301.263,731.061,25200.838,2,89,396.693,205.09,NA,14.462,0.048,167.905,73.142
1187,8,73,298.737,734.596,25500.848,2,132,401.038,208.209,NA,4.345,0.014,125.538,-42.368
1188,8,74,298.737,734.596,25800.858,2,76,401.038,208.209,NA,0,0,0,-125.538
1189,8,75,289.646,736.111,26100.868,2,120,410.254,217.424,NA,9.216,0.031,170.538,170.538
1190,8,76,289.646,731.061,26400.878,2,104,415.305,216.542,NA,5.051,0.017,-90,99.462
1191,8,77,290.152,727.525,26700.888,2,76,418.876,215.493,NA,3.571,0.012,-81.87,8.13
1192,8,78,290.152,720.455,27000.898,2,210,425.947,214.563,NA,7.071,0.024,-90,-8.13
1193,8,79,290.152,720.455,27300.908,2,160,425.947,214.563,NA,0,0,0,90
1194,8,80,288.636,708.333,27600.918,2,127,438.162,215.018,NA,12.216,0.041,-97.125,-97.125
1195,8,81,281.061,701.768,27900.928,2,86,448.187,222.305,NA,10.025,0.033,-139.086,-41.961
1196,8,82,278.03,692.172,28200.938,2,15,458.25,225.28,NA,10.063,0.034,-107.526,31.56
1197,8,83,278.03,683.081,28500.948,2,48,467.341,225.606,NA,9.091,0.03,-90,17.526
1198,8,84,278.03,670.455,28800.958,2,128,479.967,226.664,NA,12.626,0.042,-90,0
1199,8,85,282.576,662.374,29100.968,2,148,489.239,223.21,NA,9.271,0.031,-60.642,29.358
1200,8,86,282.576,655.303,29400.978,2,255,496.31,224.375,NA,7.071,0.024,-90,-29.358
1201,8,87,287.626,655.303,29700.988,2,255,501.36,219.409,NA,5.051,0.017,0,90
1202,8,88,287.626,655.303,30000.998,2,210,501.36,219.409,NA,0,0,0,0
1203,8,89,275.505,657.828,30301.008,2,101,513.742,230.906,NA,12.381,0.041,168.232,168.232
1204,8,90,268.434,657.828,30601.018,2,254,520.812,237.884,NA,7.071,0.024,180,11.768
1205,8,91,268.434,654.293,30901.028,2,171,524.348,238.472,NA,3.535,0.012,-90,90
1206,8,92,268.434,654.293,31201.038,2,168,524.348,238.472,NA,0,0,0,90
1207,8,93,268.434,654.293,31501.048,2,151,524.348,238.472,NA,0,0,0,0
1208,8,94,269.949,648.737,31801.058,2,116,530.106,238.014,NA,5.758,0.019,-74.745,-74.745
1209,8,95,269.949,644.697,32101.068,2,178,534.146,238.844,NA,4.04,0.013,-90,-15.255
1210,8,96,269.444,644.697,32401.078,2,255,534.652,239.337,NA,0.505,0.002,180,-90
1211,9,1,486.111,787.626,3300.11,2,89,0,0,NA,NA,NA,NA,NA
1212,9,2,481.061,789.646,3600.12,2,48,5.44,5.44,NA,5.44,0.018,158.199,NA
1213,9,3,481.061,789.646,3900.13,2,79,5.44,5.44,NA,0,0,0,-158.199
1214,9,4,479.545,791.667,4200.14,2,53,7.965,7.709,NA,2.525,0.008,126.87,126.87
1215,9,5,478.535,798.737,4500.15,2,91,15.107,13.448,NA,7.142,0.024,98.13,-28.74
1216,9,6,476.515,801.768,4800.16,2,100,18.749,17.09,NA,3.642,0.012,123.69,25.56
1217,9,7,476.515,801.768,5100.17,2,59,18.749,17.09,NA,0,0,0,-123.69
1218,9,8,476.515,801.768,5400.18,2,132,18.749,17.09,NA,0,0,0,0
1219,9,9,476.515,801.768,5700.19,2,78,18.749,17.09,NA,0,0,0,0
1220,9,10,467.929,801.768,6000.2,2,68,27.335,23.034,NA,8.586,0.029,180,180
1221,9,11,467.929,801.768,6300.21,2,78,27.335,23.034,NA,0,0,0,-180
1222,9,12,467.929,802.778,6600.22,2,92,28.345,23.667,NA,1.01,0.003,90,90
1223,9,13,467.929,804.293,6900.23,2,106,29.86,24.665,NA,1.515,0.005,90,0
1224,9,14,467.929,810.354,7200.24,2,125,35.921,29.105,NA,6.061,0.02,90,0
1225,9,15,467.929,810.354,7500.249,2,100,35.921,29.105,NA,0,0,0,-90
1226,9,16,467.929,811.869,7800.259,2,75,37.436,30.303,NA,1.515,0.005,90,90
1227,9,17,467.929,815.404,8100.269,2,146,40.971,33.199,NA,3.535,0.012,90,0
1228,9,18,467.929,819.949,8400.279,2,168,45.517,37.086,NA,4.545,0.015,90,0
1229,9,19,467.929,821.97,8700.289,2,126,47.537,38.859,NA,2.02,0.007,90,0
1230,9,20,467.929,823.485,9000.299,2,154,49.052,40.205,NA,1.515,0.005,90,0
1231,9,21,467.929,823.485,9300.309,2,141,49.052,40.205,NA,0,0,0,-90
1232,9,22,467.929,825,9600.319,2,89,50.567,41.562,NA,1.515,0.005,90,90
1233,9,23,467.929,826.515,9900.329,2,139,52.083,42.929,NA,1.515,0.005,90,0
1234,9,24,466.919,827.02,10200.339,2,68,53.212,43.82,NA,1.129,0.004,153.435,63.435
1235,9,25,466.919,827.02,10500.349,2,138,53.212,43.82,NA,0,0,0,-153.435
1236,9,26,466.919,824.495,10800.359,2,101,55.737,41.565,NA,2.525,0.008,-90,-90
1237,9,27,465.404,823.99,11100.369,2,146,57.334,41.846,NA,1.597,0.005,-161.565,-71.565
1238,9,28,460.354,822.98,11400.379,2,80,62.485,43.742,NA,5.151,0.017,-168.69,-7.125
1239,9,29,460.354,822.98,11700.389,2,154,62.485,43.742,NA,0,0,0,168.69
1240,9,30,456.313,822.98,12000.399,2,98,66.525,46.236,NA,4.04,0.013,180,180
1241,9,31,456.313,822.98,12300.409,2,77,66.525,46.236,NA,0,0,0,-180
1242,9,32,455.303,822.98,12600.419,2,139,67.535,46.894,NA,1.01,0.003,180,180
1243,9,33,454.293,822.98,12900.429,2,124,68.545,47.563,NA,1.01,0.003,180,0
1244,9,34,454.293,823.99,13200.439,2,123,69.556,48.319,NA,1.01,0.003,90,-90
1245,9,35,459.343,827.525,13500.449,2,116,75.72,48.046,NA,6.165,0.021,34.992,-55.008
1246,9,36,459.343,832.071,13800.459,2,69,80.266,51.883,NA,4.545,0.015,90,55.008
1247,9,37,459.343,832.071,14100.469,2,106,80.266,51.883,NA,0,0,0,-90
1248,9,38,459.343,832.071,14400.479,2,69,80.266,51.883,NA,0,0,0,0
1249,9,39,459.343,832.071,14700.489,2,111,80.266,51.883,NA,0,0,0,0
1250,9,40,459.343,832.071,15000.499,2,255,80.266,51.883,NA,0,0,0,0
1251,9,41,458.333,836.111,15300.509,2,147,84.431,55.878,NA,4.165,0.014,104.036,104.036
1252,9,42,455.808,836.111,15600.519,2,195,86.956,57.176,NA,2.525,0.008,180,75.964
1253,9,43,455.808,837.121,15900.529,2,155,87.966,58.035,NA,1.01,0.003,90,-90
1254,9,44,453.283,842.677,16200.539,2,131,94.069,64.096,NA,6.103,0.02,114.444,24.444
1255,9,45,453.283,842.677,16500.549,2,176,94.069,64.096,NA,0,0,0,-114.444
1256,9,46,448.737,842.677,16800.559,2,127,98.614,66.538,NA,4.545,0.015,180,180
1257,9,47,448.737,836.616,17100.569,2,255,104.675,61.618,NA,6.061,0.02,-90,90
1258,9,48,448.737,836.616,17400.579,2,226,104.675,61.618,NA,0,0,0,90
1259,9,49,448.737,836.616,17700.589,2,172,104.675,61.618,NA,0,0,0,0
1260,9,50,453.788,836.616,18000.599,2,170,109.725,58.692,NA,5.051,0.017,0,0
1261,9,51,452.778,835.606,18300.609,2,134,111.154,58.422,NA,1.428,0.005,-135,-135
1262,9,52,450.253,834.596,18600.619,2,126,113.873,59.093,NA,2.72,0.009,-158.199,-23.199
1263,9,53,450.253,834.596,18900.629,2,159,113.873,59.093,NA,0,0,0,158.199
1264,9,54,450.253,834.596,19200.639,2,134,113.873,59.093,NA,0,0,0,0
1265,9,55,456.313,826.01,19500.649,2,134,124.383,48.593,NA,10.509,0.035,-54.782,-54.782
1266,9,56,456.313,826.01,19800.659,2,131,124.383,48.593,NA,0,0,0,54.782
1267,9,57,457.828,818.939,20100.669,2,148,131.614,42.195,NA,7.231,0.024,-77.905,-77.905
1268,9,58,457.828,817.424,20400.679,2,205,133.129,41.083,NA,1.515,0.005,-90,-12.095
1269,9,59,453.283,813.384,20700.689,2,198,139.211,41.727,NA,6.082,0.02,-138.366,-48.366
1270,9,60,454.798,812.879,21000.699,2,123,140.808,40.227,NA,1.597,0.005,-18.435,119.932
1271,9,61,454.798,812.879,21300.709,2,199,140.808,40.227,NA,0,0,0,18.435
1272,9,62,454.798,802.778,21600.719,2,129,150.909,34.786,NA,10.101,0.034,-90,-90
1273,9,63,454.798,795.202,21900.728,2,135,158.485,32.217,NA,7.576,0.025,-90,0
1274,9,64,454.798,791.162,22200.738,2,82,162.525,31.512,NA,4.04,0.013,-90,0
1275,9,65,454.293,784.596,22500.748,2,169,169.11,31.962,NA,6.585,0.022,-94.399,-4.399
1276,9,66,454.293,784.596,22800.758,2,162,169.11,31.962,NA,0,0,0,94.399
1277,9,67,454.293,775,23100.768,2,181,178.706,34.232,NA,9.596,0.032,-90,-90
1278,9,68,453.283,775,23400.778,2,141,179.716,35.173,NA,1.01,0.003,180,-90
1279,9,69,446.212,775,23700.788,2,173,186.787,41.849,NA,7.071,0.024,180,0
1280,9,70,432.576,775,24000.798,2,91,200.423,55.004,NA,13.636,0.045,180,0
1281,9,71,431.061,772.475,24300.808,2,255,203.368,57.098,NA,2.945,0.01,-120.964,59.036
1282,9,72,430.556,772.475,24600.818,2,255,203.873,57.585,NA,0.505,0.002,180,-59.036
1283,9,73,426.01,772.475,24900.828,2,150,208.419,61.981,NA,4.545,0.015,180,0
1284,9,74,413.889,772.475,25200.838,2,125,220.54,73.794,NA,12.121,0.04,180,0
1285,9,75,406.313,772.475,25500.848,2,151,228.116,81.224,NA,7.576,0.025,180,0
1286,9,76,406.313,772.475,25800.858,2,142,228.116,81.224,NA,0,0,0,-180
1287,9,77,410.859,771.465,26100.868,2,136,232.772,76.968,NA,4.656,0.016,-12.529,-12.529
1288,9,78,410.859,782.071,26400.878,2,253,243.378,75.457,NA,10.606,0.035,90,102.529
1289,9,79,407.828,785.606,26700.888,2,167,248.034,78.309,NA,4.656,0.016,130.601,40.601
1290,9,80,401.768,785.606,27000.898,2,172,254.095,84.368,NA,6.061,0.02,180,49.399
1291,9,81,385.101,772.98,27300.908,2,137,275.004,102.066,NA,20.909,0.07,-142.853,37.147
1292,9,82,383.586,780.051,27600.918,2,234,282.236,102.805,NA,7.231,0.024,102.095,-115.052
1293,9,83,383.081,781.566,27900.928,2,193,283.833,103.208,NA,1.597,0.005,108.435,6.34
1294,9,84,374.495,781.566,28200.938,2,163,292.419,111.781,NA,8.586,0.029,180,71.565
1295,9,85,372.98,781.061,28500.948,2,223,294.016,113.322,NA,1.597,0.005,-161.565,18.435
1296,9,86,368.434,780.051,28800.958,2,169,298.672,117.92,NA,4.656,0.016,-167.471,-5.906
1297,9,87,365.404,780.051,29100.968,2,146,301.702,120.945,NA,3.03,0.01,180,-12.529
1298,9,88,365.404,780.051,29400.978,2,145,301.702,120.945,NA,0,0,0,-180
1299,9,89,366.919,785.606,29700.988,2,190,307.461,119.209,NA,5.758,0.019,74.745,74.745
1300,9,90,360.354,785.606,30000.998,2,194,314.026,125.774,NA,6.566,0.022,180,105.255
1301,9,91,360.354,785.606,30301.008,2,207,314.026,125.774,NA,0,0,0,-180
1302,9,92,351.263,785.606,30601.018,2,154,323.117,134.864,NA,9.091,0.03,180,180
1303,9,93,349.747,791.162,30901.028,2,150,328.876,136.409,NA,5.758,0.019,105.255,-74.745
1304,9,94,338.636,798.232,31201.038,2,131,342.046,147.856,NA,13.17,0.044,147.529,42.274
1305,9,95,335.101,798.232,31501.048,2,162,345.581,151.382,NA,3.535,0.012,180,32.471
1306,9,96,335.101,798.232,31801.058,2,147,345.581,151.382,NA,0,0,0,-180
1307,9,97,328.03,798.232,32101.068,2,236,352.652,158.436,NA,7.071,0.024,180,180
1308,9,98,318.434,798.232,32401.078,2,229,362.248,168.012,NA,9.596,0.032,180,0
1309,9,99,318.434,796.212,32701.088,2,232,364.268,167.896,NA,2.02,0.007,-90,90
1310,9,100,318.434,796.212,33001.098,2,217,364.268,167.896,NA,0,0,0,90
1311,9,101,313.384,796.212,33301.108,2,75,369.319,172.941,NA,5.051,0.017,180,180
1312,9,102,311.364,801.768,33601.118,2,132,375.23,175.319,NA,5.911,0.02,109.983,-70.017
1313,9,103,304.798,808.838,33901.128,2,165,384.879,182.55,NA,9.649,0.032,132.879,22.896
1314,9,104,296.717,808.838,34201.138,2,106,392.96,190.578,NA,8.081,0.027,180,47.121
1315,9,105,290.152,807.828,34501.148,2,181,399.603,196.998,NA,6.643,0.022,-171.254,8.746
1316,9,106,290.152,803.788,34801.158,2,188,403.643,196.625,NA,4.04,0.013,-90,81.254
1317,9,107,290.152,803.788,35101.168,2,192,403.643,196.625,NA,0,0,0,90
1318,9,108,290.152,798.737,35401.178,2,198,408.694,196.274,NA,5.051,0.017,-90,-90
1319,9,109,290.152,798.737,35701.188,2,159,408.694,196.274,NA,0,0,0,90
1320,9,110,281.061,802.273,36001.198,2,124,418.448,205.573,NA,9.754,0.033,158.749,158.749
1321,9,111,276.01,809.343,36301.207,2,144,427.137,211.22,NA,8.689,0.029,125.538,-33.212
1322,9,112,269.949,812.879,36601.217,2,154,434.153,217.632,NA,7.016,0.023,149.744,24.206
1323,9,113,264.899,813.889,36901.227,2,121,439.304,222.766,NA,5.151,0.017,168.69,18.947
1324,9,114,258.333,823.99,37201.237,2,78,451.351,230.662,NA,12.047,0.04,123.024,-45.666
1325,9,115,257.828,832.071,37501.247,2,137,459.448,232.569,NA,8.097,0.027,93.576,-29.448
1326,9,116,269.444,833.081,37801.257,2,129,471.108,221.383,NA,11.66,0.039,4.97,-88.607
1327,9,117,278.535,833.081,38101.267,2,126,480.199,212.494,NA,9.091,0.03,0,-4.97
1328,9,118,276.515,836.616,38401.277,2,172,484.271,215.245,NA,4.072,0.014,119.745,119.745
1329,9,119,276.515,845.202,38701.287,2,225,492.856,217.36,NA,8.586,0.029,90,-29.745
1330,9,120,276.515,847.727,39001.297,2,227,495.382,218.043,NA,2.525,0.008,90,0
1331,9,121,263.889,847.727,39301.307,2,255,508.008,230.206,NA,12.626,0.042,180,90
1332,9,122,259.343,843.687,39601.317,2,157,514.09,233.594,NA,6.082,0.02,-138.366,41.634
1333,9,123,259.343,837.121,39901.327,2,223,520.655,232.106,NA,6.566,0.022,-90,48.366
1334,9,124,257.323,837.121,40201.337,2,199,522.675,234.08,NA,2.02,0.007,180,-90
1335,9,125,250.253,837.121,40501.347,2,93,529.746,240.996,NA,7.071,0.024,180,0
1336,9,126,239.141,855.808,40801.357,2,137,551.487,256.208,NA,21.741,0.072,120.735,-59.265
1337,9,127,231.061,868.434,41101.367,2,231,566.478,267.546,NA,14.991,0.05,122.619,1.884
1338,9,128,228.535,880.556,41401.377,2,198,578.859,273.827,NA,12.381,0.041,101.768,-20.851
1339,9,129,228.03,896.717,41701.387,2,94,595.029,280.19,NA,16.17,0.054,91.79,-9.978
1340,9,130,228.03,909.848,42001.397,2,255,608.16,285.559,NA,13.131,0.044,90,-1.79
1341,9,131,223.99,911.869,42301.407,2,162,612.677,290.075,NA,4.517,0.015,153.435,63.435
1342,9,132,222.98,917.424,42601.417,2,236,618.324,293.403,NA,5.647,0.019,100.305,-53.13
1343,9,133,218.434,927.525,42901.427,2,206,629.4,302.031,NA,11.077,0.037,114.228,13.923
1344,9,134,220.455,935.606,43201.437,2,134,637.73,304.091,NA,8.33,0.028,75.964,-38.264
1345,9,135,221.97,949.242,43501.447,2,202,651.45,309.662,NA,13.72,0.046,83.66,7.696
1346,9,136,222.475,959.848,43801.457,2,245,662.068,314.904,NA,10.618,0.035,87.274,3.614
1347,9,137,222.475,964.394,44101.467,2,159,666.614,317.413,NA,4.545,0.015,90,2.726
1348,9,138,226.136,977.652,44401.477,2,255,680.368,322.019,NA,13.754,0.046,74.56,-15.44
1349,9,139,225,993.939,44701.487,2,221,696.695,332.782,NA,16.327,0.054,93.991,19.431
1350,9,140,218.561,988.636,45001.497,2,208,705.037,334.647,NA,8.342,0.028,-140.528,125.482
1351,9,141,213.636,990.53,45301.507,2,155,710.313,339.724,NA,5.276,0.018,158.962,-60.51
1352,9,142,193.561,979.924,45601.517,2,255,733.018,350.092,NA,22.705,0.076,-152.152,48.885
1353,9,143,188.636,978.788,45901.527,2,104,738.072,353.601,NA,5.054,0.017,-167.005,-14.853
1354,9,144,174.242,969.318,46201.537,2,185,755.301,360.935,NA,17.23,0.057,-146.659,20.346
1355,9,145,166.414,961.869,46501.547,2,66,766.108,364.097,NA,10.806,0.036,-136.42,10.239
1356,9,146,155.303,960.859,46801.557,2,121,777.265,373.421,NA,11.157,0.037,-174.806,-38.385
1357,9,147,146.717,960.859,47101.567,2,209,785.851,381.048,NA,8.586,0.029,180,-5.194
1358,9,148,134.596,961.364,47401.577,2,183,797.982,392.107,NA,12.132,0.04,177.614,-2.386
1359,10,1,472.475,978.03,5400.18,2,113,0,0,NA,NA,NA,NA,NA
1360,10,2,464.899,977.525,5700.19,2,201,7.593,7.593,NA,7.593,0.025,-176.186,NA
1361,10,3,458.333,975,6000.2,2,135,14.627,14.462,NA,7.035,0.023,-158.962,17.223
1362,10,4,458.333,975,6300.21,2,160,14.627,14.462,NA,0,0,0,158.962
1363,10,5,451.768,975,6600.22,2,157,21.193,20.928,NA,6.566,0.022,180,180
1364,10,6,450.758,975,6900.23,2,136,22.203,21.928,NA,1.01,0.003,180,0
1365,10,7,448.232,975.505,7200.24,2,94,24.778,24.374,NA,2.575,0.009,168.69,-11.31
1366,10,8,441.667,976.515,7500.249,2,95,31.421,30.845,NA,6.643,0.022,171.254,2.564
1367,10,9,436.111,981.061,7800.259,2,93,38.599,36.49,NA,7.178,0.024,140.711,-30.543
1368,10,10,436.111,981.061,8100.269,2,126,38.599,36.49,NA,0,0,0,-140.711
1369,10,11,429.545,990.152,8400.279,2,134,49.813,44.608,NA,11.214,0.037,125.838,125.838
1370,10,12,429.04,995.707,8700.289,2,206,55.392,46.894,NA,5.578,0.019,95.194,-30.643
1371,10,13,435.606,997.222,9000.299,2,172,62.13,41.565,NA,6.738,0.022,12.995,-82.2
1372,10,14,446.212,1003.788,9300.309,2,105,74.604,36.786,NA,12.474,0.042,31.759,18.765
1373,10,15,446.212,1003.788,9600.319,2,174,74.604,36.786,NA,0,0,0,-31.759
1374,10,16,454.293,1003.788,9900.329,2,167,82.684,31.528,NA,8.081,0.027,0,0
1375,10,17,462.879,1005.808,10200.339,2,148,91.505,29.389,NA,8.82,0.029,13.241,13.241
1376,10,18,462.879,1010.354,10500.349,2,126,96.05,33.718,NA,4.545,0.015,90,76.759
1377,10,19,475.505,1019.444,10800.359,2,89,111.609,41.525,NA,15.559,0.052,35.754,-54.246
1378,10,20,486.111,1023.99,11100.369,2,115,123.148,47.94,NA,11.539,0.038,23.199,-12.555
1379,10,21,500.758,1024.495,11400.379,2,255,137.803,54.396,NA,14.655,0.049,1.975,-21.224
1380,10,22,496.717,1031.061,11700.389,2,134,145.512,58.309,NA,7.709,0.026,121.608,119.633
1381,10,23,491.667,1032.071,12000.399,2,110,150.663,57.347,NA,5.151,0.017,168.69,47.083
1382,10,24,494.697,1041.667,12300.409,2,81,160.726,67.405,NA,10.063,0.034,72.474,-96.216
1383,10,25,499.242,1047.727,12600.419,2,73,168.302,74.66,NA,7.576,0.025,53.13,-19.344
1384,10,26,499.242,1047.727,12900.429,2,152,168.302,74.66,NA,0,0,0,-53.13
1385,10,27,494.192,1047.727,13200.439,2,72,173.352,73.002,NA,5.051,0.017,180,180
1386,10,28,493.687,1053.283,13500.449,2,100,178.93,78.185,NA,5.578,0.019,95.194,-84.806
1387,10,29,489.141,1053.283,13800.459,2,94,183.476,77.076,NA,4.545,0.015,180,84.806
1388,10,30,483.586,1052.778,14100.469,2,106,189.054,75.569,NA,5.578,0.019,-174.806,5.194
1389,10,31,483.586,1042.172,14400.479,2,164,199.66,65.097,NA,10.606,0.035,-90,84.806
1390,10,32,487.626,1039.141,14700.489,2,255,204.711,62.961,NA,5.051,0.017,-36.87,53.13
1391,10,33,481.566,1021.465,15000.499,2,175,223.398,44.376,NA,18.687,0.062,-108.925,-72.055
1392,10,34,475,1011.869,15300.509,2,228,235.025,33.932,NA,11.627,0.039,-124.38,-15.456
1393,10,35,475,1006.818,15600.519,2,135,240.075,28.898,NA,5.051,0.017,-90,34.38
1394,10,36,477.02,1003.283,15900.529,2,185,244.147,25.658,NA,4.072,0.014,-60.255,29.745
1395,10,37,477.02,1003.283,16200.539,2,245,244.147,25.658,NA,0,0,0,60.255
1396,10,38,480.556,1011.869,16500.549,2,255,253.433,34.79,NA,9.285,0.031,67.62,67.62
1397,10,39,480.556,1011.869,16800.559,2,255,253.433,34.79,NA,0,0,0,-67.62
1398,10,40,480.556,1011.869,17100.569,2,170,253.433,34.79,NA,0,0,0,0
1399,10,41,475,1019.444,17400.579,2,255,262.827,41.491,NA,9.394,0.031,126.254,126.254
1400,10,42,469.949,1036.616,17700.589,2,154,280.726,58.64,NA,17.899,0.06,106.39,-19.864
1401,10,43,462.374,1036.616,18000.599,2,79,288.302,59.45,NA,7.576,0.025,180,73.61
1402,10,44,459.848,1042.677,18300.609,2,140,294.868,65.868,NA,6.566,0.022,112.62,-67.38
1403,10,45,459.848,1042.677,18600.619,2,255,294.868,65.868,NA,0,0,0,-112.62
1404,10,46,459.848,1052.273,18900.629,2,172,304.463,75.308,NA,9.596,0.032,90,90
1405,10,47,465.909,1060.354,19200.639,2,135,314.564,82.585,NA,10.101,0.034,53.13,-36.87
1406,10,48,466.414,1052.273,19500.649,2,72,322.661,74.489,NA,8.097,0.027,-86.424,-139.554
1407,10,49,465.909,1052.273,19800.659,2,248,323.166,74.532,NA,0.505,0.002,180,-93.576
1408,10,50,452.778,1052.273,20100.669,2,210,336.297,76.811,NA,13.131,0.044,180,0
1409,10,51,450.758,1059.848,20400.679,2,211,344.138,84.651,NA,7.84,0.026,104.931,-75.069
1410,10,52,448.737,1060.859,20700.689,2,136,346.397,86.163,NA,2.259,0.008,153.435,48.504
1411,10,53,448.737,1067.929,21000.699,2,90,353.467,92.98,NA,7.071,0.024,90,-63.435
1412,10,54,448.737,1067.929,21300.709,2,171,353.467,92.98,NA,0,0,0,-90
1413,10,55,446.212,1067.929,21600.719,2,255,355.993,93.657,NA,2.525,0.008,180,180
1414,10,56,440.657,1067.424,21900.728,2,202,361.571,94.888,NA,5.578,0.019,-174.806,5.194
1415,10,57,442.677,1082.576,22200.738,2,126,376.857,108.709,NA,15.286,0.051,82.405,-102.789
1416,10,58,450.758,1094.697,22500.748,2,135,391.424,118.671,NA,14.568,0.049,56.31,-26.095
1417,10,59,457.323,1106.818,22800.758,2,136,405.21,129.676,NA,13.785,0.046,61.557,5.247
1418,10,60,471.97,1125,23100.768,2,108,428.557,146.971,NA,23.347,0.078,51.147,-10.41
1419,10,61,483.081,1123.99,23400.778,2,255,439.714,146.344,NA,11.157,0.037,-5.194,-56.341
1420,10,62,483.081,1131.061,23700.788,2,159,446.785,153.397,NA,7.071,0.024,90,95.194
1421,10,63,490.152,1131.566,24000.798,2,197,453.873,154.55,NA,7.089,0.024,4.086,-85.914
1422,10,64,490.152,1131.566,24300.808,2,117,453.873,154.55,NA,0,0,0,-4.086
1423,10,65,486.111,1129.545,24600.818,2,87,458.391,152.128,NA,4.517,0.015,-153.435,-153.435
1424,10,66,486.616,1128.03,24900.828,2,197,459.988,150.665,NA,1.597,0.005,-71.565,81.87
1425,10,67,489.646,1130.556,25200.838,2,255,463.932,153.489,NA,3.945,0.013,39.806,111.371
1426,10,68,495.707,1130.556,25500.848,2,109,469.993,154.284,NA,6.061,0.02,0,-39.806
1427,10,69,495.707,1123.485,25800.858,2,222,477.064,147.298,NA,7.071,0.024,-90,-90
1428,10,70,491.667,1123.485,26100.868,2,171,481.104,146.715,NA,4.04,0.013,180,-90
1429,10,71,481.061,1128.535,26400.878,2,135,492.851,150.75,NA,11.747,0.039,154.537,-25.463
1430,10,72,477.02,1136.111,26700.888,2,125,501.437,158.146,NA,8.586,0.029,118.072,-36.464
1431,10,73,476.515,1145.707,27000.898,2,185,511.046,167.725,NA,9.609,0.032,93.013,-25.06
1432,10,74,465.909,1142.677,27300.908,2,122,522.077,164.777,NA,11.03,0.037,-164.055,102.933
1433,10,75,456.818,1142.172,27600.918,2,154,531.182,164.886,NA,9.105,0.03,-176.82,-12.766
1434,10,76,456.818,1142.172,27900.928,2,203,531.182,164.886,NA,0,0,0,176.82
1435,10,77,456.818,1130.556,28200.938,2,214,542.798,153.327,NA,11.616,0.039,-90,-90
1436,10,78,465.909,1124.495,28500.948,2,164,553.724,146.612,NA,10.926,0.036,-33.69,56.31
1437,10,79,465.909,1122.98,28800.958,2,249,555.239,145.098,NA,1.515,0.005,-90,-56.31
1438,10,80,456.313,1131.061,29100.968,2,200,567.784,153.881,NA,12.545,0.042,139.899,-130.101
