Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
36,1,36,335.606,608.838,16200.541,2,255,143.311,120.917,NA,0,0,0,153.435
37,1,37,328.535,608.333,16500.551,2,255,150.4,128.001,NA,7.089,0.024,-175.914,-175.914
38,1,38,325.505,611.364,16800.561,2,255,154.685,130.734,NA,4.285,0.014,135,-49.086
39,1,39,319.949,611.364,17100.571,2,255,160.241,136.272,NA,5.556,0.019,180,45
40,1,40,315.909,609.343,17400.581,2,255,164.758,140.468,NA,4.517,0.015,-153.435,26.565
41,1,41,326.515,608.838,17700.591,2,255,175.376,129.958,NA,10.618,0.035,-2.726,150.709
42,1,42,330.051,605.303,18000.601,2,255,180.376,126.857,NA,5,0.017,-45,-42.274
43,1,43,335.606,605.303,18300.611,2,255,185.932,121.352,NA,5.556,0.019,0,45
44,1,44,335.606,603.788,18600.621,2,255,187.447,121.569,NA,1.515,0.005,-90,-90
45,1,45,338.131,603.788,18900.631,2,255,189.972,119.073,NA,2.525,0.008,0,90
46,1,46,338.131,603.788,19200.641,2,255,189.972,119.073,NA,0,0,0,0
47,1,47,335.101,602.273,19500.651,2,255,193.36,122.304,NA,3.388,0.011,-153.435,-153.435
48,1,48,330.556,601.263,19800.661,2,255,198.016,126.953,NA,4.656,0.016,-167.471,-14.036
49,1,49,330.556,601.263,20100.671,2,255,198.016,126.953,NA,0,0,0,167.471
50,1,50,332.576,596.212,20400.681,2,255,203.456,125.895,NA,5.44,0.018,-68.199,-68.199
51,1,51,332.576,595.707,20700.691,2,255,203.961,126,NA,0.505,0.002,-90,-21.801
52,1,52,332.576,595.707,21000.701,2,255,203.961,126,NA,0,0,0,90
53,1,53,332.576,595.707,21300.711,2,255,203.961,126,NA,0,0,0,0
54,1,54,335.606,595.707,21600.721,2,255,206.991,123.038,NA,3.03,0.01,0,0
55,1,55,337.121,594.697,21900.731,2,255,208.812,121.78,NA,1.821,0.006,-33.69,-33.69
56,1,56,340.657,592.677,22200.741,2,255,212.884,118.819,NA,4.072,0.014,-29.745,3.945
57,1,57,340.657,592.677,22500.751,2,255,212.884,118.819,NA,0,0,0,29.745
58,1,58,340.657,585.606,22800.761,2,255,219.955,120.757,NA,7.071,0.024,-90,-90
59,1,59,340.657,585.606,23100.771,2,255,219.955,120.757,NA,0,0,0,90
60,1,60,340.657,582.071,23400.781,2,255,223.49,121.868,NA,3.535,0.012,-90,-90
61,1,61,340.657,578.535,23700.791,2,255,227.026,123.071,NA,3.535,0.012,-90,0
62,1,62,339.646,574.495,24000.801,2,255,231.19,125.489,NA,4.165,0.014,-104.036,-14.036
63,1,63,339.646,574.495,24300.811,2,255,231.19,125.489,NA,0,0,0,104.036
64,1,64,339.646,574.495,24600.821,2,255,231.19,125.489,NA,0,0,0,0
65,1,65,339.646,574.495,24900.831,2,255,231.19,125.489,NA,0,0,0,0
66,1,66,338.636,567.929,25200.841,2,255,237.833,129.033,NA,6.643,0.022,-98.746,-98.746
67,1,67,338.636,567.929,25500.851,2,39,237.833,129.033,NA,0,0,0,98.746
68,1,68,323.99,584.596,25800.861,2,255,260.021,137.014,NA,22.188,0.074,131.309,131.309
69,1,69,320.455,584.596,26100.871,2,255,263.556,140.419,NA,3.535,0.012,180,48.691
70,1,70,320.455,584.596,26400.881,2,255,263.556,140.419,NA,0,0,0,-180
71,1,71,312.374,584.596,26700.891,2,255,271.637,148.224,NA,8.081,0.027,180,180
72,1,72,312.374,584.596,27000.901,2,255,271.637,148.224,NA,0,0,0,-180
73,1,73,306.313,584.596,27300.911,2,255,277.698,154.096,NA,6.061,0.02,180,180
74,1,74,299.242,586.616,27600.921,2,255,285.051,160.508,NA,7.354,0.025,164.055,-15.945
75,1,75,299.242,586.616,27900.931,2,255,285.051,160.508,NA,0,0,0,-164.055
76,1,76,299.242,586.616,28200.941,2,255,285.051,160.508,NA,0,0,0,0
77,1,77,299.242,586.616,28500.951,2,255,285.051,160.508,NA,0,0,0,0
78,1,78,299.242,586.616,28800.961,2,255,285.051,160.508,NA,0,0,0,0
79,1,79,304.798,601.263,29100.971,2,255,300.716,152.423,NA,15.665,0.052,69.228,69.228
80,1,80,299.242,614.394,29400.981,2,255,314.974,156.749,NA,14.258,0.048,112.932,43.704
81,1,81,291.667,622.98,29700.991,2,255,326.425,164.145,NA,11.45,0.038,131.424,18.492
82,1,82,278.535,623.485,30001.001,2,255,339.566,177.279,NA,13.141,0.044,177.797,46.374
83,1,83,275.505,631.061,30301.011,2,255,347.725,180.532,NA,8.159,0.027,111.801,-65.996
84,1,84,267.424,631.061,30601.021,2,255,355.806,188.603,NA,8.081,0.027,180,68.199
85,1,85,263.384,630.556,30901.031,2,255,359.878,192.616,NA,4.072,0.014,-172.875,7.125
86,1,86,261.869,629.545,31201.041,2,255,361.699,194.087,NA,1.821,0.006,-146.31,26.565
87,1,87,261.869,629.545,31501.051,2,255,361.699,194.087,NA,0,0,0,146.31
88,1,88,268.434,629.545,31801.061,2,255,368.264,187.527,NA,6.566,0.022,0,0
89,1,89,268.434,623.99,32101.071,2,255,373.82,187.385,NA,5.556,0.019,-90,-90
90,1,90,271.465,623.99,32401.081,2,255,376.85,184.355,NA,3.03,0.01,0,90
91,1,91,280.051,626.515,32701.091,2,255,385.8,175.816,NA,8.95,0.03,16.39,16.39
92,1,92,288.131,633.081,33001.101,2,255,396.211,168.045,NA,10.412,0.035,39.094,22.704
93,1,93,273.99,638.131,33301.111,2,255,411.228,182.535,NA,15.016,0.05,160.346,121.252
94,1,94,268.434,638.131,33601.121,2,255,416.783,188.069,NA,5.556,0.019,180,19.654
95,1,95,265.909,635.606,33901.131,2,255,420.355,190.388,NA,3.571,0.012,-135,45
96,1,96,265.404,630.051,34201.141,2,255,425.933,190.575,NA,5.578,0.019,-95.194,39.806
97,1,97,255.303,620.455,34501.151,2,255,439.865,200.511,NA,13.932,0.046,-136.469,-41.274
98,1,98,250.758,610.354,34801.161,2,255,450.942,205.379,NA,11.077,0.037,-114.228,22.241
99,1,99,250.758,610.354,35101.171,2,14,450.942,205.379,NA,0,0,0,114.228
100,1,100,231.061,610.354,35401.181,2,255,470.639,225.047,NA,19.697,0.066,180,180
101,1,101,230.051,593.687,35701.191,2,255,487.336,227.522,NA,16.697,0.056,-93.468,86.532
102,1,102,221.465,593.687,36001.201,2,255,495.922,236.044,NA,8.586,0.029,180,-86.532
103,1,103,220.96,593.687,36301.211,2,255,496.427,236.545,NA,0.505,0.002,180,0
104,1,104,214.899,598.737,36601.221,2,255,504.316,242.027,NA,7.889,0.026,140.194,-39.806
105,1,105,204.293,598.737,36901.231,2,255,514.922,252.586,NA,10.606,0.035,180,39.806
106,1,106,203.788,591.162,37201.241,2,255,522.515,253.896,NA,7.593,0.025,-93.814,86.186
107,1,107,199.242,589.646,37501.251,2,255,527.306,258.594,NA,4.791,0.016,-161.565,-67.751
108,1,108,199.242,589.646,37801.261,2,255,527.306,258.594,NA,0,0,0,161.565
109,1,109,199.242,588.131,38101.271,2,255,528.821,258.788,NA,1.515,0.005,-90,-90
110,1,110,192.677,580.556,38401.281,2,255,538.846,266.37,NA,10.025,0.033,-130.914,-40.914
111,1,111,180.051,579.545,38701.291,2,255,551.513,279.002,NA,12.667,0.042,-175.426,-44.512
112,1,112,180.051,579.545,39001.301,2,255,551.513,279.002,NA,0,0,0,175.426
113,1,113,176.515,573.485,39301.311,2,255,558.529,283.47,NA,7.016,0.023,-120.256,-120.256
114,1,114,177.02,573.485,39601.321,2,255,559.034,282.973,NA,0.505,0.002,0,120.256
115,1,115,178.03,573.485,39901.331,2,255,560.045,281.977,NA,1.01,0.003,0,0
116,1,116,175,571.465,40201.341,2,255,563.686,285.314,NA,3.642,0.012,-146.31,-146.31
117,1,117,175,556.818,40501.351,2,255,578.333,288.267,NA,14.646,0.049,-90,56.31
118,1,118,175,556.818,40801.361,2,255,578.333,288.267,NA,0,0,0,90
119,1,119,165.909,554.798,41101.371,2,255,587.646,297.579,NA,9.313,0.031,-167.471,-167.471
120,1,120,165.909,570.96,41401.381,2,255,603.807,294.353,NA,16.162,0.054,90,-102.529
121,1,121,152.778,570.96,41701.391,2,255,616.939,307.294,NA,13.131,0.044,180,90
122,1,122,146.212,570.96,42001.401,2,255,623.504,313.77,NA,6.566,0.022,180,0
123,1,123,146.212,570.96,42301.411,2,255,623.504,313.77,NA,0,0,0,-180
124,1,124,141.667,560.859,42601.421,2,255,634.581,320.03,NA,11.077,0.037,-114.228,-114.228
125,1,125,130.051,560.859,42901.431,2,255,646.197,331.44,NA,11.616,0.039,180,-65.772
126,1,126,133.586,561.869,43201.441,2,255,649.874,327.779,NA,3.677,0.012,15.945,-164.055
127,1,127,123.99,557.323,43501.451,2,255,660.492,338.057,NA,10.618,0.035,-154.654,-170.599
128,1,128,122.475,556.313,43801.461,2,255,662.313,339.738,NA,1.821,0.006,-146.31,8.344
129,1,129,122.475,556.313,44101.471,2,255,662.313,339.738,NA,0,0,0,146.31
130,1,130,125.505,558.333,44401.481,2,255,665.955,336.377,NA,3.642,0.012,33.69,33.69
131,1,131,125.505,566.919,44701.491,2,255,674.541,334.859,NA,8.586,0.029,90,56.31
132,1,132,151.263,561.364,45001.501,2,255,700.891,310.517,NA,26.35,0.088,-12.171,-102.171
133,1,133,169.949,569.444,45301.511,2,255,721.25,290.644,NA,20.359,0.068,23.385,35.557
134,1,134,181.061,586.616,45601.521,2,255,741.703,277.013,NA,20.453,0.068,57.095,33.71
135,1,135,165.909,582.071,45901.531,2,255,757.521,292.632,NA,15.819,0.053,-163.301,139.604
136,1,136,161.869,578.535,46201.542,2,255,762.89,297.131,NA,5.369,0.018,-138.814,24.487
137,1,137,161.869,578.535,46501.552,2,255,762.89,297.131,NA,0,0,0,138.814
138,1,138,155.303,578.535,46801.562,2,255,769.456,303.628,NA,6.566,0.022,180,180
139,1,139,149.242,578.535,47101.572,2,255,775.517,309.627,NA,6.061,0.02,180,0
140,1,140,132.576,578.535,47401.582,2,255,792.183,326.138,NA,16.667,0.056,180,0
141,1,141,120.96,577.525,47701.592,2,255,803.843,337.785,NA,11.66,0.039,-175.03,4.97
142,1,142,109.848,577.525,48001.602,2,255,814.954,348.803,NA,11.111,0.037,180,-4.97
143,1,143,109.848,570.96,48301.612,2,255,821.52,349.7,NA,6.566,0.022,-90,90
144,1,144,115.909,570.96,48601.622,2,255,827.581,343.705,NA,6.061,0.02,0,90
145,1,145,114.394,564.899,48901.632,2,255,833.828,346.151,NA,6.247,0.021,-104.036,-104.036
146,1,146,111.364,558.838,49201.642,2,255,840.604,350.182,NA,6.776,0.023,-116.565,-12.529
147,1,147,111.364,558.838,49501.652,2,255,840.604,350.182,NA,0,0,0,116.565
148,1,148,101.263,558.838,49801.662,2,255,850.705,360.122,NA,10.101,0.034,180,180
149,1,149,95.707,557.323,50101.672,2,255,856.463,365.858,NA,5.758,0.019,-164.745,15.255
150,1,150,85.606,557.323,50401.682,2,255,866.564,375.804,NA,10.101,0.034,180,-15.255
151,1,151,80.051,556.313,50701.692,2,255,872.211,381.451,NA,5.647,0.019,-169.695,10.305
152,1,152,80.051,556.313,51001.702,2,255,872.211,381.451,NA,0,0,0,169.695
153,1,153,80.051,562.879,51301.712,2,255,878.776,380.375,NA,6.566,0.022,90,90
154,1,154,63.889,562.879,51601.722,2,255,894.938,396.349,NA,16.162,0.054,180,90
155,1,155,61.364,557.323,51901.732,2,255,901.041,399.707,NA,6.103,0.02,-114.444,65.556
156,1,156,45.707,562.374,52201.742,2,255,917.492,414.409,NA,16.451,0.055,162.121,-83.435
157,1,157,39.141,575.505,52501.752,2,255,932.173,419.249,NA,14.681,0.049,116.565,-45.556
158,1,158,33.081,573.99,52801.762,2,255,938.42,425.441,NA,6.247,0.021,-165.964,77.471
159,1,159,40.657,574.495,53101.772,2,255,946.013,417.857,NA,7.593,0.025,3.814,169.778
160,1,160,50.758,588.131,53401.782,2,255,962.983,406.461,NA,16.97,0.057,53.471,49.657
161,1,161,53.788,617.424,53701.792,2,255,992.432,402.046,NA,29.449,0.098,84.094,30.623
162,1,162,39.646,626.515,54001.802,2,255,1009.243,416.186,NA,16.811,0.056,147.265,63.171
163,2,1,410.985,770.455,6900.23,2,101,0,0,NA,NA,NA,NA,NA
164,2,2,404.167,776.136,7200.24,2,65,8.875,8.875,NA,8.875,0.03,140.194,NA
165,2,3,397.727,781.818,7500.25,2,79,17.463,17.461,NA,8.588,0.029,138.576,-1.618
166,2,4,391.667,781.818,7800.26,2,122,23.524,22.413,NA,6.061,0.02,180,41.424
167,2,5,385.985,781.818,8100.27,2,133,29.205,27.461,NA,5.682,0.019,180,0
168,2,6,381.061,784.848,8400.28,2,161,34.987,33.206,NA,5.782,0.019,148.392,-31.608
169,2,7,375,789.015,8700.29,2,180,42.342,40.49,NA,7.355,0.025,145.491,-2.901
170,2,8,370.076,789.773,9000.3,2,101,47.324,45.241,NA,4.982,0.017,171.254,25.762
171,2,9,369.697,789.394,9300.31,2,149,47.86,45.425,NA,0.536,0.002,-135,53.746
172,2,10,369.697,789.394,9600.32,2,147,47.86,45.425,NA,0,0,0,135
173,2,11,369.318,790.152,9900.33,2,174,48.707,46.088,NA,0.847,0.003,116.565,116.565
174,2,12,368.561,797.727,10200.34,2,142,56.321,50.434,NA,7.614,0.025,95.711,-20.854
175,2,13,366.288,799.242,10500.35,2,170,59.052,53.165,NA,2.731,0.009,146.31,50.599
176,2,14,366.288,799.242,10800.36,2,110,59.052,53.165,NA,0,0,0,-146.31
177,2,15,366.288,799.242,11100.37,2,129,59.052,53.165,NA,0,0,0,0
178,2,16,366.288,799.242,11400.38,2,135,59.052,53.165,NA,0,0,0,0
179,2,17,366.288,799.242,11700.39,2,179,59.052,53.165,NA,0,0,0,0
180,2,18,366.288,808.333,12000.4,2,143,68.143,58.589,NA,9.091,0.03,90,90
181,2,19,366.288,808.333,12300.41,2,152,68.143,58.589,NA,0,0,0,-90
182,2,20,362.5,814.394,12600.42,2,134,75.29,65.433,NA,7.147,0.024,122.005,122.005
183,2,21,361.869,815.909,12900.43,2,163,76.931,66.922,NA,1.641,0.005,112.62,-9.386
184,2,22,358.838,815.909,13200.44,2,192,79.962,69.176,NA,3.03,0.01,180,67.38
185,2,23,352.273,820.96,13500.45,2,112,88.245,77.446,NA,8.283,0.028,142.431,-37.569
186,2,24,347.222,820.96,13800.46,2,133,93.296,81.341,NA,5.051,0.017,180,37.569
187,2,25,340.657,820.96,14100.47,2,138,99.861,86.584,NA,6.566,0.022,180,0
188,2,26,339.646,818.939,14400.48,2,104,102.12,86.255,NA,2.259,0.008,-116.565,63.435
189,2,27,336.616,812.374,14700.49,2,119,109.351,85.369,NA,7.231,0.024,-114.775,1.79
190,2,28,336.616,812.374,15000.5,2,255,109.351,85.369,NA,0,0,0,114.775
191,2,29,326.515,806.313,15300.51,2,95,121.131,91.766,NA,11.78,0.039,-149.036,-149.036
192,2,30,325,809.343,15600.521,2,111,124.519,94.37,NA,3.388,0.011,116.565,-94.399
193,2,31,325,818.434,15900.531,2,156,133.61,98.466,NA,9.091,0.03,90,-26.565
194,2,32,329.545,820.455,16200.541,2,140,138.584,95.563,NA,4.974,0.017,23.962,-66.038
195,2,33,326.515,820.455,16500.551,2,94,141.614,98.159,NA,3.03,0.01,180,156.038
196,2,34,330.051,816.414,16800.561,2,150,146.983,93.073,NA,5.369,0.018,-48.814,131.186
197,2,35,330.051,813.889,17100.571,2,177,149.508,91.853,NA,2.525,0.008,-90,-41.186
198,2,36,324.495,813.889,17400.581,2,85,155.064,96.783,NA,5.556,0.019,180,-90
199,2,37,322.475,812.374,17700.591,2,109,157.589,97.935,NA,2.525,0.008,-143.13,36.87
200,2,38,322.98,808.333,18000.601,2,132,161.661,95.811,NA,4.072,0.014,-82.875,60.255
201,2,39,324.495,808.333,18300.611,2,100,163.176,94.421,NA,1.515,0.005,0,82.875
202,2,40,321.465,808.333,18600.621,2,95,166.206,97.204,NA,3.03,0.01,180,180
203,2,41,321.465,812.879,18900.631,2,254,170.752,99.064,NA,4.545,0.015,90,-90
204,2,42,313.889,812.879,19200.641,2,179,178.327,105.96,NA,7.576,0.025,180,90
205,2,43,311.869,818.939,19500.651,2,128,184.716,110.339,NA,6.388,0.021,108.435,-71.565
206,2,44,316.414,833.586,19800.661,2,123,200.051,113.707,NA,15.336,0.051,72.759,-35.676
207,2,45,309.343,833.586,20100.671,2,203,207.122,119.652,NA,7.071,0.024,180,107.241
208,2,46,309.343,820.96,20400.681,2,171,219.748,113.498,NA,12.626,0.042,-90,90
209,2,47,317.929,818.939,20700.691,2,129,228.569,104.929,NA,8.82,0.029,-13.241,76.759
210,2,48,326.01,816.919,21000.701,2,188,236.898,96.849,NA,8.33,0.028,-14.036,-0.796
211,2,49,326.01,827.525,21300.711,2,147,247.504,102.361,NA,10.606,0.035,90,104.036
212,2,50,326.01,828.535,21600.721,2,133,248.514,102.928,NA,1.01,0.003,90,0
213,2,51,326.01,828.535,21900.731,2,214,248.514,102.928,NA,0,0,0,-90
214,2,52,332.071,839.141,22200.741,2,140,260.73,104.62,NA,12.216,0.041,60.255,60.255
215,2,53,332.071,839.646,22500.751,2,149,261.235,104.952,NA,0.505,0.002,90,29.745
216,2,54,332.071,839.646,22800.761,2,106,261.235,104.952,NA,0,0,0,-90
217,2,55,332.071,839.646,23100.771,2,143,261.235,104.952,NA,0,0,0,0
218,2,56,332.071,839.646,23400.781,2,196,261.235,104.952,NA,0,0,0,0
219,2,57,324.495,841.162,23700.791,2,189,268.961,111.714,NA,7.726,0.026,168.69,168.69
220,2,58,306.818,859.848,24000.801,2,80,294.684,137.266,NA,25.723,0.086,133.409,-35.281
221,2,59,305.808,870.455,24300.811,2,126,305.338,145.128,NA,10.654,0.036,95.44,-37.969
222,2,60,301.768,880.556,24600.821,2,104,316.217,155.083,NA,10.879,0.036,111.801,16.361
223,2,61,298.737,898.737,24900.831,2,181,334.649,170.458,NA,18.433,0.061,99.462,-12.339
224,2,62,298.737,898.737,25200.841,2,87,334.649,170.458,NA,0,0,0,-99.462
225,2,63,298.232,898.232,25500.851,2,98,335.364,170.412,NA,0.714,0.002,-135,-135
226,2,64,286.616,898.232,25800.861,2,195,346.98,178.311,NA,11.616,0.039,180,-45
227,2,65,286.616,898.232,26100.871,2,232,346.98,178.311,NA,0,0,0,-180
228,2,66,286.616,902.273,26400.881,2,104,351.02,181.228,NA,4.04,0.013,90,90
229,2,67,286.616,914.899,26700.891,2,101,363.647,190.609,NA,12.626,0.042,90,0
230,2,68,280.051,914.899,27000.901,2,143,370.212,194.956,NA,6.566,0.022,180,90
231,2,69,280.051,926.515,27300.911,2,141,381.828,203.712,NA,11.616,0.039,90,-90
232,2,70,275,930.051,27600.921,2,217,387.993,209.673,NA,6.165,0.021,145.008,55.008
233,2,71,273.485,935.101,27900.931,2,183,393.266,214.51,NA,5.273,0.018,106.699,-38.309
234,2,72,277.525,935.101,28200.941,2,193,397.307,211.943,NA,4.04,0.013,0,-106.699
235,2,73,275.505,947.222,28500.951,2,254,409.595,222.714,NA,12.288,0.041,99.462,99.462
236,2,74,274.495,947.222,28800.961,2,181,410.605,223.33,NA,1.01,0.003,180,80.538
237,2,75,275,942.677,29100.971,2,204,415.179,219.436,NA,4.573,0.015,-83.66,96.34
238,2,76,275,942.677,29400.981,2,160,415.179,219.436,NA,0,0,0,83.66
239,2,77,275,942.677,29700.991,2,255,415.179,219.436,NA,0,0,0,0
240,2,78,272.475,942.677,30001.001,2,201,417.704,221.01,NA,2.525,0.008,180,180
241,2,79,272.98,945.707,30301.011,2,199,420.776,223.067,NA,3.072,0.01,80.538,-99.462
242,2,80,272.98,948.737,30601.021,2,215,423.806,225.455,NA,3.03,0.01,90,9.462
243,2,81,267.929,946.212,30901.031,2,204,429.453,226.618,NA,5.647,0.019,-153.435,116.565
244,2,82,261.364,946.212,31201.041,2,137,436.018,230.819,NA,6.566,0.022,180,-26.565
245,2,83,261.364,946.212,31501.051,2,184,436.018,230.819,NA,0,0,0,-180
246,2,84,261.364,946.212,31801.061,2,164,436.018,230.819,NA,0,0,0,0
247,2,85,257.323,946.212,32101.071,2,159,440.059,233.458,NA,4.04,0.013,180,180
248,2,86,251.263,946.717,32401.081,2,176,446.141,237.865,NA,6.082,0.02,175.236,-4.764
249,2,87,247.727,948.737,32701.091,2,165,450.212,241.739,NA,4.072,0.014,150.255,-24.981
250,2,88,247.727,948.737,33001.101,2,131,450.212,241.739,NA,0,0,0,-150.255
251,2,89,247.727,951.263,33301.111,2,119,452.738,243.607,NA,2.525,0.008,90,90
252,2,90,240.152,955.808,33601.121,2,151,461.572,252.071,NA,8.835,0.029,149.036,59.036
253,2,91,233.586,959.343,33901.131,2,166,469.029,259.132,NA,7.457,0.025,151.699,2.663
254,2,92,231.061,962.879,34201.141,2,121,473.374,263.438,NA,4.345,0.014,125.538,-26.162
255,2,93,231.061,962.879,34501.151,2,145,473.374,263.438,NA,0,0,0,-125.538
256,2,94,227.02,967.929,34801.161,2,152,479.842,269.888,NA,6.468,0.022,128.66,128.66
257,2,95,222.475,967.929,35101.171,2,166,484.387,273.006,NA,4.545,0.015,180,51.34
258,2,96,219.949,967.929,35401.181,2,224,486.912,274.756,NA,2.525,0.008,180,0
259,2,97,214.899,967.929,35701.191,2,128,491.963,278.291,NA,5.051,0.017,180,0
260,2,98,205.303,967.929,36001.201,2,200,501.559,285.134,NA,9.596,0.032,180,0
261,2,99,205.303,967.929,36301.211,2,80,501.559,285.134,NA,0,0,0,-180
262,2,100,195.202,967.929,36601.221,2,145,511.66,292.504,NA,10.101,0.034,180,180
263,2,101,193.687,962.879,36901.231,2,157,516.933,290.251,NA,5.273,0.018,-106.699,73.301
264,2,102,185.606,962.879,37201.241,2,145,525.014,296.349,NA,8.081,0.027,180,-73.301
265,2,103,185.606,962.879,37501.251,2,124,525.014,296.349,NA,0,0,0,-180
266,2,104,173.99,963.384,37801.261,2,121,536.641,305.595,NA,11.627,0.039,177.51,177.51
267,2,105,169.444,963.384,38101.271,2,89,541.186,309.133,NA,4.545,0.015,180,2.49
268,2,106,163.384,966.414,38401.281,2,139,547.962,315.763,NA,6.776,0.023,153.435,-26.565
269,2,107,158.838,958.333,38701.291,2,133,557.234,314.446,NA,9.271,0.031,-119.358,87.207
270,2,108,150.758,958.333,39001.301,2,102,565.315,320.962,NA,8.081,0.027,180,-60.642
271,2,109,143.939,954.167,39301.311,2,142,573.305,324.135,NA,7.991,0.027,-148.57,31.43
272,2,110,133.712,947.348,39601.321,2,167,585.597,328.895,NA,12.292,0.041,-146.31,2.261
273,2,111,124.621,944.697,39901.331,2,90,595.066,335.208,NA,9.47,0.032,-163.74,-17.43
274,2,112,115.909,943.182,40201.341,2,144,603.909,341.913,NA,8.843,0.029,-170.134,-6.394
275,2,113,115.909,943.182,40501.351,2,123,603.909,341.913,NA,0,0,0,170.134
276,2,114,101.894,940.152,40801.361,2,153,618.248,352.611,NA,14.339,0.048,-167.8,-167.8
277,2,115,98.485,931.818,41101.371,2,165,627.252,351.702,NA,9.004,0.03,-112.249,55.551
278,2,116,95.455,921.212,41401.381,2,92,638.282,349.696,NA,11.03,0.037,-105.945,6.304
279,2,117,87.879,913.636,41701.391,2,143,648.996,353.41,NA,10.714,0.036,-135,-29.055
280,2,118,79.924,907.576,42001.401,2,93,658.996,358.334,NA,10,0.033,-142.696,-7.696
281,2,119,80.682,900,42301.411,2,104,666.61,354.799,NA,7.614,0.025,-84.289,58.407
282,2,120,81.818,896.97,42601.421,2,93,669.846,352.643,NA,3.236,0.011,-69.444,14.845
283,2,121,81.061,892.424,42901.431,2,137,674.455,351.748,NA,4.608,0.015,-99.462,-30.018
284,2,122,86.364,893.182,43201.441,2,165,679.811,347.046,NA,5.357,0.018,8.13,107.592
285,2,123,80.303,889.773,43501.451,2,122,686.765,351.55,NA,6.954,0.023,-150.642,-158.772
286,2,124,92.803,879.167,43801.461,2,151,703.158,336.241,NA,16.393,0.055,-40.314,110.328
287,2,125,98.106,876.894,44101.471,2,152,708.928,330.488,NA,5.77,0.019,-23.199,17.116
288,2,126,98.106,876.894,44401.481,2,70,708.928,330.488,NA,0,0,0,23.199
289,2,127,97.348,890.909,44701.491,2,2,722.963,335.972,NA,14.036,0.047,93.094,93.094
