Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
23,1,23,1136.111,838.636,12600.406,2,98,79.782,53.877,NA,0,0,0,129.806
24,1,24,1136.111,838.636,12900.416,2,62,79.782,53.877,NA,0,0,0,0
25,1,25,1141.667,836.111,13200.426,2,99,85.884,59.711,NA,6.103,0.02,-24.444,-24.444
26,1,26,1144.697,836.111,13500.435,2,98,88.914,62.712,NA,3.03,0.01,0,24.444
27,1,27,1147.727,828.535,13800.445,2,64,97.074,67.126,NA,8.159,0.027,-68.199,-68.199
28,1,28,1147.727,828.535,14100.455,2,43,97.074,67.126,NA,0,0,0,68.199
29,1,29,1159.343,825.505,14400.464,2,77,109.079,79.13,NA,12.005,0.04,-14.621,-14.621
30,1,30,1181.566,837.121,14700.474,2,62,134.154,99.279,NA,25.075,0.084,27.597,42.218
31,1,31,1181.566,837.121,15000.484,2,107,134.154,99.279,NA,0,0,0,-27.597
32,1,32,1186.616,837.121,15300.493,2,75,139.204,104.316,NA,5.051,0.017,0,0
33,1,33,1186.616,835.101,15600.503,2,152,141.225,104.482,NA,2.02,0.007,-90,-90
34,1,34,1186.616,835.101,15900.513,2,102,141.225,104.482,NA,0,0,0,90
35,1,35,1179.04,836.616,16200.522,2,79,148.95,96.803,NA,7.726,0.026,168.69,168.69
36,1,36,1175,836.616,16500.532,2,124,152.991,92.777,NA,4.04,0.013,180,11.31
37,1,37,1170.96,836.616,16800.542,2,97,157.031,88.752,NA,4.04,0.013,180,0
38,1,38,1162.374,835.101,17100.551,2,61,165.75,80.373,NA,8.719,0.029,-169.992,10.008
39,1,39,1157.828,832.576,17400.561,2,65,170.949,76.222,NA,5.2,0.017,-150.945,19.047
40,1,40,1157.323,832.576,17700.571,2,44,171.455,75.724,NA,0.505,0.002,180,-29.055
41,1,41,1157.323,826.01,18000.58,2,112,178.02,77.048,NA,6.566,0.022,-90,90
42,1,42,1157.828,819.949,18300.59,2,128,184.102,79.217,NA,6.082,0.02,-85.236,4.764
43,1,43,1157.828,815.909,18600.6,2,52,188.142,80.571,NA,4.04,0.013,-90,-4.764
44,1,44,1157.828,815.404,18900.609,2,55,188.647,80.753,NA,0.505,0.002,-90,0
45,1,45,1157.828,815.404,19200.619,2,75,188.647,80.753,NA,0,0,0,90
46,1,46,1157.828,815.404,19500.629,2,69,188.647,80.753,NA,0,0,0,0
47,1,47,1157.828,815.404,19800.638,2,58,188.647,80.753,NA,0,0,0,0
48,1,48,1165.909,815.404,20100.648,2,65,196.728,88.332,NA,8.081,0.027,0,0
49,1,49,1182.071,808.333,20400.658,2,74,214.369,105.932,NA,17.641,0.059,-23.629,-23.629
50,1,50,1190.657,808.333,20700.668,2,59,222.955,114.034,NA,8.586,0.029,0,23.629
51,1,51,1190.657,811.869,21000.677,2,50,226.49,112.956,NA,3.535,0.012,90,90
52,1,52,1188.131,811.869,21300.687,2,105,229.015,110.543,NA,2.525,0.008,180,90
53,1,53,1188.131,812.879,21600.697,2,191,230.025,110.247,NA,1.01,0.003,90,-90
54,1,54,1197.222,812.879,21900.706,2,117,239.116,118.98,NA,9.091,0.03,0,-90
55,1,55,1203.788,806.313,22200.716,2,157,248.401,127.144,NA,9.285,0.031,-45,-45
56,1,56,1203.788,806.313,22500.726,2,3,248.401,127.144,NA,0,0,0,45
57,1,57,1203.788,793.182,22800.735,2,43,261.533,131.705,NA,13.131,0.044,-90,-90
58,1,58,1203.788,793.182,23100.745,2,69,261.533,131.705,NA,0,0,0,90
59,1,59,1203.788,793.182,23400.755,2,72,261.533,131.705,NA,0,0,0,0
60,1,60,1203.788,793.182,23700.764,2,47,261.533,131.705,NA,0,0,0,0
61,1,61,1193.687,793.182,24000.774,2,95,271.634,122.472,NA,10.101,0.034,180,180
62,1,62,1182.576,793.182,24300.784,2,153,282.745,112.489,NA,11.111,0.037,180,0
63,1,63,1182.576,793.182,24600.793,2,69,282.745,112.489,NA,0,0,0,-180
64,1,64,1189.141,796.717,24900.803,2,94,290.202,116.869,NA,7.457,0.025,28.301,28.301
65,1,65,1189.141,805.303,25200.813,2,138,298.788,113.614,NA,8.586,0.029,90,61.699
66,1,66,1200.253,802.273,25500.822,2,113,310.305,125.091,NA,11.517,0.038,-15.255,-105.255
67,1,67,1210.354,801.263,25800.832,2,32,320.456,134.958,NA,10.151,0.034,-5.711,9.545
68,1,68,1210.354,801.263,26100.842,2,72,320.456,134.958,NA,0,0,0,5.711
69,1,69,1208.838,801.263,26400.851,2,65,321.971,133.525,NA,1.515,0.005,180,180
70,1,70,1202.273,806.818,26700.861,2,68,330.572,125.547,NA,8.601,0.029,139.764,-40.236
71,1,71,1191.162,806.818,27000.871,2,62,341.683,115.003,NA,11.111,0.037,180,40.236
72,1,72,1191.162,820.455,27300.88,2,80,355.319,111.259,NA,13.636,0.045,90,-90
73,1,73,1191.162,825.505,27600.89,2,65,360.37,110.269,NA,5.051,0.017,90,0
74,1,74,1191.162,825.505,27900.9,2,74,360.37,110.269,NA,0,0,0,-90
75,1,75,1208.333,832.071,28200.909,2,114,378.754,126.39,NA,18.384,0.061,20.925,20.925
76,1,76,1208.333,835.606,28500.919,2,92,382.289,126.086,NA,3.535,0.012,90,69.075
77,1,77,1208.333,842.677,28800.929,2,76,389.36,125.774,NA,7.071,0.024,90,0
78,1,78,1208.333,842.677,29100.938,2,36,389.36,125.774,NA,0,0,0,-90
79,1,79,1231.566,828.03,29400.948,2,59,416.824,149.919,NA,27.464,0.092,-32.229,-32.229
80,1,80,1229.545,834.596,29700.958,2,127,423.693,147.316,NA,6.869,0.023,107.103,139.331
81,1,81,1239.646,834.596,30000.967,2,79,433.794,157.395,NA,10.101,0.034,0,-107.103
82,1,82,1245.202,832.071,30300.977,2,66,439.897,163.116,NA,6.103,0.02,-24.444,-24.444
83,1,83,1255.303,836.616,30600.987,2,70,450.973,172.916,NA,11.077,0.037,24.228,48.672
84,1,84,1260.354,836.616,30900.996,2,55,456.024,177.961,NA,5.051,0.017,0,-24.228
85,1,85,1257.828,840.152,31201.006,2,117,460.369,175.311,NA,4.345,0.014,125.538,125.538
86,1,86,1265.909,839.646,31501.016,2,71,468.465,183.403,NA,8.097,0.027,-3.576,-129.114
87,1,87,1275,844.697,31801.025,2,35,478.865,192.424,NA,10.4,0.035,29.055,32.631
88,1,88,1275.505,849.242,32101.035,2,83,483.438,192.983,NA,4.573,0.015,83.66,54.605
89,1,89,1275.505,850.253,32401.045,2,98,484.448,193.009,NA,1.01,0.003,90,6.34
90,1,90,1277.02,861.364,32701.054,2,31,495.662,195.157,NA,11.214,0.037,82.235,-7.765
91,1,91,1267.424,857.323,33001.064,2,65,506.074,185.279,NA,10.412,0.035,-157.166,120.599
92,1,92,1273.99,859.848,33301.074,2,27,513.109,192.013,NA,7.035,0.023,21.038,178.204
93,1,93,1280.556,860.859,33601.083,2,75,519.752,198.638,NA,6.643,0.022,8.746,-12.291
94,1,94,1280.556,861.869,33901.093,2,65,520.762,198.723,NA,1.01,0.003,90,81.254
95,1,95,1280.556,861.869,34201.103,2,59,520.762,198.723,NA,0,0,0,-90
96,1,96,1284.091,861.869,34501.113,2,52,524.297,202.245,NA,3.535,0.012,0,0
97,1,97,1284.091,861.869,34801.122,2,42,524.297,202.245,NA,0,0,0,0
98,1,98,1292.172,861.869,35101.132,2,51,532.378,210.298,NA,8.081,0.027,0,0
99,1,99,1296.717,861.869,35401.142,2,71,536.923,214.829,NA,4.545,0.015,0,0
100,1,100,1293.687,852.778,35701.151,2,39,546.506,211.266,NA,9.583,0.032,-108.435,-108.435
101,2,1,1102.778,790.152,8700.281,2,8,0,0,NA,NA,NA,NA,NA
102,2,2,1102.778,790.152,9000.29,2,21,0,0,NA,0,0,0,NA
103,2,3,1108.838,793.182,9300.3,2,38,6.776,6.776,NA,6.776,0.023,26.565,26.565
104,2,4,1112.879,792.677,9600.31,2,62,10.848,10.412,NA,4.072,0.014,-7.125,-33.69
105,2,5,1112.879,792.677,9900.319,2,68,10.848,10.412,NA,0,0,0,7.125
106,2,6,1112.879,792.677,10200.329,2,31,10.848,10.412,NA,0,0,0,0
107,2,7,1104.798,790.657,10500.339,2,29,19.177,2.082,NA,8.33,0.028,-165.964,-165.964
108,2,8,1104.293,790.152,10800.348,2,18,19.892,1.515,NA,0.714,0.002,-135,30.964
109,2,9,1104.293,785.606,11100.358,2,72,24.437,4.791,NA,4.545,0.015,-90,45
110,2,10,1105.808,785.101,11400.368,2,83,26.034,5.89,NA,1.597,0.005,-18.435,71.565
111,2,11,1106.313,784.596,11700.377,2,49,26.748,6.585,NA,0.714,0.002,-45,-26.565
112,2,12,1107.828,784.596,12000.387,2,62,28.264,7.508,NA,1.515,0.005,0,45
113,2,13,1112.374,784.596,12300.397,2,68,32.809,11.088,NA,4.545,0.015,0,0
114,2,14,1113.384,784.596,12600.406,2,65,33.819,11.973,NA,1.01,0.003,0,0
115,2,15,1117.424,784.596,12900.416,2,40,37.859,15.665,NA,4.04,0.013,0,0
116,2,16,1117.424,785.101,13200.426,2,23,38.365,15.493,NA,0.505,0.002,90,90
117,2,17,1119.949,779.545,13500.435,2,36,44.467,20.183,NA,6.103,0.02,-65.556,-155.556
118,2,18,1120.96,779.545,13800.445,2,59,45.477,21.049,NA,1.01,0.003,0,65.556
119,2,19,1120.96,784.596,14100.455,2,30,50.528,19.012,NA,5.051,0.017,90,90
120,2,20,1123.485,785.101,14400.464,2,79,53.103,21.314,NA,2.575,0.009,11.31,-78.69
121,2,21,1127.02,785.101,14700.474,2,59,56.638,24.763,NA,3.535,0.012,0,-11.31
122,2,22,1137.121,789.141,15000.484,2,71,67.517,34.358,NA,10.879,0.036,21.801,21.801
123,2,23,1142.677,789.141,15300.493,2,31,73.073,39.912,NA,5.556,0.019,0,-21.801
124,2,24,1142.677,789.141,15600.503,2,71,73.073,39.912,NA,0,0,0,0
125,2,25,1142.677,789.141,15900.513,2,95,73.073,39.912,NA,0,0,0,0
126,2,26,1142.677,780.556,16200.522,2,60,81.659,41.037,NA,8.586,0.029,-90,-90
127,2,27,1142.677,780.556,16500.532,2,46,81.659,41.037,NA,0,0,0,90
128,2,28,1142.677,780.051,16800.542,2,70,82.164,41.158,NA,0.505,0.002,-90,-90
129,2,29,1142.172,773.99,17100.551,2,58,88.246,42.58,NA,6.082,0.02,-94.764,-4.764
130,2,30,1142.172,773.99,17400.561,2,63,88.246,42.58,NA,0,0,0,94.764
131,2,31,1140.152,772.475,17700.571,2,82,90.771,41.343,NA,2.525,0.008,-143.13,-143.13
132,2,32,1140.152,772.475,18000.58,2,50,90.771,41.343,NA,0,0,0,143.13
133,2,33,1140.152,772.475,18300.59,2,106,90.771,41.343,NA,0,0,0,0
134,2,34,1139.646,776.01,18600.6,2,62,94.342,39.488,NA,3.571,0.012,98.13,98.13
135,2,35,1139.646,776.01,18900.609,2,25,94.342,39.488,NA,0,0,0,-98.13
136,2,36,1142.172,776.01,19200.619,2,69,96.867,41.855,NA,2.525,0.008,0,0
137,2,37,1148.232,774.495,19500.629,2,77,103.114,48.075,NA,6.247,0.021,-14.036,-14.036
138,2,38,1149.242,773.99,19800.638,2,89,104.244,49.195,NA,1.129,0.004,-26.565,-12.529
139,2,39,1151.768,764.394,20100.648,2,4,114.166,55.349,NA,9.923,0.033,-75.256,-48.691
140,2,40,1172.98,746.212,20400.658,2,56,142.104,82.819,NA,27.938,0.093,-40.601,34.655
141,2,41,1173.485,746.212,20700.668,2,65,142.609,83.248,NA,0.505,0.002,0,40.601
142,2,42,1173.485,746.212,21000.677,2,98,142.609,83.248,NA,0,0,0,0
143,2,43,1173.485,745.202,21300.687,2,68,143.62,83.785,NA,1.01,0.003,-90,-90
144,2,44,1173.485,735.101,21600.697,2,19,153.721,89.611,NA,10.101,0.034,-90,0
145,2,45,1173.99,735.101,21900.706,2,31,154.226,90.01,NA,0.505,0.002,0,90
146,2,46,1173.99,749.242,22200.716,2,22,168.367,82.126,NA,14.141,0.047,90,90
147,2,47,1173.99,749.242,22500.726,2,29,168.367,82.126,NA,0,0,0,-90
148,2,48,1163.889,749.242,22800.735,2,56,178.468,73.54,NA,10.101,0.034,180,180
149,2,49,1161.364,749.242,23100.745,2,45,180.993,71.455,NA,2.525,0.008,180,0
150,2,50,1156.313,748.232,23400.755,2,16,186.144,67.995,NA,5.151,0.017,-168.69,11.31
151,2,51,1154.798,744.697,23700.764,2,36,189.99,69.081,NA,3.846,0.013,-113.199,55.491
152,2,52,1154.798,744.697,24000.774,2,65,189.99,69.081,NA,0,0,0,113.199
153,2,53,1155.303,743.182,24300.784,2,43,191.587,70.463,NA,1.597,0.005,-71.565,-71.565
154,2,54,1155.303,743.182,24600.793,2,37,191.587,70.463,NA,0,0,0,71.565
155,2,55,1155.303,743.182,24900.803,2,62,191.587,70.463,NA,0,0,0,0
156,2,56,1155.303,743.182,25200.813,2,73,191.587,70.463,NA,0,0,0,0
157,2,57,1155.303,743.182,25500.822,2,79,191.587,70.463,NA,0,0,0,0
158,2,58,1155.303,745.202,25800.832,2,71,193.607,69.133,NA,2.02,0.007,90,90
159,2,59,1155.303,751.768,26100.842,2,64,200.173,65.056,NA,6.566,0.022,90,0
160,2,60,1151.768,751.768,26400.851,2,181,203.708,62.236,NA,3.535,0.012,180,90
161,2,61,1151.768,760.354,26700.861,2,71,212.294,57.34,NA,8.586,0.029,90,-90
162,2,62,1164.899,760.354,27000.871,2,55,225.426,68.898,NA,13.131,0.044,0,-90
163,2,63,1164.899,760.354,27300.88,2,79,225.426,68.898,NA,0,0,0,0
164,2,64,1164.899,760.354,27600.89,2,59,225.426,68.898,NA,0,0,0,0
165,2,65,1164.899,760.354,27900.9,2,79,225.426,68.898,NA,0,0,0,0
166,2,66,1164.394,751.263,28200.909,2,72,234.531,72.862,NA,9.105,0.03,-93.18,-93.18
167,2,67,1164.394,738.131,28500.919,2,63,247.662,80.639,NA,13.131,0.044,-90,3.18
168,2,68,1156.313,736.111,28800.929,2,75,255.991,76.068,NA,8.33,0.028,-165.964,-75.964
169,2,69,1156.313,736.111,29100.938,2,66,255.991,76.068,NA,0,0,0,165.964
170,2,70,1159.343,736.111,29400.948,2,83,259.022,78.231,NA,3.03,0.01,0,0
171,2,71,1161.364,736.111,29700.958,2,131,261.042,79.704,NA,2.02,0.007,0,0
172,2,72,1152.778,736.616,30000.967,2,79,269.643,73.253,NA,8.601,0.029,176.634,176.634
173,2,73,1150.253,736.616,30300.977,2,59,272.168,71.553,NA,2.525,0.008,180,3.366
174,2,74,1150.253,736.616,30600.987,2,55,272.168,71.553,NA,0,0,0,-180
175,2,75,1155.808,743.182,30900.996,2,55,280.769,70.84,NA,8.601,0.029,49.764,49.764
176,2,76,1163.889,761.869,31201.006,2,66,301.128,67.339,NA,20.359,0.068,66.615,16.851
177,2,77,1163.889,765.909,31501.016,2,99,305.168,65.744,NA,4.04,0.013,90,23.385
178,2,78,1163.889,766.919,31801.025,2,44,306.178,65.378,NA,1.01,0.003,90,0
179,2,79,1163.889,766.919,32101.035,2,93,306.178,65.378,NA,0,0,0,-90
180,2,80,1161.869,776.515,32401.045,2,45,315.985,60.644,NA,9.806,0.033,101.889,101.889
181,2,81,1161.869,776.515,32701.054,2,32,315.985,60.644,NA,0,0,0,-101.889
182,2,82,1161.869,776.515,33001.064,2,68,315.985,60.644,NA,0,0,0,0
183,2,83,1170.96,772.475,33301.074,2,39,325.933,70.436,NA,9.948,0.033,-23.962,-23.962
184,2,84,1175.505,758.333,33601.083,2,48,340.787,79.383,NA,14.854,0.05,-72.181,-48.219
185,2,85,1200.758,756.818,33901.093,2,28,366.085,103.495,NA,25.298,0.084,-3.434,68.747
186,2,86,1200.758,756.818,34201.103,2,42,366.085,103.495,NA,0,0,0,3.434
187,2,87,1193.687,755.808,34501.113,2,43,373.227,97.18,NA,7.142,0.024,-171.87,-171.87
188,2,88,1190.657,762.879,34801.122,2,117,380.92,92.013,NA,7.693,0.026,113.199,-74.932
189,2,89,1190.657,763.384,35101.132,2,156,381.425,91.865,NA,0.505,0.002,90,-23.199
190,2,90,1190.657,763.384,35401.142,2,100,381.425,91.865,NA,0,0,0,-90
191,2,91,1193.687,769.444,35701.151,2,108,388.201,93.238,NA,6.776,0.023,63.435,63.435
192,2,92,1193.687,769.444,36001.161,2,191,388.201,93.238,NA,0,0,0,-63.435
193,2,93,1195.707,769.444,36301.171,2,140,390.221,95.208,NA,2.02,0.007,0,0
194,2,94,1197.727,763.889,36601.18,2,13,396.133,98.515,NA,5.911,0.02,-70.017,-70.017
195,2,95,1184.091,756.818,36901.19,2,106,411.493,87.88,NA,15.361,0.051,-152.592,-82.576
196,2,96,1184.091,749.747,37201.2,2,76,418.564,90.798,NA,7.071,0.024,-90,62.592
197,2,97,1184.091,749.747,37501.209,2,44,418.564,90.798,NA,0,0,0,90
198,2,98,1184.091,749.747,37801.219,2,62,418.564,90.798,NA,0,0,0,0
199,2,99,1187.626,746.717,38101.229,2,57,423.22,95.32,NA,4.656,0.016,-40.601,-40.601
200,2,100,1205.303,747.222,38401.238,2,73,440.904,111.15,NA,17.684,0.059,1.637,42.238
201,2,101,1205.303,747.222,38701.248,2,44,440.904,111.15,NA,0,0,0,-1.637
202,2,102,1205.303,758.838,39001.258,2,48,452.52,107.2,NA,11.616,0.039,90,90
203,2,103,1205.303,758.838,39301.267,2,30,452.52,107.2,NA,0,0,0,-90
204,2,104,1211.364,758.838,39601.277,2,85,458.581,113.011,NA,6.061,0.02,0,0
205,2,105,1211.364,758.838,39901.287,2,119,458.581,113.011,NA,0,0,0,0
206,2,106,1211.364,758.838,40201.296,2,144,458.581,113.011,NA,0,0,0,0
207,2,107,1213.384,751.768,40501.306,2,47,465.935,117.077,NA,7.354,0.025,-74.055,-74.055
208,2,108,1215.404,751.768,40801.316,2,189,467.955,118.987,NA,2.02,0.007,0,74.055
209,2,109,1215.404,745.707,41101.325,2,39,474.016,121.078,NA,6.061,0.02,-90,-90
210,2,110,1215.404,745.707,41401.335,2,42,474.016,121.078,NA,0,0,0,90
211,2,111,1208.333,741.667,41701.345,2,67,482.159,116.158,NA,8.144,0.027,-150.255,-150.255
212,2,112,1208.333,741.667,42001.354,2,63,482.159,116.158,NA,0,0,0,150.255
213,2,113,1208.333,741.667,42301.364,2,53,482.159,116.158,NA,0,0,0,0
214,2,114,1217.929,740.657,42601.374,2,69,491.808,125.338,NA,9.649,0.032,-6.009,-6.009
215,2,115,1231.566,740.657,42901.383,2,95,505.445,137.971,NA,13.636,0.045,0,6.009
216,2,116,1242.677,740.657,43201.393,2,79,516.556,148.396,NA,11.111,0.037,0,0
217,2,117,1251.768,739.141,43501.403,2,95,525.772,157.48,NA,9.216,0.031,-9.462,-9.462
218,2,118,1257.828,736.111,43801.412,2,58,532.548,164.198,NA,6.776,0.023,-26.565,-17.103
219,2,119,1275.505,720.96,44101.422,2,93,555.83,186.071,NA,23.282,0.078,-40.601,-14.036
220,2,120,1275.505,734.596,44401.432,2,115,569.466,181.442,NA,13.636,0.045,90,130.601
221,3,1,1058.333,875.505,10500.339,2,23,0,0,NA,NA,NA,NA,NA
222,3,2,1058.333,875.505,10800.348,2,23,0,0,NA,0,0,0,NA
223,3,3,1064.899,881.061,11100.358,2,32,8.601,8.601,NA,8.601,0.029,40.236,40.236
224,3,4,1064.899,878.535,11400.368,2,48,11.126,7.231,NA,2.525,0.008,-90,-130.236
225,3,5,1064.899,876.515,11700.377,2,55,13.146,6.643,NA,2.02,0.007,-90,0
226,3,6,1064.899,875.505,12000.387,2,45,14.156,6.566,NA,1.01,0.003,-90,0
227,3,7,1065.909,875.505,12300.397,2,95,15.166,7.576,NA,1.01,0.003,0,90
228,3,8,1072.98,879.545,12600.406,2,60,23.31,15.194,NA,8.144,0.027,29.745,29.745
229,3,9,1077.02,879.545,12900.416,2,60,27.35,19.119,NA,4.04,0.013,0,-29.745
230,3,10,1077.02,879.545,13200.426,2,50,27.35,19.119,NA,0,0,0,0
231,3,11,1077.02,879.545,13500.435,2,54,27.35,19.119,NA,0,0,0,0
232,3,12,1077.02,879.545,13800.445,2,83,27.35,19.119,NA,0,0,0,0
233,3,13,1077.02,879.545,14100.455,2,90,27.35,19.119,NA,0,0,0,0
234,3,14,1077.02,879.545,14400.464,2,9,27.35,19.119,NA,0,0,0,0
235,3,15,1077.02,873.99,14700.474,2,8,32.906,18.748,NA,5.556,0.019,-90,-90
236,3,16,1077.02,856.818,15000.484,2,41,50.078,26.427,NA,17.172,0.057,-90,0
237,3,17,1077.02,856.818,15300.493,2,51,50.078,26.427,NA,0,0,0,90
238,3,18,1086.616,855.808,15600.503,2,75,59.727,34.466,NA,9.649,0.032,-6.009,-6.009
239,3,19,1092.172,855.808,15900.513,2,66,65.282,39.154,NA,5.556,0.019,0,6.009
240,3,20,1098.232,855.808,16200.522,2,75,71.343,44.496,NA,6.061,0.02,0,0
241,3,21,1098.232,855.808,16500.532,2,62,71.343,44.496,NA,0,0,0,0
242,3,22,1098.232,868.939,16800.542,2,106,84.474,40.436,NA,13.131,0.044,90,90
243,3,23,1101.768,873.99,17100.551,2,103,90.639,43.461,NA,6.165,0.021,55.008,-34.992
244,3,24,1113.889,873.99,17400.561,2,112,102.76,55.576,NA,12.121,0.04,0,-55.008
245,3,25,1123.485,862.879,17700.571,2,48,117.442,66.364,NA,14.681,0.049,-49.185,-49.185
246,3,26,1123.485,862.879,18000.58,2,103,117.442,66.364,NA,0,0,0,49.185
247,3,27,1128.535,862.879,18300.59,2,86,122.492,71.328,NA,5.051,0.017,0,0
248,3,28,1133.081,862.879,18600.6,2,49,127.038,75.806,NA,4.545,0.015,0,0
249,3,29,1133.081,866.414,18900.609,2,55,130.573,75.298,NA,3.535,0.012,90,90
250,3,30,1131.566,868.939,19200.619,2,45,133.518,73.526,NA,2.945,0.01,120.964,30.964
251,3,31,1128.535,868.939,19500.629,2,64,136.548,70.508,NA,3.03,0.01,180,59.036
252,3,32,1125.505,868.939,19800.638,2,106,139.578,67.492,NA,3.03,0.01,180,0
253,3,33,1125.505,868.939,20100.648,2,108,139.578,67.492,NA,0,0,0,-180
254,3,34,1125.505,868.939,20400.658,2,85,139.578,67.492,NA,0,0,0,0
255,3,35,1139.141,867.929,20700.668,2,67,153.252,81.162,NA,13.674,0.046,-4.236,-4.236
256,3,36,1141.162,858.333,21000.677,2,62,163.058,84.59,NA,9.806,0.033,-78.111,-73.875
257,3,37,1141.162,853.283,21300.687,2,110,168.109,85.758,NA,5.051,0.017,-90,-11.889
258,3,38,1141.162,853.283,21600.697,2,84,168.109,85.758,NA,0,0,0,90
259,3,39,1146.212,853.283,21900.706,2,99,173.159,90.645,NA,5.051,0.017,0,0
260,3,40,1147.222,853.283,22200.716,2,75,174.17,91.625,NA,1.01,0.003,0,0
261,3,41,1147.222,853.283,22500.726,2,63,174.17,91.625,NA,0,0,0,0
262,3,42,1148.737,842.172,22800.735,2,62,185.384,96.354,NA,11.214,0.037,-82.235,-82.235
263,3,43,1160.354,842.172,23100.745,2,131,197,107.328,NA,11.616,0.039,0,82.235
264,3,44,1158.838,842.172,23400.755,2,45,198.515,105.889,NA,1.515,0.005,180,180
265,3,45,1159.343,840.152,23700.764,2,102,200.597,107.018,NA,2.082,0.007,-75.964,104.036
266,3,46,1159.343,840.152,24000.774,2,99,200.597,107.018,NA,0,0,0,75.964
267,3,47,1159.343,840.152,24300.784,2,86,200.597,107.018,NA,0,0,0,0
268,3,48,1160.354,842.677,24600.793,2,105,203.317,107.172,NA,2.72,0.009,68.199,68.199
269,3,49,1156.818,849.747,24900.803,2,57,211.222,101.797,NA,7.905,0.026,116.565,48.366
270,3,50,1150.758,849.747,25200.813,2,68,217.283,95.946,NA,6.061,0.02,180,63.435
271,3,51,1150.758,849.747,25500.822,2,98,217.283,95.946,NA,0,0,0,-180
272,3,52,1150.758,849.747,25800.832,2,40,217.283,95.946,NA,0,0,0,0
273,3,53,1143.182,849.747,26100.842,2,132,224.859,88.672,NA,7.576,0.025,180,180
274,3,54,1143.182,849.747,26400.851,2,66,224.859,88.672,NA,0,0,0,-180
275,3,55,1143.687,849.747,26700.861,2,77,225.364,89.155,NA,0.505,0.002,0,0
276,3,56,1153.788,854.293,27000.871,2,197,236.44,97.783,NA,11.077,0.037,24.228,24.228
277,3,57,1153.788,854.293,27300.88,2,127,236.44,97.783,NA,0,0,0,-24.228
278,3,58,1159.343,854.293,27600.89,2,86,241.996,103.213,NA,5.556,0.019,0,0
279,3,59,1158.333,854.293,27900.9,2,108,243.006,102.225,NA,1.01,0.003,180,180
280,3,60,1155.808,858.838,28200.909,2,245,248.206,98.889,NA,5.2,0.017,119.055,-60.945
281,3,61,1155.303,860.859,28500.919,2,169,250.288,98.07,NA,2.082,0.007,104.036,-15.018
282,3,62,1155.303,860.859,28800.929,2,118,250.288,98.07,NA,0,0,0,-104.036
283,3,63,1155.303,860.859,29100.938,2,104,250.288,98.07,NA,0,0,0,0
284,3,64,1155.303,867.424,29400.948,2,92,256.854,97.306,NA,6.566,0.022,90,90
285,3,65,1155.303,867.424,29700.958,2,64,256.854,97.306,NA,0,0,0,-90
286,3,66,1158.838,865.404,30000.967,2,114,260.926,101.011,NA,4.072,0.014,-29.745,-29.745
287,3,67,1158.838,865.404,30300.977,2,165,260.926,101.011,NA,0,0,0,29.745
288,3,68,1158.838,865.404,30600.987,2,108,260.926,101.011,NA,0,0,0,0
