Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
106,2,12,823.99,388.131,39901.343,2,89,167.611,131.764,NA,15.657,0.052,0,130.236
107,2,13,822.98,368.434,40201.354,2,161,187.333,150.833,NA,19.723,0.066,-92.936,-92.936
108,2,14,818.434,362.879,40501.364,2,193,194.512,157.487,NA,7.178,0.024,-129.289,-36.354
109,2,15,811.364,367.929,40801.374,2,88,203.201,155.051,NA,8.689,0.029,144.462,-86.248
110,2,16,811.364,354.293,41101.384,2,144,216.837,167.869,NA,13.636,0.045,-90,125.538
111,2,17,811.364,354.293,41401.394,2,119,216.837,167.869,NA,0,0,0,90
112,2,18,811.364,341.667,41701.404,2,127,229.463,179.845,NA,12.626,0.042,-90,-90
113,2,19,827.02,341.667,42001.414,2,218,245.12,175.686,NA,15.657,0.052,0,90
114,2,20,806.313,332.576,42301.424,2,172,267.735,190.056,NA,22.615,0.075,-156.297,-156.297
115,2,21,805.808,320.96,42601.434,2,171,279.362,201.261,NA,11.627,0.039,-92.49,63.808
116,2,22,805.808,320.96,42901.444,2,120,279.362,201.261,NA,0,0,0,92.49
117,2,23,805.808,310.859,43201.455,2,178,289.463,210.915,NA,10.101,0.034,-90,-90
118,2,24,798.232,310.859,43501.465,2,166,297.039,213.216,NA,7.576,0.025,180,-90
119,2,25,797.222,307.828,43801.475,2,206,300.233,216.41,NA,3.194,0.011,-108.435,71.565
120,2,26,803.788,305.808,44101.485,2,230,307.102,216.334,NA,6.869,0.023,-17.103,91.332
121,2,27,804.293,296.212,44401.495,2,107,316.712,225.396,NA,9.609,0.032,-86.987,-69.884
122,2,28,799.747,280.556,44701.505,2,133,333.015,241.699,NA,16.303,0.054,-106.189,-19.202
123,2,29,796.717,270.455,45001.515,2,146,343.56,252.244,NA,10.546,0.035,-106.699,-0.51
124,2,30,800.253,258.838,45301.525,2,134,355.703,262.515,NA,12.142,0.04,-73.072,33.627
125,2,31,797.727,248.737,45601.535,2,151,366.114,272.926,NA,10.412,0.035,-104.036,-30.964
126,2,32,791.162,241.162,45901.546,2,141,376.139,281.945,NA,10.025,0.033,-130.914,-26.878
127,2,33,786.616,235.101,46201.556,2,191,383.715,289.012,NA,7.576,0.025,-126.87,4.044
128,2,34,786.616,234.596,46501.566,2,198,384.22,289.498,NA,0.505,0.002,-90,36.87
129,2,35,786.616,233.586,46801.576,2,164,385.23,290.469,NA,1.01,0.003,-90,0
130,2,36,788.636,219.949,47101.586,2,85,399.016,303.079,NA,13.785,0.046,-81.573,8.427
131,2,37,780.556,219.949,47401.596,2,255,407.096,305.253,NA,8.081,0.027,180,-98.427
132,2,38,780.556,207.323,47701.606,2,212,419.723,317.389,NA,12.626,0.042,-90,90
133,2,39,780.556,207.323,48001.616,2,84,419.723,317.389,NA,0,0,0,90
134,2,40,786.111,204.798,48301.626,2,175,425.825,318.375,NA,6.103,0.02,-24.444,-24.444
135,2,41,786.111,190.657,48601.636,2,244,439.967,332.078,NA,14.141,0.047,-90,-65.556
136,2,42,780.051,181.061,48901.647,2,78,451.316,342.873,NA,11.35,0.038,-122.276,-32.276
137,2,43,788.636,179.04,49201.657,2,125,460.137,342.779,NA,8.82,0.029,-13.241,109.035
138,2,44,789.141,173.485,49501.667,2,223,465.715,348.079,NA,5.578,0.019,-84.806,-71.565
139,2,45,791.162,180.556,49801.677,2,244,473.069,340.737,NA,7.354,0.025,74.055,158.86
140,2,46,794.192,180.556,50101.687,2,255,476.099,340.081,NA,3.03,0.01,0,-74.055
141,2,47,797.222,176.01,50401.697,2,255,481.562,343.901,NA,5.463,0.018,-56.31,-56.31
142,2,48,796.717,175.505,50701.707,2,255,482.276,344.498,NA,0.714,0.002,-135,-78.69
143,2,49,797.727,175.505,51001.717,2,160,483.286,344.295,NA,1.01,0.003,0,135
144,2,50,801.768,175.505,51301.727,2,152,487.327,343.512,NA,4.04,0.013,0,0
145,2,51,801.768,175.505,51601.737,2,255,487.327,343.512,NA,0,0,0,0
146,2,52,800.758,175.505,51901.748,2,235,488.337,343.703,NA,1.01,0.003,180,180
147,2,53,801.263,173.485,52201.758,2,252,490.419,345.591,NA,2.082,0.007,-75.964,104.036
148,2,54,801.263,168.939,52501.768,2,224,494.965,350.056,NA,4.545,0.015,-90,-14.036
149,2,55,797.727,146.717,52801.778,2,119,517.466,372.548,NA,22.502,0.075,-99.039,-9.039
150,2,56,810.859,128.03,53101.788,2,221,540.306,388.838,NA,22.839,0.076,-54.904,44.135
151,2,57,828.03,95.202,53401.798,2,164,577.354,419.437,NA,37.048,0.123,-62.387,-7.483
152,2,58,834.091,100.253,53701.808,2,241,585.243,413.89,NA,7.889,0.026,39.806,102.193
153,2,59,840.152,89.646,54001.818,2,60,597.458,424.046,NA,12.216,0.041,-60.255,-100.061
154,2,60,848.737,89.646,54301.828,2,206,606.044,423.601,NA,8.586,0.029,0,60.255
155,2,61,848.737,87.121,54601.838,2,165,608.569,426.124,NA,2.525,0.008,-90,-90
156,2,62,846.717,90.152,54901.849,2,194,612.211,423.186,NA,3.642,0.012,123.69,-146.31
157,2,63,845.202,82.071,55201.859,2,111,620.433,431.33,NA,8.222,0.027,-100.62,135.69
158,2,64,845.202,90.152,55501.869,2,194,628.514,423.259,NA,8.081,0.027,90,-169.38
159,2,65,829.04,65.404,55801.879,2,103,658.071,449.033,NA,29.557,0.099,-123.147,146.853
160,2,66,828.535,64.899,56101.889,2,2,658.785,449.578,NA,0.714,0.002,-135,-11.853
161,2,67,805.808,32.071,56401.899,2,115,698.713,484.613,NA,39.928,0.133,-124.695,10.305
162,2,68,788.131,9.848,56701.909,2,125,727.108,509.085,NA,28.395,0.095,-128.501,-3.806
163,2,69,770.455,7.828,57001.919,2,53,744.9,514.086,NA,17.792,0.059,-173.48,-44.98
164,3,1,709.343,705.808,29701,2,52,0,0,NA,NA,NA,NA,NA
165,3,2,700.758,692.172,30001.01,2,63,16.114,16.114,NA,16.114,0.054,-122.196,NA
166,3,3,700.253,688.636,30301.02,2,63,19.685,19.43,NA,3.571,0.012,-98.13,24.066
167,3,4,700.253,685.606,30601.03,2,84,22.716,22.153,NA,3.03,0.01,-90,8.13
168,3,5,700.253,694.697,30901.04,2,84,31.807,14.356,NA,9.091,0.03,90,180
169,3,6,701.263,689.646,31201.051,2,58,36.957,18.069,NA,5.151,0.017,-78.69,-168.69
170,3,7,680.556,689.646,31501.061,2,94,57.664,33.014,NA,20.707,0.069,180,-101.31
171,3,8,673.99,684.091,31801.071,2,38,66.265,41.491,NA,8.601,0.029,-139.764,40.236
172,3,9,673.99,684.091,32101.081,2,92,66.265,41.491,NA,0,0,0,139.764
173,3,10,671.465,684.091,32401.091,2,68,68.79,43.663,NA,2.525,0.008,180,180
174,3,11,671.465,690.152,32701.101,2,99,74.851,40.987,NA,6.061,0.02,90,-90
175,3,12,663.384,668.434,33001.111,2,31,98.023,59.237,NA,23.172,0.077,-110.41,159.59
176,3,13,649.747,648.737,33301.121,2,74,121.979,82.515,NA,23.957,0.08,-124.695,-14.285
177,3,14,649.242,648.737,33601.131,2,83,122.484,82.881,NA,0.505,0.002,180,-55.305
178,3,15,629.04,628.03,33901.141,2,61,151.414,111.794,NA,28.929,0.096,-134.293,45.707
179,3,16,622.98,609.848,34201.152,2,82,170.579,129.1,NA,19.165,0.064,-108.435,25.858
180,3,17,622.98,609.848,34501.162,2,45,170.579,129.1,NA,0,0,0,108.435
181,3,18,611.364,593.687,34801.172,2,25,190.482,148.9,NA,19.903,0.066,-125.707,-125.707
182,3,19,602.778,573.99,35101.182,2,98,211.969,169.506,NA,21.487,0.072,-113.552,12.154
183,3,20,602.778,573.99,35401.192,2,53,211.969,169.506,NA,0,0,0,113.552
184,3,21,588.131,533.586,35701.202,2,100,254.946,210.601,NA,42.977,0.143,-109.926,-109.926
185,3,22,578.535,520.455,36001.212,2,134,271.21,226.863,NA,16.264,0.054,-126.158,-16.233
186,3,23,567.424,515.909,36301.222,2,116,283.215,237.071,NA,12.005,0.04,-157.751,-31.593
187,3,24,560.859,507.828,36601.232,2,97,293.626,247.475,NA,10.412,0.035,-129.094,28.657
188,3,25,572.475,495.202,36901.242,2,94,310.783,251.173,NA,17.157,0.057,-47.386,81.708
189,3,26,583.081,487.626,37201.253,2,38,323.817,252.082,NA,13.034,0.043,-35.538,11.848
190,3,27,588.131,473.485,37501.263,2,122,338.833,262.043,NA,15.016,0.05,-70.346,-34.808
191,3,28,585.101,470.96,37801.273,2,118,342.778,265.688,NA,3.945,0.013,-140.194,-69.848
192,3,29,585.101,456.818,38101.283,2,71,356.919,278.266,NA,14.141,0.047,-90,50.194
193,3,30,585.101,456.818,38401.293,2,69,356.919,278.266,NA,0,0,0,90
194,3,31,573.99,450.758,38701.303,2,122,369.576,288.741,NA,12.657,0.042,-151.39,-151.39
195,3,32,564.899,444.697,39001.313,2,35,380.502,298.401,NA,10.926,0.036,-146.31,5.08
196,3,33,563.889,434.091,39301.323,2,86,391.156,308.2,NA,10.654,0.036,-95.44,50.87
197,3,34,554.293,428.535,39601.333,2,92,402.244,317.68,NA,11.088,0.037,-149.931,-54.491
198,3,35,548.737,411.869,39901.343,2,116,419.812,334.955,NA,17.568,0.059,-108.435,41.496
199,3,36,549.747,409.848,40201.354,2,76,422.071,336.248,NA,2.259,0.008,-63.435,45
200,3,37,559.343,409.848,40501.364,2,93,431.667,331.801,NA,9.596,0.032,0,63.435
201,3,38,570.96,404.293,40801.374,2,83,444.543,331.755,NA,12.876,0.043,-25.56,-25.56
202,3,39,584.596,392.677,41101.384,2,74,462.456,337.066,NA,17.913,0.06,-40.426,-14.866
203,3,40,574.495,380.051,41401.394,2,119,478.626,352.565,NA,16.17,0.054,-128.66,-88.234
204,3,41,567.424,377.525,41701.404,2,88,486.134,357.646,NA,7.508,0.025,-160.346,-31.686
205,3,42,549.747,367.929,42001.414,2,187,506.247,373.675,NA,20.113,0.067,-151.504,8.842
206,3,43,538.636,367.424,42301.424,2,133,517.37,379.005,NA,11.123,0.037,-177.397,-25.893
207,3,44,528.03,351.263,42601.434,2,76,536.701,398.217,NA,19.331,0.064,-123.275,54.123
208,3,45,519.444,344.192,42901.444,2,255,547.824,408.446,NA,11.123,0.037,-140.528,-17.253
209,3,46,516.919,333.586,43201.455,2,164,558.726,419.018,NA,10.903,0.036,-103.392,37.135
210,3,47,516.919,325,43501.465,2,94,567.312,426.664,NA,8.586,0.029,-90,13.392
211,3,48,534.091,331.566,43801.475,2,154,585.696,413.244,NA,18.384,0.061,20.925,110.925
212,3,49,535.101,324.495,44101.485,2,122,592.839,419.238,NA,7.142,0.024,-81.87,-102.794
213,3,50,529.545,320.96,44401.495,2,190,599.424,424.777,NA,6.585,0.022,-147.529,-65.659
214,3,51,529.545,320.96,44701.505,2,62,599.424,424.777,NA,0,0,0,147.529
215,3,52,529.545,312.374,45001.515,2,82,608.01,432.571,NA,8.586,0.029,-90,-90
216,3,53,529.545,312.374,45301.525,2,83,608.01,432.571,NA,0,0,0,90
217,3,54,532.071,302.273,45601.535,2,179,618.421,440.757,NA,10.412,0.035,-75.964,-75.964
218,3,55,532.071,302.273,45901.546,2,173,618.421,440.757,NA,0,0,0,75.964
219,3,56,532.071,302.273,46201.556,2,122,618.421,440.757,NA,0,0,0,0
220,3,57,526.515,311.364,46501.566,2,114,629.075,434.756,NA,10.654,0.036,121.43,121.43
221,3,58,538.636,320.455,46801.576,2,208,644.227,421.472,NA,15.152,0.051,36.87,-84.56
222,3,59,538.636,321.97,47101.586,2,107,645.742,420.087,NA,1.515,0.005,90,53.13
223,3,60,538.636,307.323,47401.596,2,128,660.389,433.51,NA,14.646,0.049,-90,-180
224,3,61,525.505,299.242,47701.606,2,74,675.807,446.197,NA,15.419,0.051,-148.392,-58.392
225,3,62,525.505,285.101,48001.616,2,146,689.949,459.12,NA,14.141,0.047,-90,58.392
226,3,63,526.01,283.586,48301.626,2,196,691.546,460.307,NA,1.597,0.005,-71.565,18.435
227,3,64,520.96,275,48601.636,2,157,701.507,470.196,NA,9.961,0.033,-120.466,-48.9
228,3,65,520.96,275.505,48901.647,2,165,702.012,469.733,NA,0.505,0.002,90,-149.534
229,3,66,518.434,283.586,49201.657,2,162,710.478,463.377,NA,8.466,0.028,107.354,17.354
230,3,67,518.434,283.586,49501.667,2,173,710.478,463.377,NA,0,0,0,-107.354
231,3,68,518.434,283.586,49801.677,2,75,710.478,463.377,NA,0,0,0,0
232,3,69,518.434,283.586,50101.687,2,135,710.478,463.377,NA,0,0,0,0
233,3,70,518.434,265.909,50401.697,2,155,728.155,479.539,NA,17.677,0.059,-90,-90
234,3,71,518.434,254.293,50701.707,2,151,739.771,490.216,NA,11.616,0.039,-90,0
235,3,72,518.434,248.737,51001.717,2,226,745.327,495.338,NA,5.556,0.019,-90,0
236,3,73,518.434,236.111,51301.727,2,158,757.953,507.012,NA,12.626,0.042,-90,0
237,3,74,518.434,236.111,51601.737,2,108,757.953,507.012,NA,0,0,0,90
238,3,75,510.859,226.01,51901.748,2,156,770.579,519.232,NA,12.626,0.042,-126.87,-126.87
239,3,76,510.859,216.919,52201.758,2,146,779.67,527.644,NA,9.091,0.03,-90,36.87
240,3,77,507.828,230.051,52501.768,2,125,793.146,516.676,NA,13.476,0.045,102.995,-167.005
241,3,78,491.667,230.051,52801.778,2,73,809.308,523.191,NA,16.162,0.054,180,77.005
242,3,79,489.646,209.848,53101.788,2,141,829.611,542.441,NA,20.303,0.068,-95.711,84.289
243,3,80,491.162,200.253,53401.798,2,61,839.326,550.627,NA,9.715,0.032,-81.027,14.683
244,3,81,487.626,185.101,53701.808,2,87,854.884,565.946,NA,15.559,0.052,-103.134,-22.107
245,3,82,477.525,162.879,54001.818,2,145,879.294,590.349,NA,24.41,0.081,-114.444,-11.31
246,3,83,477.525,162.374,54301.828,2,112,879.799,590.813,NA,0.505,0.002,-90,24.444
247,3,84,472.475,151.263,54601.838,2,73,892.004,603.015,NA,12.205,0.041,-114.444,-24.444
248,3,85,464.899,135.606,54901.849,2,188,909.398,620.39,NA,17.393,0.058,-115.821,-1.377
249,3,86,459.343,124.495,55201.859,2,131,921.82,632.791,NA,12.423,0.041,-116.565,-0.744
250,4,1,568.939,798.232,28200.95,2,80,0,0,NA,NA,NA,NA,NA
251,4,2,560.354,795.202,28500.96,2,70,9.105,9.105,NA,9.105,0.03,-160.56,NA
252,4,3,556.313,792.172,28800.97,2,91,14.155,14.005,NA,5.051,0.017,-143.13,17.43
253,4,4,542.172,792.172,29100.98,2,63,28.297,27.445,NA,14.141,0.047,180,-36.87
254,4,5,541.162,781.061,29400.99,2,93,39.454,32.657,NA,11.157,0.037,-95.194,84.806
255,4,6,540.657,780.556,29701,2,112,40.168,33.352,NA,0.714,0.002,-135,-39.806
256,4,7,532.576,780.556,30001.01,2,59,48.249,40.432,NA,8.081,0.027,180,-45
257,4,8,532.576,780.556,30301.02,2,94,48.249,40.432,NA,0,0,0,-180
258,4,9,532.576,780.556,30601.03,2,40,48.249,40.432,NA,0,0,0,0
259,4,10,543.687,790.657,30901.04,2,42,63.265,26.364,NA,15.016,0.05,42.274,42.274
260,4,11,533.081,784.091,31201.051,2,159,75.739,38.546,NA,12.474,0.042,-148.241,169.486
261,4,12,524.495,783.081,31501.061,2,41,84.384,46.956,NA,8.645,0.029,-173.29,-25.05
262,4,13,524.495,777.02,31801.071,2,110,90.445,49.247,NA,6.061,0.02,-90,83.29
263,4,14,524.495,777.525,32101.081,2,118,90.95,49.032,NA,0.505,0.002,90,180
264,4,15,529.04,777.525,32401.091,2,53,95.495,44.952,NA,4.545,0.015,0,-90
265,4,16,532.576,783.081,32701.101,2,76,102.08,39.394,NA,6.585,0.022,57.529,57.529
266,4,17,533.081,783.081,33001.111,2,82,102.585,38.928,NA,0.505,0.002,0,-57.529
267,4,18,541.162,783.081,33301.121,2,74,110.666,31.641,NA,8.081,0.027,0,0
268,4,19,541.162,783.081,33601.131,2,50,110.666,31.641,NA,0,0,0,0
269,4,20,524.495,778.535,33901.141,2,73,127.941,48.614,NA,17.275,0.058,-164.745,-164.745
270,4,21,523.485,771.97,34201.152,2,119,134.584,52.496,NA,6.643,0.022,-98.746,65.999
271,4,22,517.424,766.414,34501.162,2,111,142.806,60.549,NA,8.222,0.027,-137.49,-38.743
272,4,23,505.303,765.909,34801.172,2,118,154.938,71.375,NA,12.132,0.04,-177.614,-40.125
273,4,24,501.263,767.424,35101.182,2,74,159.253,74.359,NA,4.315,0.014,159.444,-22.942
274,4,25,483.081,767.424,35401.192,2,82,177.435,91.219,NA,18.182,0.061,180,20.556
275,4,26,477.02,759.343,35701.202,2,78,187.536,99.807,NA,10.101,0.034,-126.87,53.13
276,4,27,477.02,759.343,36001.212,2,103,187.536,99.807,NA,0,0,0,126.87
277,4,28,477.02,747.727,36301.222,2,57,199.152,104.88,NA,11.616,0.039,-90,-90
278,4,29,478.03,747.727,36601.232,2,128,200.162,103.996,NA,1.01,0.003,0,90
279,4,30,474.495,737.626,36901.242,2,99,210.864,112.218,NA,10.702,0.036,-109.29,-109.29
280,4,31,475,721.97,37201.253,2,79,226.528,120.998,NA,15.665,0.052,-88.152,21.138
281,4,32,481.061,716.919,37501.263,2,91,234.418,119.727,NA,7.889,0.026,-39.806,48.347
282,4,33,486.111,716.919,37801.273,2,65,239.468,116.07,NA,5.051,0.017,0,39.806
