Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
33,1,33,1041.667,808.333,16500.532,2,114,81.598,53.623,NA,4.656,0.016,49.399,49.399
34,1,34,1041.667,813.889,16800.542,2,187,87.154,58.503,NA,5.556,0.019,90,40.601
35,1,35,1043.687,813.889,17100.551,2,240,89.174,59.455,NA,2.02,0.007,0,-90
36,1,36,1044.697,816.919,17400.561,2,248,92.368,62.598,NA,3.194,0.011,71.565,71.565
37,1,37,1045.707,819.949,17700.571,2,160,95.562,65.746,NA,3.194,0.011,71.565,0
38,1,38,1048.232,822.475,18000.58,2,174,99.134,69.168,NA,3.571,0.012,45,-26.565
39,1,39,1051.768,826.515,18300.59,2,195,104.502,74.421,NA,5.369,0.018,48.814,3.814
40,1,40,1052.273,822.475,18600.6,2,119,108.574,71.203,NA,4.072,0.014,-82.875,-131.689
41,1,41,1059.343,817.929,18900.609,2,161,116.98,71.541,NA,8.406,0.028,-32.735,50.14
42,1,42,1059.343,817.929,19200.619,2,137,116.98,71.541,NA,0,0,0,32.735
43,1,43,1060.859,824.495,19500.629,2,148,123.718,77.681,NA,6.738,0.022,77.005,77.005
44,1,44,1060.859,824.495,19800.638,2,145,123.718,77.681,NA,0,0,0,-77.005
45,1,45,1060.859,824.495,20100.648,2,183,123.718,77.681,NA,0,0,0,0
46,1,46,1062.879,829.545,20400.658,2,91,129.158,82.959,NA,5.44,0.018,68.199,68.199
47,1,47,1075.505,834.596,20700.668,2,118,142.757,94.67,NA,13.599,0.045,21.801,-46.397
48,1,48,1075.505,834.596,21000.677,2,84,142.757,94.67,NA,0,0,0,-21.801
49,1,49,1082.576,838.131,21300.687,2,119,150.662,101.961,NA,7.905,0.026,26.565,26.565
50,1,50,1082.576,838.131,21600.697,2,153,150.662,101.961,NA,0,0,0,-26.565
51,1,51,1082.576,838.131,21900.706,2,183,150.662,101.961,NA,0,0,0,0
52,1,52,1086.111,834.596,22200.716,2,186,155.662,101.786,NA,5,0.017,-45,-45
53,1,53,1088.131,833.586,22500.726,2,148,157.92,102.5,NA,2.259,0.008,-26.565,18.435
54,1,54,1088.131,833.586,22800.735,2,223,157.92,102.5,NA,0,0,0,26.565
55,1,55,1088.131,844.192,23100.745,2,170,168.526,110.182,NA,10.606,0.035,90,90
56,1,56,1089.141,852.778,23400.755,2,138,177.171,117.373,NA,8.645,0.029,83.29,-6.71
57,1,57,1089.141,852.778,23700.764,2,196,177.171,117.373,NA,0,0,0,-83.29
58,1,58,1094.697,852.778,24000.774,2,171,182.727,120.964,NA,5.556,0.019,0,0
59,1,59,1099.242,855.808,24300.784,2,170,188.19,126.247,NA,5.463,0.018,33.69,33.69
60,1,60,1097.727,865.909,24600.793,2,156,198.404,132.985,NA,10.214,0.034,98.531,64.841
61,1,61,1088.131,865.909,24900.803,2,140,208,127.23,NA,9.596,0.032,180,81.469
62,1,62,1088.131,869.949,25200.813,2,51,212.04,130.554,NA,4.04,0.013,90,-90
63,1,63,1104.293,872.98,25500.822,2,188,228.484,142.608,NA,16.443,0.055,10.62,-79.38
64,1,64,1105.303,880.051,25800.832,2,154,235.626,148.795,NA,7.142,0.024,81.87,71.25
65,1,65,1105.808,880.051,26100.842,2,255,236.131,149.102,NA,0.505,0.002,0,-81.87
66,1,66,1105.808,886.616,26400.851,2,154,242.697,154.358,NA,6.566,0.022,90,90
67,1,67,1105.808,895.707,26700.861,2,195,251.788,161.794,NA,9.091,0.03,90,0
68,1,68,1097.727,914.394,27000.871,2,129,272.147,173.564,NA,20.359,0.068,113.385,23.385
69,1,69,1090.152,913.384,27300.88,2,114,279.79,169.174,NA,7.643,0.025,-172.405,74.209
70,1,70,1094.697,927.525,27600.89,2,97,294.644,183.874,NA,14.854,0.05,72.181,-115.414
71,1,71,1097.222,931.566,27900.9,2,108,299.408,188.611,NA,4.765,0.016,57.995,-14.186
72,1,72,1097.727,939.141,28200.909,2,104,307.001,195.668,NA,7.593,0.025,86.186,28.191
73,1,73,1101.263,944.697,28500.919,2,114,313.586,202.2,NA,6.585,0.022,57.529,-28.657
74,1,74,1101.768,950.758,28800.929,2,210,319.668,207.907,NA,6.082,0.02,85.236,27.708
75,1,75,1101.768,950.758,29100.938,2,173,319.668,207.907,NA,0,0,0,-85.236
76,1,76,1101.768,950.758,29400.948,2,219,319.668,207.907,NA,0,0,0,0
77,1,77,1101.768,950.758,29700.958,2,255,319.668,207.907,NA,0,0,0,0
78,1,78,1101.768,950.758,30000.967,2,218,319.668,207.907,NA,0,0,0,0
79,1,79,1096.212,951.263,30300.977,2,197,325.246,206.111,NA,5.578,0.019,174.806,174.806
80,1,80,1096.212,951.263,30600.987,2,144,325.246,206.111,NA,0,0,0,-174.806
81,1,81,1096.212,950.253,30900.996,2,182,326.256,205.184,NA,1.01,0.003,-90,-90
82,1,82,1100.253,943.182,31201.006,2,175,334.4,200.399,NA,8.144,0.027,-60.255,29.745
83,1,83,1104.798,943.182,31501.016,2,255,338.945,202.377,NA,4.545,0.015,0,60.255
84,1,84,1104.798,943.182,31801.025,2,255,338.945,202.377,NA,0,0,0,0
85,1,85,1104.798,943.182,32101.035,2,234,338.945,202.377,NA,0,0,0,0
86,1,86,1104.798,943.182,32401.045,2,224,338.945,202.377,NA,0,0,0,0
87,1,87,1098.737,943.182,32701.054,2,179,345.006,199.758,NA,6.061,0.02,180,180
88,1,88,1098.737,944.192,33001.064,2,193,346.016,200.675,NA,1.01,0.003,90,-90
89,1,89,1100.253,944.192,33301.074,2,188,347.531,201.313,NA,1.515,0.005,0,-90
90,1,90,1102.778,944.192,33601.083,2,222,350.056,202.397,NA,2.525,0.008,0,0
91,1,91,1102.778,944.192,33901.093,2,122,350.056,202.397,NA,0,0,0,0
92,1,92,1102.778,947.222,34201.103,2,255,353.087,205.131,NA,3.03,0.01,90,90
93,1,93,1102.778,948.232,34501.113,2,185,354.097,206.044,NA,1.01,0.003,90,0
94,1,94,1102.778,959.343,34801.122,2,148,365.208,216.146,NA,11.111,0.037,90,0
95,1,95,1102.778,959.343,35101.132,2,170,365.208,216.146,NA,0,0,0,-90
96,1,96,1103.283,951.768,35401.142,2,155,372.801,209.46,NA,7.593,0.025,-86.186,-86.186
97,1,97,1103.788,949.242,35701.151,2,222,375.376,207.389,NA,2.575,0.009,-78.69,7.496
98,1,98,1096.717,948.737,36001.161,2,199,382.465,203.995,NA,7.089,0.024,-175.914,-97.224
99,1,99,1096.717,944.192,36301.171,2,241,387.01,199.84,NA,4.545,0.015,-90,85.914
100,1,100,1096.212,944.192,36601.18,2,132,387.515,199.634,NA,0.505,0.002,180,-90
101,1,101,1096.212,944.192,36901.19,2,165,387.515,199.634,NA,0,0,0,-180
102,1,102,1096.212,944.192,37201.2,2,129,387.515,199.634,NA,0,0,0,0
103,1,103,1093.687,940.657,37501.209,2,105,391.86,195.378,NA,4.345,0.014,-125.538,-125.538
104,1,104,1096.212,940.152,37801.219,2,57,394.435,195.95,NA,2.575,0.009,-11.31,114.228
105,1,105,1096.212,940.152,38101.229,2,188,394.435,195.95,NA,0,0,0,11.31
106,1,106,1096.212,940.152,38401.238,2,199,394.435,195.95,NA,0,0,0,0
107,1,107,1096.212,940.152,38701.248,2,123,394.435,195.95,NA,0,0,0,0
108,1,108,1096.212,940.152,39001.258,2,164,394.435,195.95,NA,0,0,0,0
109,1,109,1096.212,934.091,39301.267,2,170,400.496,190.453,NA,6.061,0.02,-90,-90
110,1,110,1096.212,934.091,39601.277,2,65,400.496,190.453,NA,0,0,0,90
111,1,111,1097.222,934.091,39901.287,2,217,401.506,190.886,NA,1.01,0.003,0,0
112,1,112,1098.232,934.091,40201.296,2,192,402.516,191.324,NA,1.01,0.003,0,0
113,1,113,1098.737,935.606,40501.306,2,163,404.113,192.908,NA,1.597,0.005,71.565,71.565
114,1,114,1098.737,942.172,40801.316,2,79,410.678,198.842,NA,6.566,0.022,90,18.435
115,1,115,1088.636,942.172,41101.325,2,255,420.779,194.798,NA,10.101,0.034,180,90
116,1,116,1088.636,942.172,41401.335,2,231,420.779,194.798,NA,0,0,0,-180
117,1,117,1088.636,942.172,41701.345,2,136,420.779,194.798,NA,0,0,0,0
118,1,118,1076.515,945.202,42001.354,2,87,433.274,193.411,NA,12.494,0.042,165.964,165.964
119,1,119,1074.495,945.202,42301.364,2,158,435.294,192.777,NA,2.02,0.007,180,14.036
120,1,120,1074.495,954.293,42601.374,2,172,444.385,201.442,NA,9.091,0.03,90,-90
121,1,121,1074.495,954.293,42901.383,2,149,444.385,201.442,NA,0,0,0,-90
122,1,122,1081.061,960.859,43201.393,2,112,453.67,209.701,NA,9.285,0.031,45,45
123,1,123,1084.596,964.394,43501.403,2,139,458.67,214.183,NA,5,0.017,45,0
124,1,124,1084.596,964.394,43801.412,2,224,458.67,214.183,NA,0,0,0,-45
125,1,125,1089.141,967.929,44101.422,2,166,464.428,219.027,NA,5.758,0.019,37.875,37.875
126,1,126,1099.242,972.475,44401.432,2,4,475.505,226.867,NA,11.077,0.037,24.228,-13.647
127,1,127,1116.919,985.101,44701.441,2,196,497.228,245.44,NA,21.723,0.072,35.538,11.31
128,1,128,1121.97,994.697,45001.451,2,211,508.072,256.268,NA,10.844,0.036,62.241,26.704
129,1,129,1121.97,994.697,45301.461,2,255,508.072,256.268,NA,0,0,0,-62.241
130,1,130,1128.535,992.172,45601.47,2,255,515.106,256.813,NA,7.035,0.023,-21.038,-21.038
131,1,131,1131.566,988.131,45901.48,2,168,520.157,254.57,NA,5.051,0.017,-53.13,-32.093
132,1,132,1142.172,980.051,46201.49,2,155,533.491,252.59,NA,13.334,0.044,-37.304,15.826
133,1,133,1162.374,974.495,46501.499,2,252,554.443,258.764,NA,20.952,0.07,-15.376,21.928
134,1,134,1182.071,964.394,46801.509,2,194,576.579,262.608,NA,22.136,0.074,-27.15,-11.773
135,1,135,1206.313,966.919,47101.519,2,255,600.952,280.509,NA,24.374,0.081,5.947,33.097
136,2,1,1017.424,715.404,12600.406,2,78,0,0,NA,NA,NA,NA,NA
137,2,2,1022.475,715.404,12900.416,2,84,5.051,5.051,NA,5.051,0.017,0,NA
138,2,3,1022.475,715.404,13200.426,2,210,5.051,5.051,NA,0,0,0,0
139,2,4,1022.475,715.404,13500.435,2,151,5.051,5.051,NA,0,0,0,0
140,2,5,1023.99,714.899,13800.445,2,124,6.648,6.585,NA,1.597,0.005,-18.435,-18.435
141,2,6,1030.051,714.899,14100.455,2,191,12.708,12.636,NA,6.061,0.02,0,18.435
142,2,7,1032.576,714.899,14400.464,2,221,15.233,15.16,NA,2.525,0.008,0,0
143,2,8,1035.101,713.889,14700.474,2,154,17.953,17.742,NA,2.72,0.009,-21.801,-21.801
144,2,9,1037.626,709.343,15000.484,2,103,23.153,21.092,NA,5.2,0.017,-60.945,-39.144
145,2,10,1037.626,709.343,15300.493,2,71,23.153,21.092,NA,0,0,0,60.945
146,2,11,1045.707,706.313,15600.503,2,72,31.783,29.708,NA,8.63,0.029,-20.556,-20.556
147,2,12,1046.717,706.313,15900.513,2,129,32.793,30.671,NA,1.01,0.003,0,20.556
148,2,13,1046.717,706.313,16200.522,2,83,32.793,30.671,NA,0,0,0,0
149,2,14,1053.283,706.313,16500.532,2,77,39.359,36.993,NA,6.566,0.022,0,0
150,2,15,1055.808,709.848,16800.542,2,230,43.704,38.784,NA,4.345,0.014,54.462,54.462
151,2,16,1055.808,709.848,17100.551,2,155,43.704,38.784,NA,0,0,0,-54.462
152,2,17,1055.808,711.364,17400.561,2,123,45.219,38.596,NA,1.515,0.005,90,90
153,2,18,1055.808,715.909,17700.571,2,120,49.764,38.387,NA,4.545,0.015,90,0
154,2,19,1055.808,715.909,18000.58,2,102,49.764,38.387,NA,0,0,0,-90
155,2,20,1052.778,717.424,18300.59,2,192,53.152,35.411,NA,3.388,0.011,153.435,153.435
156,2,21,1052.778,717.424,18600.6,2,193,53.152,35.411,NA,0,0,0,-153.435
157,2,22,1052.778,719.444,18900.609,2,198,55.173,35.584,NA,2.02,0.007,90,90
158,2,23,1052.778,719.444,19200.619,2,230,55.173,35.584,NA,0,0,0,-90
159,2,24,1052.778,725.505,19500.629,2,201,61.233,36.768,NA,6.061,0.02,90,90
160,2,25,1052.778,728.535,19800.638,2,189,64.263,37.713,NA,3.03,0.01,90,0
161,2,26,1045.202,733.081,20100.648,2,213,73.098,32.925,NA,8.835,0.029,149.036,59.036
162,2,27,1045.707,733.081,20400.658,2,152,73.603,33.352,NA,0.505,0.002,0,-149.036
163,2,28,1046.212,734.596,20700.668,2,243,75.2,34.599,NA,1.597,0.005,71.565,71.565
164,2,29,1046.212,734.596,21000.677,2,246,75.2,34.599,NA,0,0,0,-71.565
165,2,30,1049.747,730.051,21300.687,2,198,80.959,35.487,NA,5.758,0.019,-52.125,-52.125
166,2,31,1042.172,727.02,21600.697,2,139,89.118,27.338,NA,8.159,0.027,-158.199,-106.074
167,2,32,1042.172,727.02,21900.706,2,83,89.118,27.338,NA,0,0,0,158.199
168,2,33,1041.667,727.02,22200.716,2,179,89.623,26.882,NA,0.505,0.002,180,180
169,2,34,1041.667,727.02,22500.726,2,250,89.623,26.882,NA,0,0,0,-180
170,2,35,1041.667,727.02,22800.735,2,145,89.623,26.882,NA,0,0,0,0
171,2,36,1041.667,727.02,23100.745,2,137,89.623,26.882,NA,0,0,0,0
172,2,37,1046.717,727.02,23400.755,2,145,94.674,31.512,NA,5.051,0.017,0,0
173,2,38,1053.283,727.02,23700.764,2,158,101.239,37.693,NA,6.566,0.022,0,0
174,2,39,1054.798,731.566,24000.774,2,255,106.031,40.718,NA,4.791,0.016,71.565,71.565
175,2,40,1063.384,731.566,24300.784,2,133,114.617,48.718,NA,8.586,0.029,0,-71.565
176,2,41,1067.929,735.101,24600.793,2,212,120.375,54.21,NA,5.758,0.019,37.875,37.875
177,2,42,1071.97,738.131,24900.803,2,165,125.426,59.091,NA,5.051,0.017,36.87,-1.005
178,2,43,1080.556,738.131,25200.813,2,146,134.011,67.098,NA,8.586,0.029,0,-36.87
179,2,44,1080.556,738.131,25500.822,2,172,134.011,67.098,NA,0,0,0,0
180,2,45,1091.162,738.131,25800.832,2,3,144.617,77.16,NA,10.606,0.035,0,0
181,2,46,1092.677,756.313,26100.842,2,224,162.862,85.653,NA,18.245,0.061,85.236,85.236
182,2,47,1091.162,767.929,26400.851,2,170,174.577,90.532,NA,11.715,0.039,97.431,12.195
183,2,48,1093.182,778.535,26700.861,2,101,185.374,98.614,NA,10.797,0.036,79.216,-18.216
184,2,49,1093.182,778.535,27000.871,2,133,185.374,98.614,NA,0,0,0,-79.216
185,2,50,1093.182,778.535,27300.88,2,226,185.374,98.614,NA,0,0,0,0
186,2,51,1096.212,784.091,27600.89,2,108,191.702,104.525,NA,6.328,0.021,61.39,61.39
187,2,52,1102.778,784.091,27900.9,2,155,198.268,109.559,NA,6.566,0.022,0,-61.39
188,2,53,1102.778,784.091,28200.909,2,181,198.268,109.559,NA,0,0,0,0
189,2,54,1102.778,784.091,28500.919,2,169,198.268,109.559,NA,0,0,0,0
190,2,55,1104.293,780.556,28800.929,2,213,202.114,108.586,NA,3.846,0.013,-66.801,-66.801
191,2,56,1111.869,777.02,29100.938,2,159,210.474,112.767,NA,8.36,0.028,-25.017,41.785
192,2,57,1111.869,777.02,29400.948,2,207,210.474,112.767,NA,0,0,0,25.017
193,2,58,1111.869,769.444,29700.958,2,255,218.05,108.812,NA,7.576,0.025,-90,-90
194,2,59,1120.455,769.444,30000.967,2,255,226.636,116.343,NA,8.586,0.029,0,90
195,2,60,1126.515,770.455,30300.977,2,255,232.78,122.194,NA,6.144,0.02,9.462,9.462
196,2,61,1137.121,786.111,30600.987,2,240,251.691,139.021,NA,18.911,0.063,55.886,46.423
197,2,62,1141.162,786.111,30900.996,2,180,255.731,142.515,NA,4.04,0.013,0,-55.886
198,2,63,1126.515,786.111,31201.006,2,205,270.377,130.001,NA,14.646,0.049,180,180
199,2,64,1125.505,786.111,31501.016,2,255,271.387,129.155,NA,1.01,0.003,180,0
200,2,65,1125.505,776.515,31801.025,2,215,280.983,124.161,NA,9.596,0.032,-90,90
201,2,66,1125.505,770.96,32101.035,2,207,286.539,121.523,NA,5.556,0.019,-90,0
202,2,67,1134.091,770.96,32401.045,2,188,295.125,129.219,NA,8.586,0.029,0,90
203,2,68,1128.03,762.879,32701.054,2,225,305.226,120.364,NA,10.101,0.034,-126.87,-126.87
204,2,69,1134.596,762.879,33001.064,2,137,311.792,126.424,NA,6.566,0.022,0,126.87
205,2,70,1139.646,763.889,33301.074,2,207,316.942,131.488,NA,5.151,0.017,11.31,11.31
206,2,71,1140.152,763.889,33601.083,2,230,317.447,131.957,NA,0.505,0.002,0,-11.31
207,2,72,1140.152,763.889,33901.093,2,237,317.447,131.957,NA,0,0,0,0
208,2,73,1142.677,761.869,34201.103,2,150,320.681,133.593,NA,3.234,0.011,-38.66,-38.66
209,2,74,1140.152,757.828,34501.113,2,251,325.446,129.853,NA,4.765,0.016,-122.005,-83.346
210,2,75,1140.152,757.828,34801.122,2,255,325.446,129.853,NA,0,0,0,122.005
211,2,76,1126.515,757.828,35101.132,2,171,339.082,117.05,NA,13.636,0.045,180,180
212,2,77,1116.919,757.828,35401.142,2,255,348.678,108.162,NA,9.596,0.032,180,0
213,2,78,1116.919,744.697,35701.151,2,255,361.809,103.718,NA,13.131,0.044,-90,90
214,2,79,1097.222,723.485,36001.161,2,164,390.756,80.206,NA,28.947,0.096,-132.879,-42.879
215,2,80,1085.606,714.394,36301.171,2,245,405.507,68.189,NA,14.751,0.049,-141.953,-9.074
216,2,81,1085.101,713.889,36601.18,2,157,406.221,67.694,NA,0.714,0.002,-135,6.953
217,2,82,1085.101,721.465,36901.19,2,116,413.797,67.948,NA,7.576,0.025,90,-135
218,2,83,1080.556,731.566,37201.2,2,127,424.873,65.167,NA,11.077,0.037,114.228,24.228
219,2,84,1080.556,731.566,37501.209,2,173,424.873,65.167,NA,0,0,0,-114.228
220,2,85,1079.545,737.121,37801.219,2,88,430.52,65.808,NA,5.647,0.019,100.305,100.305
221,2,86,1082.071,736.616,38101.229,2,79,433.095,68.038,NA,2.575,0.009,-11.31,-111.615
222,2,87,1082.071,743.182,38401.238,2,104,439.661,70.362,NA,6.566,0.022,90,101.31
223,2,88,1074.495,744.192,38701.248,2,163,447.304,63.92,NA,7.643,0.025,172.405,82.405
224,2,89,1075.505,744.192,39001.258,2,172,448.314,64.824,NA,1.01,0.003,0,-172.405
225,2,90,1067.424,743.182,39301.267,2,100,456.458,57.198,NA,8.144,0.027,-172.875,-172.875
226,2,91,1061.364,741.162,39601.277,2,119,462.846,50.933,NA,6.388,0.021,-161.565,11.31
227,2,92,1061.364,740.657,39901.287,2,134,463.351,50.679,NA,0.505,0.002,-90,71.565
228,2,93,1057.323,729.04,40201.296,2,138,475.65,42.165,NA,12.299,0.041,-109.179,-19.179
229,2,94,1059.848,723.485,40501.306,2,81,481.752,43.187,NA,6.103,0.02,-65.556,43.623
230,2,95,1070.455,723.485,40801.316,2,166,492.358,53.642,NA,10.606,0.035,0,65.556
231,2,96,1084.091,723.485,41101.325,2,148,505.995,67.155,NA,13.636,0.045,0,0
232,2,97,1084.091,723.485,41401.335,2,112,505.995,67.155,NA,0,0,0,0
233,2,98,1102.778,722.475,41701.345,2,255,524.709,85.646,NA,18.714,0.062,-3.094,-3.094
234,2,99,1105.303,716.414,42001.354,2,255,531.275,87.885,NA,6.566,0.022,-67.38,-64.286
235,2,100,1089.141,725,42301.364,2,243,549.575,72.356,NA,18.301,0.061,152.021,-140.599
236,2,101,1088.636,731.061,42601.374,2,255,555.657,72.913,NA,6.082,0.02,94.764,-57.257
237,2,102,1084.596,726.01,42901.383,2,234,562.125,68.004,NA,6.468,0.022,-128.66,136.577
238,2,103,1083.081,720.455,43201.393,2,255,567.883,65.851,NA,5.758,0.019,-105.255,23.405
239,2,104,1083.081,720.455,43501.403,2,255,567.883,65.851,NA,0,0,0,105.255
240,2,105,1083.081,720.455,43801.412,2,234,567.883,65.851,NA,0,0,0,0
241,2,106,1083.586,720.455,44101.422,2,202,568.388,66.354,NA,0.505,0.002,0,0
242,2,107,1090.657,720.455,44401.432,2,224,575.459,73.406,NA,7.071,0.024,0,0
243,2,108,1101.263,720.455,44701.441,2,255,586.065,83.99,NA,10.606,0.035,0,0
244,2,109,1104.293,711.364,45001.451,2,188,595.648,86.963,NA,9.583,0.032,-71.565,-71.565
245,2,110,1104.293,711.364,45301.461,2,154,595.648,86.963,NA,0,0,0,71.565
246,2,111,1108.333,711.364,45601.47,2,239,599.688,90.999,NA,4.04,0.013,0,0
247,2,112,1111.364,705.808,45901.48,2,255,606.016,94.428,NA,6.328,0.021,-61.39,-61.39
248,2,113,1117.424,703.788,46201.49,2,255,612.405,100.672,NA,6.388,0.021,-18.435,42.955
249,2,114,1117.424,703.788,46501.499,2,244,612.405,100.672,NA,0,0,0,18.435
250,2,115,1117.424,695.202,46801.509,2,255,620.991,102.02,NA,8.586,0.029,-90,-90
251,2,116,1122.475,692.677,47101.519,2,255,626.637,107.481,NA,5.647,0.019,-26.565,63.435
252,2,117,1122.475,688.131,47401.529,2,169,631.183,108.533,NA,4.545,0.015,-90,-63.435
253,2,118,1122.475,688.131,47701.538,2,174,631.183,108.533,NA,0,0,0,90
254,2,119,1109.343,688.131,48001.548,2,183,644.314,95.88,NA,13.131,0.044,180,180
255,2,120,1109.343,688.131,48301.558,2,97,644.314,95.88,NA,0,0,0,-180
256,2,121,1091.162,686.616,48601.567,2,172,662.559,79.158,NA,18.245,0.061,-175.236,-175.236
257,2,122,1076.515,677.02,48901.577,2,119,680.069,70.463,NA,17.51,0.058,-146.768,28.468
258,2,123,1066.919,663.889,49201.587,2,137,696.333,71.439,NA,16.264,0.054,-126.158,20.61
259,2,124,1072.98,650.758,49501.596,2,216,710.795,85.238,NA,14.462,0.048,-65.225,60.933
260,2,125,1080.556,633.081,49801.606,2,122,730.027,103.743,NA,19.232,0.064,-66.801,-1.577
261,2,126,1080.556,627.02,50101.616,2,234,736.088,108.615,NA,6.061,0.02,-90,-23.199
262,2,127,1080.556,627.02,50401.625,2,175,736.088,108.615,NA,0,0,0,90
263,2,128,1080.556,625,50701.635,2,114,738.108,110.265,NA,2.02,0.007,-90,-90
264,2,129,1080.556,621.465,51001.645,2,99,741.643,113.182,NA,3.535,0.012,-90,0
265,2,130,1070.96,615.909,51301.654,2,133,752.731,112.984,NA,11.088,0.037,-149.931,-59.931
266,2,131,1070.96,615.909,51601.664,2,135,752.731,112.984,NA,0,0,0,149.931
267,2,132,1070.96,612.374,51901.674,2,180,756.267,116.109,NA,3.535,0.012,-90,-90
268,2,133,1068.434,613.384,52201.683,2,158,758.986,114.062,NA,2.72,0.009,158.199,-111.801
269,2,134,1068.434,613.384,52501.693,2,225,758.986,114.062,NA,0,0,0,-158.199
270,2,135,1068.434,615.909,52801.703,2,202,761.512,111.809,NA,2.525,0.008,90,90
271,2,136,1077.525,615.909,53101.712,2,246,770.603,116.238,NA,9.091,0.03,0,-90
272,2,137,1086.111,610.859,53401.722,2,186,780.564,125.091,NA,9.961,0.033,-30.466,-30.466
273,2,138,1105.808,592.172,53701.732,2,210,807.715,151.651,NA,27.151,0.09,-43.493,-13.027
274,2,139,1126.01,581.061,54001.741,2,209,830.771,172.74,NA,23.056,0.077,-28.811,14.682
275,2,140,1156.313,556.313,54301.751,2,231,869.895,211.187,NA,39.124,0.13,-39.237,-10.427
276,2,141,1158.838,534.091,54601.761,2,223,892.26,229.94,NA,22.365,0.075,-83.517,-44.28
277,2,142,1166.414,511.364,54901.77,2,243,916.217,252.647,NA,23.957,0.08,-71.565,11.952
278,2,143,1166.414,512.374,55201.78,2,255,917.227,251.832,NA,1.01,0.003,90,161.565
279,2,144,1166.414,502.778,55501.79,2,149,926.823,259.63,NA,9.596,0.032,-90,-180
280,2,145,1166.414,502.778,55801.799,2,121,926.823,259.63,NA,0,0,0,90
281,2,146,1166.414,502.778,56101.809,2,255,926.823,259.63,NA,0,0,0,0
282,2,147,1167.929,485.101,56401.819,2,255,944.564,275.12,NA,17.742,0.059,-85.101,-85.101
283,2,148,1170.96,478.03,56701.828,2,213,952.257,282.7,NA,7.693,0.026,-66.801,18.299
284,2,149,1170.96,478.03,57001.838,2,156,952.257,282.7,NA,0,0,0,66.801
285,2,150,1165.404,470.455,57301.848,2,110,961.652,286.179,NA,9.394,0.031,-126.254,-126.254
286,2,151,1165.404,470.455,57601.857,2,213,961.652,286.179,NA,0,0,0,126.254
