Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
699,4,77,1036.111,923.99,29400.921,2,89,374.197,157.657,NA,3.677,0.012,-105.945,74.055
700,4,78,1043.182,923.99,29700.931,2,98,381.268,164.724,NA,7.071,0.024,0,105.945
701,4,79,1043.182,934.596,30000.94,2,133,391.874,164.74,NA,10.606,0.035,90,90
702,4,80,1043.182,934.596,30300.949,2,219,391.874,164.74,NA,0,0,0,-90
703,4,81,1043.182,934.596,30600.959,2,188,391.874,164.74,NA,0,0,0,0
704,4,82,1043.182,934.596,30900.968,2,200,391.874,164.74,NA,0,0,0,0
705,4,83,1043.182,934.596,31200.978,2,210,391.874,164.74,NA,0,0,0,0
706,4,84,1043.182,934.596,31500.987,2,198,391.874,164.74,NA,0,0,0,0
707,4,85,1041.667,935.606,31800.996,2,100,393.695,163.263,NA,1.821,0.006,146.31,146.31
708,4,86,1041.667,935.606,32101.006,2,172,393.695,163.263,NA,0,0,0,-146.31
709,4,87,1046.212,939.646,32401.015,2,212,399.776,168.012,NA,6.082,0.02,41.634,41.634
710,4,88,1046.212,944.697,32701.025,2,146,404.827,168.406,NA,5.051,0.017,90,48.366
711,4,89,1046.212,944.697,33001.034,2,73,404.827,168.406,NA,0,0,0,-90
712,4,90,1046.212,953.283,33301.043,2,207,413.413,169.42,NA,8.586,0.029,90,90
713,4,91,1046.212,953.788,33601.053,2,149,413.918,169.493,NA,0.505,0.002,90,0
714,4,92,1047.727,953.788,33901.062,2,176,415.433,170.992,NA,1.515,0.005,0,-90
715,4,93,1048.232,953.283,34201.072,2,141,416.147,171.42,NA,0.714,0.002,-45,-45
716,4,94,1053.283,958.838,34501.081,2,168,423.655,177.27,NA,7.508,0.025,47.726,92.726
717,4,95,1053.283,958.838,34801.09,2,175,423.655,177.27,NA,0,0,0,-47.726
718,4,96,1053.283,962.879,35101.1,2,139,427.696,177.994,NA,4.04,0.013,90,90
719,4,97,1053.283,967.424,35401.109,2,117,432.241,178.913,NA,4.545,0.015,90,0
720,4,98,1060.354,972.475,35701.119,2,196,440.93,186.934,NA,8.689,0.029,35.538,-54.462
721,4,99,1060.354,972.475,36001.128,2,178,440.93,186.934,NA,0,0,0,-35.538
722,4,100,1060.354,964.899,36301.137,2,141,448.506,185.321,NA,7.576,0.025,-90,-90
723,4,101,1071.465,960.354,36601.147,2,9,460.511,195.454,NA,12.005,0.04,-22.249,67.751
724,4,102,1083.586,948.232,36901.156,2,179,477.653,205.947,NA,17.142,0.057,-45,-22.751
725,4,103,1083.586,948.232,37201.166,2,154,477.653,205.947,NA,0,0,0,45
726,4,104,1084.091,943.687,37501.175,2,128,482.226,206.077,NA,4.573,0.015,-83.66,-83.66
727,4,105,1086.111,944.697,37801.184,2,135,484.485,208.165,NA,2.259,0.008,26.565,110.225
728,4,106,1091.667,947.727,38101.194,2,123,490.813,213.949,NA,6.328,0.021,28.61,2.045
729,4,107,1094.192,953.283,38401.203,2,153,496.916,217.015,NA,6.103,0.02,65.556,36.946
730,4,108,1094.192,953.283,38701.213,2,214,496.916,217.015,NA,0,0,0,-65.556
731,4,109,1110.354,953.283,39001.222,2,158,513.077,233.082,NA,16.162,0.054,0,0
732,4,110,1112.374,956.818,39301.231,2,157,517.149,235.482,NA,4.072,0.014,60.255,60.255
733,4,111,1128.03,958.838,39601.241,2,170,532.936,251.268,NA,15.786,0.053,7.352,-52.903
734,4,112,1139.141,949.747,39901.25,2,183,547.292,261.427,NA,14.356,0.048,-39.289,-46.642
735,4,113,1139.141,949.747,40201.26,2,195,547.292,261.427,NA,0,0,0,39.289
736,4,114,1146.717,947.727,40501.269,2,163,555.132,268.832,NA,7.84,0.026,-14.931,-14.931
737,4,115,1163.889,947.727,40801.278,2,108,572.304,285.965,NA,17.172,0.057,0,14.931
738,4,116,1164.394,947.727,41101.288,2,194,572.809,286.469,NA,0.505,0.002,0,0
739,4,117,1184.091,947.727,41401.297,2,145,592.506,306.126,NA,19.697,0.066,0,0
740,4,118,1195.202,946.717,41701.307,2,206,603.663,317.16,NA,11.157,0.037,-5.194,-5.194
741,4,119,1195.202,946.717,42001.316,2,201,603.663,317.16,NA,0,0,0,5.194
742,4,120,1178.03,946.717,42301.325,2,198,620.835,300.016,NA,17.172,0.057,180,180
743,4,121,1173.485,946.212,42601.335,2,141,625.408,295.449,NA,4.573,0.015,-173.66,6.34
744,4,122,1173.485,947.727,42901.344,2,161,626.923,295.541,NA,1.515,0.005,90,-96.34
745,4,123,1197.222,949.242,43201.354,2,148,650.709,319.327,NA,23.786,0.079,3.652,-86.348
746,4,124,1201.768,948.737,43501.363,2,123,655.282,323.832,NA,4.573,0.015,-6.34,-9.992
747,4,125,1198.232,952.778,43801.372,2,163,660.651,320.577,NA,5.369,0.018,131.186,137.526
748,4,126,1220.96,952.778,44101.382,2,183,683.378,343.246,NA,22.727,0.076,0,-131.186
749,4,127,1235.101,952.778,44401.391,2,235,697.52,357.355,NA,14.141,0.047,0,0
750,4,128,1235.101,952.778,44701.401,2,176,697.52,357.355,NA,0,0,0,0
751,4,129,1238.636,951.263,45001.41,2,239,701.366,360.786,NA,3.846,0.013,-23.199,-23.199
752,4,130,1243.687,951.768,45301.419,2,84,706.442,365.858,NA,5.076,0.017,5.711,28.909
753,4,131,1258.838,970.96,45601.429,2,79,730.894,382.606,NA,24.452,0.082,51.71,45.999
754,4,132,1263.889,978.535,45901.438,2,91,739.999,388.519,NA,9.105,0.03,56.31,4.6
755,4,133,1270.455,985.101,46201.448,2,81,749.284,395.908,NA,9.285,0.031,45,-11.31
756,4,134,1279.545,998.232,46501.457,2,141,765.255,406.936,NA,15.971,0.053,55.305,10.305
757,4,135,1283.081,1012.879,46801.466,2,170,780.322,413.142,NA,15.067,0.05,76.43,21.125
758,4,136,1283.081,1012.879,47101.476,2,231,780.322,413.142,NA,0,0,0,-76.43
759,4,137,1291.162,1012.879,47401.485,2,255,788.403,421.057,NA,8.081,0.027,0,0
760,4,138,1298.737,1012.879,47701.495,2,222,795.979,428.484,NA,7.576,0.025,0,0
761,4,139,1305.808,1012.879,48001.504,2,255,803.049,435.42,NA,7.071,0.024,0,0
762,4,140,1305.808,1012.879,48301.513,2,237,803.049,435.42,NA,0,0,0,0
763,4,141,1315.404,1006.313,48601.523,2,169,814.677,443.65,NA,11.627,0.039,-34.38,-34.38
764,4,142,1317.929,1003.283,48901.532,2,239,818.621,445.622,NA,3.945,0.013,-50.194,-15.814
765,4,143,1315.404,1004.293,49201.542,2,156,821.341,443.303,NA,2.72,0.009,158.199,-151.607
766,4,144,1315.404,1002.778,49501.551,2,115,822.856,443.048,NA,1.515,0.005,-90,111.801
767,4,145,1327.525,1002.778,49801.56,2,184,834.977,455.005,NA,12.121,0.04,0,90
768,4,146,1327.525,1002.778,50101.57,2,222,834.977,455.005,NA,0,0,0,0
769,4,147,1327.525,1002.778,50401.579,2,224,834.977,455.005,NA,0,0,0,0
770,4,148,1327.525,996.717,50701.589,2,190,841.038,454.062,NA,6.061,0.02,-90,-90
771,4,149,1327.525,996.717,51001.598,2,120,841.038,454.062,NA,0,0,0,90
772,4,150,1340.152,993.182,51301.607,2,108,854.15,466.051,NA,13.112,0.044,-15.642,-15.642
773,4,151,1340.152,995.707,51601.617,2,150,856.675,466.405,NA,2.525,0.008,90,105.642
774,4,152,1340.152,1001.263,51901.626,2,128,862.231,467.232,NA,5.556,0.019,90,0
775,4,153,1340.152,1002.273,52201.635,2,166,863.241,467.389,NA,1.01,0.003,90,0
776,4,154,1347.727,1013.889,52501.645,2,142,877.109,476.802,NA,13.868,0.046,56.889,-33.111
777,4,155,1357.323,1026.01,52801.654,2,117,892.569,488.509,NA,15.46,0.052,51.633,-5.256
778,4,156,1361.364,1026.01,53101.664,2,183,896.609,492.47,NA,4.04,0.013,0,-51.633
779,4,157,1361.364,1018.434,53401.673,2,185,904.185,491.034,NA,7.576,0.025,-90,-90
780,4,158,1359.848,1018.434,53701.682,2,133,905.7,489.544,NA,1.515,0.005,180,-90
781,4,159,1358.838,1020.455,54001.692,2,182,907.959,488.925,NA,2.259,0.008,116.565,-63.435
782,4,160,1358.838,1026.01,54301.701,2,235,913.514,489.994,NA,5.556,0.019,90,-26.565
783,4,161,1358.838,1032.071,54601.711,2,97,919.575,491.229,NA,6.061,0.02,90,0
784,4,162,1370.455,1033.586,54901.72,2,99,931.289,502.906,NA,11.715,0.039,7.431,-82.569
785,4,163,1373.99,1042.172,55201.729,2,102,940.575,508.207,NA,9.285,0.031,67.62,60.188
786,4,164,1373.99,1042.172,55501.739,2,94,940.575,508.207,NA,0,0,0,-67.62
787,4,165,1373.99,1051.768,55801.748,2,185,950.171,510.428,NA,9.596,0.032,90,90
788,4,166,1372.98,1054.293,56101.758,2,181,952.89,510.062,NA,2.72,0.009,111.801,21.801
789,4,167,1372.475,1061.364,56401.767,2,129,959.979,511.357,NA,7.089,0.024,94.086,-17.716
790,4,168,1372.475,1084.091,56701.776,2,112,982.706,517.703,NA,22.727,0.076,90,-4.086
791,4,169,1372.475,1084.091,57001.786,2,109,982.706,517.703,NA,0,0,0,-90
792,4,170,1383.081,1095.707,57301.795,2,127,998.436,531.36,NA,15.73,0.052,47.603,47.603
793,4,171,1403.788,1103.283,57601.805,2,54,1020.485,553.399,NA,22.049,0.073,20.095,-27.507
794,4,172,1418.939,1111.364,57901.814,2,31,1037.657,570.332,NA,17.172,0.057,28.072,7.977
795,5,1,747.222,1063.384,13800.432,2,118,0,0,NA,NA,NA,NA,NA
796,5,2,752.778,1063.889,14100.442,2,77,5.578,5.578,NA,5.578,0.019,5.194,NA
797,5,3,752.778,1063.889,14400.451,2,138,5.578,5.578,NA,0,0,0,-5.194
798,5,4,752.778,1063.889,14700.461,2,165,5.578,5.578,NA,0,0,0,0
799,5,5,754.293,1065.909,15000.47,2,205,8.104,7.508,NA,2.525,0.008,53.13,53.13
800,5,6,754.293,1065.909,15300.479,2,141,8.104,7.508,NA,0,0,0,-53.13
801,5,7,756.313,1065.404,15600.489,2,132,10.186,9.313,NA,2.082,0.007,-14.036,-14.036
802,5,8,758.333,1061.364,15900.498,2,94,14.703,11.293,NA,4.517,0.015,-63.435,-49.399
803,5,9,758.838,1061.364,16200.508,2,108,15.208,11.791,NA,0.505,0.002,0,63.435
804,5,10,760.354,1063.889,16500.517,2,115,18.153,13.141,NA,2.945,0.01,59.036,59.036
805,5,11,760.354,1063.889,16800.526,2,110,18.153,13.141,NA,0,0,0,-59.036
806,5,12,760.859,1063.889,17100.536,2,139,18.658,13.646,NA,0.505,0.002,0,0
807,5,13,762.374,1065.909,17400.545,2,164,21.184,15.361,NA,2.525,0.008,53.13,53.13
808,5,14,762.374,1065.909,17700.555,2,155,21.184,15.361,NA,0,0,0,-53.13
809,5,15,762.374,1065.909,18000.564,2,104,21.184,15.361,NA,0,0,0,0
810,5,16,762.374,1065.909,18300.573,2,167,21.184,15.361,NA,0,0,0,0
811,5,17,767.929,1065.909,18600.583,2,124,26.739,20.86,NA,5.556,0.019,0,0
812,5,18,767.929,1067.424,18900.592,2,120,28.254,21.098,NA,1.515,0.005,90,90
813,5,19,767.929,1069.444,19200.602,2,127,30.275,21.576,NA,2.02,0.007,90,0
814,5,20,765.909,1069.444,19500.611,2,200,32.295,19.645,NA,2.02,0.007,180,90
815,5,21,765.909,1069.444,19800.62,2,165,32.295,19.645,NA,0,0,0,-180
816,5,22,765.909,1072.98,20100.63,2,201,35.83,21.007,NA,3.535,0.012,90,90
817,5,23,769.444,1075,20400.639,2,3,39.902,25.075,NA,4.072,0.014,29.745,-60.255
818,5,24,789.646,1086.616,20700.649,2,117,63.206,48.369,NA,23.304,0.078,29.899,0.154
819,5,25,798.232,1086.616,21000.658,2,108,71.791,56.052,NA,8.586,0.029,0,-29.899
820,5,26,802.778,1089.141,21300.667,2,73,76.991,61.236,NA,5.2,0.017,29.055,29.055
821,5,27,799.747,1085.101,21600.677,2,181,82.042,56.838,NA,5.051,0.017,-126.87,-155.925
822,5,28,799.747,1082.576,21900.686,2,166,84.567,55.922,NA,2.525,0.008,-90,36.87
823,5,29,800.758,1082.576,22200.696,2,133,85.577,56.871,NA,1.01,0.003,0,90
824,5,30,800.758,1082.576,22500.705,2,157,85.577,56.871,NA,0,0,0,0
825,5,31,804.798,1089.141,22800.714,2,187,93.286,63.075,NA,7.709,0.026,58.392,58.392
826,5,32,806.818,1089.141,23100.724,2,213,95.307,64.924,NA,2.02,0.007,0,-58.392
827,5,33,815.404,1089.141,23400.733,2,146,103.892,72.885,NA,8.586,0.029,0,0
828,5,34,836.616,1082.576,23700.743,2,159,126.097,91.431,NA,22.205,0.074,-17.199,-17.199
829,5,35,843.687,1082.576,24000.752,2,121,133.168,98.355,NA,7.071,0.024,0,17.199
830,5,36,853.788,1081.566,24300.761,2,97,143.32,108.106,NA,10.151,0.034,-5.711,-5.711
831,5,37,854.798,1081.566,24600.771,2,125,144.33,109.101,NA,1.01,0.003,0,5.711
832,5,38,854.798,1081.566,24900.78,2,167,144.33,109.101,NA,0,0,0,0
833,5,39,858.333,1079.04,25200.79,2,207,148.674,112.209,NA,4.345,0.014,-35.538,-35.538
834,5,40,863.889,1077.02,25500.799,2,120,154.586,117.461,NA,5.911,0.02,-19.983,15.555
835,5,41,871.97,1073.99,25800.808,2,159,163.216,125.198,NA,8.63,0.029,-20.556,-0.573
836,5,42,887.121,1064.899,26100.818,2,111,180.886,139.907,NA,17.67,0.059,-30.964,-10.408
837,5,43,887.121,1064.899,26400.827,2,103,180.886,139.907,NA,0,0,0,30.964
838,5,44,892.172,1055.808,26700.837,2,159,191.285,145.147,NA,10.4,0.035,-60.945,-60.945
839,5,45,896.212,1054.798,27000.846,2,128,195.45,149.237,NA,4.165,0.014,-14.036,46.909
840,5,46,906.818,1036.616,27300.855,2,184,216.499,161.825,NA,21.049,0.07,-59.744,-45.707
841,5,47,908.838,1033.586,27600.865,2,41,220.141,164.34,NA,3.642,0.012,-56.31,3.434
842,5,48,910.354,1029.545,27900.874,2,126,224.456,166.604,NA,4.315,0.014,-69.444,-13.134
843,5,49,913.384,1027.02,28200.884,2,210,228.401,170.094,NA,3.945,0.013,-39.806,29.638
844,5,50,915.404,1023.485,28500.893,2,59,232.473,172.85,NA,4.072,0.014,-60.255,-20.45
845,5,51,931.061,1015.909,28800.902,2,148,249.866,189.869,NA,17.393,0.058,-25.821,34.434
846,5,52,931.061,1015.909,29100.912,2,129,249.866,189.869,NA,0,0,0,25.821
847,5,53,931.061,1009.343,29400.921,2,127,256.431,191.617,NA,6.566,0.022,-90,-90
848,5,54,931.061,999.242,29700.931,2,169,266.532,194.707,NA,10.101,0.034,-90,0
849,5,55,931.061,995.707,30000.94,2,145,270.068,195.9,NA,3.535,0.012,-90,0
850,5,56,931.061,995.707,30300.949,2,132,270.068,195.9,NA,0,0,0,90
851,5,57,936.111,1002.273,30600.959,2,159,278.351,198.529,NA,8.283,0.028,52.431,52.431
852,5,58,936.111,1002.273,30900.968,2,147,278.351,198.529,NA,0,0,0,-52.431
853,5,59,939.646,1002.273,31200.978,2,35,281.887,201.895,NA,3.535,0.012,0,0
854,5,60,939.646,992.677,31500.987,2,9,291.483,205.004,NA,9.596,0.032,-90,-90
855,5,61,951.768,991.667,31800.996,2,16,303.646,216.754,NA,12.163,0.041,-4.764,85.236
856,5,62,955.808,987.121,32101.006,2,197,309.727,222.09,NA,6.082,0.02,-48.366,-43.603
857,5,63,956.313,987.121,32401.015,2,112,310.232,222.565,NA,0.505,0.002,0,48.366
858,5,64,956.313,984.091,32701.025,2,110,313.263,223.621,NA,3.03,0.01,-90,-90
859,5,65,956.313,984.091,33001.034,2,8,313.263,223.621,NA,0,0,0,90
860,5,66,968.939,984.091,33301.043,2,18,325.889,235.469,NA,12.626,0.042,0,0
861,5,67,981.566,982.071,33601.053,2,86,338.676,248.05,NA,12.787,0.043,-9.09,-9.09
862,5,68,990.152,971.465,33901.062,2,139,352.322,259.738,NA,13.646,0.045,-51.009,-41.919
863,5,69,990.152,971.97,34201.072,2,81,352.827,259.56,NA,0.505,0.002,90,141.009
864,5,70,990.152,971.97,34501.081,2,107,352.827,259.56,NA,0,0,0,-90
865,5,71,990.152,971.97,34801.09,2,4,352.827,259.56,NA,0,0,0,0
866,5,72,1013.384,987.626,35101.1,2,120,380.842,276.733,NA,28.016,0.093,33.977,33.977
867,5,73,1013.384,987.626,35401.109,2,95,380.842,276.733,NA,0,0,0,-33.977
868,5,74,1013.384,987.626,35701.119,2,100,380.842,276.733,NA,0,0,0,0
869,5,75,1010.859,984.596,36001.128,2,78,384.787,275.158,NA,3.945,0.013,-129.806,-129.806
870,5,76,1010.354,976.01,36301.137,2,109,393.387,277.258,NA,8.601,0.029,-93.366,36.439
871,5,77,1010.859,970.96,36601.147,2,63,398.463,279.368,NA,5.076,0.017,-84.289,9.077
872,5,78,1031.566,965.909,36901.156,2,130,419.777,300.587,NA,21.314,0.071,-13.707,70.582
873,5,79,1045.202,965.909,37201.166,2,166,433.414,313.518,NA,13.636,0.045,0,13.707
874,5,80,1047.222,964.899,37501.175,2,231,435.672,315.752,NA,2.259,0.008,-26.565,-26.565
875,5,81,1047.222,964.899,37801.184,2,255,435.672,315.752,NA,0,0,0,26.565
876,5,82,1067.929,984.596,38101.194,2,156,464.251,330.243,NA,28.579,0.095,43.568,43.568
877,5,83,1073.99,986.616,38401.203,2,11,470.64,335.664,NA,6.388,0.021,18.435,-25.133
878,5,84,1072.475,987.121,38701.213,2,81,472.237,334.074,NA,1.597,0.005,161.565,143.13
879,5,85,1072.475,989.141,39001.222,2,136,474.257,333.618,NA,2.02,0.007,90,-71.565
880,5,86,1072.475,989.141,39301.231,2,160,474.257,333.618,NA,0,0,0,-90
881,5,87,1079.04,989.141,39601.241,2,138,480.822,340.022,NA,6.566,0.022,0,0
882,5,88,1087.626,993.687,39901.25,2,57,490.537,347.466,NA,9.715,0.032,27.897,27.897
883,5,89,1087.626,993.687,40201.26,2,98,490.537,347.466,NA,0,0,0,-27.897
884,5,90,1091.667,994.192,40501.269,2,88,494.609,351.325,NA,4.072,0.014,7.125,7.125
885,5,91,1097.727,997.727,40801.278,2,145,501.626,356.601,NA,7.016,0.023,30.256,23.131
886,5,92,1099.747,998.737,41101.288,2,177,503.884,358.404,NA,2.259,0.008,26.565,-3.691
887,5,93,1099.747,1004.798,41401.297,2,217,509.945,357.36,NA,6.061,0.02,90,63.435
888,5,94,1092.172,1004.798,41701.307,2,189,517.521,349.889,NA,7.576,0.025,180,90
889,5,95,1087.626,1004.798,42001.316,2,156,522.066,345.409,NA,4.545,0.015,180,0
890,5,96,1087.626,1008.333,42301.325,2,190,525.601,344.827,NA,3.535,0.012,90,-90
891,5,97,1087.626,1008.333,42601.335,2,91,525.601,344.827,NA,0,0,0,-90
892,5,98,1097.727,1008.333,42901.344,2,143,535.702,354.802,NA,10.101,0.034,0,0
893,5,99,1097.727,1014.394,43201.354,2,115,541.763,353.912,NA,6.061,0.02,90,90
894,5,100,1110.606,1026.515,43501.363,2,214,559.449,365.249,NA,17.686,0.059,43.264,-46.736
895,5,101,1110.606,1027.273,43801.372,2,185,560.206,365.174,NA,0.758,0.003,90,46.736
896,5,102,1110.606,1034.47,44101.382,2,58,567.403,364.532,NA,7.197,0.024,90,0
897,5,103,1118.182,1038.636,44401.391,2,153,576.049,371.784,NA,8.646,0.029,28.811,-61.189
898,5,104,1127.652,1047.727,44701.401,2,144,589.176,380.751,NA,13.127,0.044,43.831,15.02
899,5,105,1127.652,1047.727,45001.41,2,180,589.176,380.751,NA,0,0,0,-43.831
900,5,106,1127.652,1047.727,45301.419,2,181,589.176,380.751,NA,0,0,0,0
901,5,107,1139.394,1047.727,45601.429,2,157,600.919,392.484,NA,11.742,0.039,0,0
902,5,108,1139.394,1048.864,45901.438,2,157,602.055,392.44,NA,1.136,0.004,90,90
903,5,109,1135.606,1053.03,46201.448,2,119,607.686,388.522,NA,5.631,0.019,132.274,42.274
904,5,110,1141.667,1059.091,46501.457,2,60,616.257,394.468,NA,8.571,0.029,45,-87.274
905,5,111,1144.697,1067.803,46801.466,2,178,625.481,397.499,NA,9.224,0.031,70.821,25.821
906,5,112,1146.97,1065.152,47101.476,2,159,628.974,399.751,NA,3.492,0.012,-49.399,-120.22
907,5,113,1164.394,1051.136,47401.485,2,106,651.335,417.351,NA,22.361,0.075,-38.811,10.587
908,5,114,1168.561,1066.667,47701.495,2,181,667.414,421.351,NA,16.08,0.054,74.982,113.793
909,5,115,1175,1071.97,48001.504,2,145,675.756,427.864,NA,8.342,0.028,39.472,-35.509
910,5,116,1176.136,1069.697,48301.513,2,144,678.297,428.961,NA,2.541,0.008,-63.435,-102.907
911,5,117,1175.758,1069.697,48601.523,2,182,678.676,428.582,NA,0.379,0.001,180,-116.565
912,5,118,1165.152,1069.697,48901.532,2,110,689.282,417.977,NA,10.606,0.035,180,0
913,5,119,1154.545,1070.833,49201.542,2,193,699.949,407.391,NA,10.667,0.036,173.884,-6.116
914,5,120,1140.909,1067.424,49501.551,2,124,714.005,393.708,NA,14.056,0.047,-165.964,20.152
915,5,121,1140.909,1067.045,49801.56,2,91,714.384,393.704,NA,0.379,0.001,-90,75.964
916,5,122,1132.197,1061.364,50101.57,2,227,724.785,384.98,NA,10.401,0.035,-146.889,-56.889
917,5,123,1132.197,1061.364,50401.579,2,254,724.785,384.98,NA,0,0,0,146.889
918,5,124,1132.197,1061.364,50701.589,2,222,724.785,384.98,NA,0,0,0,0
919,5,125,1130.682,1061.742,51001.598,2,209,726.347,383.463,NA,1.562,0.005,165.964,165.964
920,5,126,1130.682,1061.742,51301.607,2,208,726.347,383.463,NA,0,0,0,-165.964
921,5,127,1130.682,1061.742,51601.617,2,210,726.347,383.463,NA,0,0,0,0
922,5,128,1130.682,1070.455,51901.626,2,144,735.059,383.525,NA,8.712,0.029,90,90
923,5,129,1127.273,1071.97,52201.635,2,141,738.79,380.147,NA,3.731,0.012,156.038,66.038
924,5,130,1127.273,1071.97,52501.645,2,122,738.79,380.147,NA,0,0,0,-156.038
925,5,131,1127.273,1071.97,52801.654,2,118,738.79,380.147,NA,0,0,0,0
926,5,132,1124.621,1071.97,53101.664,2,184,741.441,377.497,NA,2.652,0.009,180,180
927,5,133,1124.621,1067.424,53401.673,2,162,745.986,377.421,NA,4.545,0.015,-90,90
928,5,134,1126.894,1064.394,53701.682,2,78,749.774,379.673,NA,3.788,0.013,-53.13,36.87
929,5,135,1134.47,1064.394,54001.692,2,153,757.35,387.249,NA,7.576,0.025,0,53.13
930,5,136,1136.364,1064.394,54301.701,2,167,759.244,389.143,NA,1.894,0.006,0,0
931,5,137,1136.364,1064.394,54601.711,2,195,759.244,389.143,NA,0,0,0,0
932,5,138,1127.652,1064.394,54901.72,2,147,767.956,380.431,NA,8.712,0.029,180,180
933,5,139,1127.652,1064.394,55201.729,2,96,767.956,380.431,NA,0,0,0,-180
934,5,140,1128.03,1053.409,55501.739,2,151,778.948,380.939,NA,10.991,0.037,-88.025,-88.025
935,5,141,1128.03,1051.136,55801.748,2,91,781.22,381.005,NA,2.273,0.008,-90,-1.975
936,5,142,1128.409,1028.409,56101.758,2,121,803.951,382.788,NA,22.73,0.076,-89.045,0.955
937,5,143,1128.409,1028.788,56401.767,2,105,804.329,382.754,NA,0.379,0.001,90,179.045
938,5,144,1123.106,1027.273,56701.776,2,144,809.845,377.614,NA,5.515,0.018,-164.055,105.945
939,5,145,1120.455,1023.485,57001.786,2,134,814.468,375.359,NA,4.624,0.015,-124.992,39.063
940,5,146,1119.697,1028.788,57301.795,2,155,819.825,374.078,NA,5.357,0.018,98.13,-136.878
941,5,147,1119.697,1043.939,57601.805,2,135,834.977,372.982,NA,15.152,0.051,90,-8.13
942,5,148,1119.697,1055.682,57901.814,2,142,846.719,372.554,NA,11.742,0.039,90,0
943,5,149,1107.576,1057.576,58201.823,2,178,858.988,360.4,NA,12.268,0.041,171.119,81.119
944,5,150,1107.197,1057.576,58501.833,2,122,859.366,360.022,NA,0.379,0.001,180,8.881
945,5,151,1098.864,1068.182,58801.842,2,61,872.855,351.674,NA,13.488,0.045,128.157,-51.843
946,5,152,1090.909,1068.182,59101.852,2,130,880.809,343.72,NA,7.955,0.027,180,51.843
947,5,153,1095.455,1076.894,59401.861,2,112,890.636,348.494,NA,9.827,0.033,62.447,-117.553
948,5,154,1101.894,1079.167,59701.87,2,129,897.464,355.023,NA,6.829,0.023,19.44,-43.007
949,5,155,1101.894,1079.167,60001.88,2,107,897.464,355.023,NA,0,0,0,-19.44
950,5,156,1100.379,1084.848,60301.889,2,200,903.345,353.808,NA,5.88,0.02,104.931,104.931
951,5,157,1088.636,1084.848,60601.899,2,152,915.087,342.088,NA,11.742,0.039,180,75.069
952,5,158,1080.682,1071.97,60901.908,2,88,930.225,333.57,NA,15.137,0.05,-121.701,58.299
953,5,159,1072.727,1052.273,61201.917,2,200,951.467,325.695,NA,21.243,0.071,-111.991,9.71
954,5,160,1071.212,1045.833,61501.927,2,191,958.082,324.465,NA,6.615,0.022,-103.241,8.751
955,5,161,1075.758,1045.833,61801.936,2,127,962.628,329.004,NA,4.545,0.015,0,103.241
956,5,162,1065.53,1045.833,62101.946,2,204,972.855,318.792,NA,10.227,0.034,180,180
957,5,163,1058.712,1045.833,62401.955,2,53,979.673,311.984,NA,6.818,0.023,180,0
958,5,164,1058.712,1059.091,62701.964,2,150,992.931,311.519,NA,13.258,0.044,90,-90
959,5,165,1061.364,1051.894,63001.974,2,167,1000.601,314.351,NA,7.67,0.026,-69.775,-159.775
960,5,166,1063.258,1051.894,63301.983,2,87,1002.495,316.244,NA,1.894,0.006,0,69.775
961,5,167,1054.545,1050.758,63601.993,2,205,1011.28,307.582,NA,8.786,0.029,-172.569,-172.569
962,5,168,1050.758,1043.939,63902.002,2,58,1019.08,304.158,NA,7.8,0.026,-119.055,53.514
963,5,169,1050.758,1043.561,64202.011,2,54,1019.459,304.182,NA,0.379,0.001,-90,29.055
964,5,170,1042.424,1046.212,64502.021,2,93,1028.204,295.701,NA,8.745,0.029,162.35,-107.65
965,5,171,1042.424,1065.909,64802.03,2,161,1047.901,295.213,NA,19.697,0.066,90,-72.35
966,5,172,1032.576,1065.909,65102.04,2,177,1057.749,285.365,NA,9.848,0.033,180,90
967,5,173,1032.197,1071.97,65402.049,2,103,1063.822,285.104,NA,6.072,0.02,93.576,-86.424
968,5,174,1023.485,1080.303,65702.058,2,146,1075.878,276.78,NA,12.056,0.04,136.273,42.697
969,5,175,1012.121,1079.545,66002.068,2,95,1087.267,265.392,NA,11.389,0.038,-176.186,47.541
970,5,176,1007.576,1068.939,66302.077,2,145,1098.806,260.413,NA,11.539,0.038,-113.199,62.987
971,5,177,1002.652,1065.152,66602.087,2,195,1105.018,255.435,NA,6.213,0.021,-142.431,-29.233
972,5,178,1001.894,1064.394,66902.096,2,46,1106.09,254.674,NA,1.071,0.004,-135,7.431
973,5,179,993.182,1053.409,67202.105,2,93,1120.11,246.162,NA,14.02,0.047,-128.418,6.582
974,5,180,991.288,1042.045,67502.115,2,144,1131.63,244.997,NA,11.52,0.038,-99.462,28.956
975,5,181,990.909,1042.045,67802.124,2,125,1132.009,244.619,NA,0.379,0.001,180,-80.538
976,5,182,989.394,1032.955,68102.134,2,109,1141.225,244.076,NA,9.216,0.031,-99.462,80.538
977,5,183,985.606,1032.955,68402.143,2,153,1145.013,240.318,NA,3.788,0.013,180,-80.538
978,5,184,1004.545,1045.455,68702.152,2,35,1167.706,257.947,NA,22.693,0.076,33.425,-146.575
