Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
55,1,55,840.152,366.919,21000.677,2,255,263.976,43.129,NA,10.654,0.036,174.56,174.56
56,1,56,832.576,379.04,21300.687,2,255,278.27,29.339,NA,14.294,0.048,122.005,-52.554
57,1,57,823.99,379.04,21600.697,2,202,286.856,28.59,NA,8.586,0.029,180,57.995
58,1,58,817.929,377.525,21900.706,2,222,293.103,31.053,NA,6.247,0.021,-165.964,14.036
59,1,59,811.869,370.455,22200.716,2,255,302.415,39.634,NA,9.313,0.031,-130.601,35.362
60,1,60,801.263,370.455,22500.726,2,255,313.021,44.475,NA,10.606,0.035,180,-49.399
61,1,61,800.758,370.455,22800.735,2,255,313.526,44.755,NA,0.505,0.002,180,0
62,1,62,800.758,372.475,23100.745,2,247,315.547,43.094,NA,2.02,0.007,90,-90
63,1,63,800.758,372.475,23400.755,2,254,315.547,43.094,NA,0,0,0,-90
64,1,64,800.758,372.475,23700.764,2,255,315.547,43.094,NA,0,0,0,0
65,1,65,800.758,377.02,24000.774,2,207,320.092,39.48,NA,4.545,0.015,90,90
66,1,66,805.808,387.121,24300.784,2,255,331.385,28.572,NA,11.293,0.038,63.435,-26.565
67,1,67,806.818,394.192,24600.793,2,255,338.528,23.191,NA,7.142,0.024,81.87,18.435
68,1,68,806.818,394.192,24900.803,2,222,338.528,23.191,NA,0,0,0,-81.87
69,1,69,812.879,402.273,25200.813,2,190,348.629,13.928,NA,10.101,0.034,53.13,53.13
70,1,70,812.879,402.273,25500.822,2,255,348.629,13.928,NA,0,0,0,-53.13
71,1,71,812.879,415.404,25800.832,2,255,361.76,15.071,NA,13.131,0.044,90,90
72,1,72,816.414,423.99,26100.842,2,255,371.045,18.887,NA,9.285,0.031,67.62,-22.38
73,1,73,825.505,423.99,26400.851,2,231,380.136,16.416,NA,9.091,0.03,0,-67.62
74,1,74,839.646,423.99,26700.861,2,255,394.278,21.502,NA,14.141,0.047,0,0
75,1,75,839.646,423.99,27000.871,2,232,394.278,21.502,NA,0,0,0,0
76,1,76,838.636,429.545,27300.88,2,197,399.924,25.466,NA,5.647,0.019,100.305,100.305
77,1,77,840.152,423.485,27600.89,2,150,406.172,21.454,NA,6.247,0.021,-75.964,-176.269
78,1,78,832.576,424.495,27900.9,2,249,413.814,18.241,NA,7.643,0.025,172.405,-111.631
79,1,79,832.576,442.677,28200.909,2,182,431.996,35.757,NA,18.182,0.061,90,-82.405
80,1,80,827.525,445.202,28500.919,2,210,437.643,37.668,NA,5.647,0.019,153.435,63.435
81,1,81,827.525,459.848,28800.929,2,255,452.289,52.303,NA,14.646,0.049,90,-63.435
82,1,82,827.525,459.848,29100.938,2,111,452.289,52.303,NA,0,0,0,-90
83,1,83,839.646,467.424,29400.948,2,255,466.583,61.439,NA,14.294,0.048,32.005,32.005
84,1,84,839.646,478.03,29700.958,2,251,477.189,71.81,NA,10.606,0.035,90,57.995
85,1,85,846.212,484.091,30000.967,2,255,486.124,79.202,NA,8.935,0.03,42.709,-47.291
86,1,86,863.384,490.657,30300.977,2,204,504.509,91.204,NA,18.384,0.061,20.925,-21.785
87,1,87,863.889,496.717,30600.987,2,214,510.59,96.955,NA,6.082,0.02,85.236,64.312
88,1,88,860.859,507.828,30900.996,2,172,522.107,106.22,NA,11.517,0.038,105.255,20.019
89,1,89,869.949,511.869,31201.006,2,205,532.055,113.269,NA,9.948,0.033,23.962,-81.293
90,1,90,864.394,522.475,31501.016,2,235,544.028,121.221,NA,11.973,0.04,117.646,93.683
91,1,91,858.838,522.475,31801.025,2,255,549.584,119.566,NA,5.556,0.019,180,62.354
92,1,92,858.333,527.02,32101.035,2,154,554.157,123.807,NA,4.573,0.015,96.34,-83.66
93,1,93,858.333,508.333,32401.045,2,159,572.844,105.893,NA,18.687,0.062,-90,173.66
94,1,94,874.495,516.414,32701.054,2,250,590.914,119.252,NA,18.069,0.06,26.565,116.565
95,1,95,874.495,529.04,33001.064,2,255,603.54,130.878,NA,12.626,0.042,90,63.435
96,1,96,893.687,533.586,33301.074,2,125,623.263,143.154,NA,19.723,0.066,13.325,-76.675
97,1,97,882.071,540.152,33601.083,2,159,636.606,144.04,NA,13.343,0.044,150.524,137.2
98,1,98,865.909,540.657,33901.093,2,233,652.775,139.006,NA,16.17,0.054,178.21,27.686
99,1,99,876.515,540.657,34201.103,2,209,663.381,142.432,NA,10.606,0.035,0,-178.21
100,1,100,893.182,547.727,34501.113,2,135,681.486,155.526,NA,18.104,0.06,22.989,22.989
101,1,101,892.172,552.778,34801.122,2,126,686.637,159.67,NA,5.151,0.017,101.31,78.321
102,1,102,903.283,555.303,35101.132,2,151,698.031,166.834,NA,11.394,0.038,12.804,-88.506
103,1,103,903.283,555.303,35401.142,2,94,698.031,166.834,NA,0,0,0,-12.804
104,1,104,903.283,560.354,35701.151,2,156,703.081,171.322,NA,5.051,0.017,90,90
105,1,105,903.283,574.495,36001.161,2,153,717.223,184.044,NA,14.141,0.047,90,0
106,1,106,891.162,574.495,36301.171,2,168,729.344,179.276,NA,12.121,0.04,180,90
107,1,107,886.616,585.606,36601.18,2,169,741.349,188.145,NA,12.005,0.04,112.249,-67.751
108,1,108,886.616,585.606,36901.19,2,105,741.349,188.145,NA,0,0,0,-112.249
109,1,109,880.051,585.606,37201.2,2,142,747.915,186.125,NA,6.566,0.022,180,180
110,1,110,878.03,601.263,37501.209,2,250,763.701,200.617,NA,15.786,0.053,97.352,-82.648
111,1,111,884.091,626.01,37801.219,2,76,789.18,226.089,NA,25.479,0.085,76.239,-21.113
112,1,112,888.131,627.525,38101.229,2,59,793.495,228.623,NA,4.315,0.014,20.556,-55.683
113,1,113,888.131,635.606,38401.238,2,76,801.576,236.407,NA,8.081,0.027,90,69.444
114,1,114,888.131,642.172,38701.248,2,80,808.141,242.746,NA,6.566,0.022,90,0
115,2,1,863.889,419.949,7800.252,2,160,0,0,NA,NA,NA,NA,NA
116,2,2,859.848,419.949,8100.261,2,135,4.04,4.04,NA,4.04,0.013,180,NA
117,2,3,859.848,412.374,8400.271,2,112,11.616,8.586,NA,7.576,0.025,-90,90
118,2,4,859.848,412.374,8700.281,2,101,11.616,8.586,NA,0,0,0,90
119,2,5,857.828,409.343,9000.29,2,87,15.258,12.216,NA,3.642,0.012,-123.69,-123.69
120,2,6,857.828,409.343,9300.3,2,120,15.258,12.216,NA,0,0,0,123.69
121,2,7,857.828,404.293,9600.31,2,198,20.309,16.789,NA,5.051,0.017,-90,-90
122,2,8,849.242,404.293,9900.319,2,88,28.894,21.439,NA,8.586,0.029,180,-90
123,2,9,840.152,404.293,10200.329,2,44,37.985,28.436,NA,9.091,0.03,180,0
124,2,10,840.152,404.293,10500.339,2,90,37.985,28.436,NA,0,0,0,-180
125,2,11,835.101,403.283,10800.348,2,115,43.136,33.264,NA,5.151,0.017,-168.69,-168.69
126,2,12,835.101,403.283,11100.358,2,80,43.136,33.264,NA,0,0,0,168.69
127,2,13,837.121,395.202,11400.368,2,117,51.465,36.455,NA,8.33,0.028,-75.964,-75.964
128,2,14,837.121,388.636,11700.377,2,148,58.031,41.195,NA,6.566,0.022,-90,-14.036
129,2,15,843.687,388.636,12000.387,2,195,64.597,37.264,NA,6.566,0.022,0,90
130,2,16,841.162,382.071,12300.397,2,225,71.631,44.174,NA,7.035,0.023,-111.038,-111.038
131,2,17,845.202,382.071,12600.406,2,255,75.672,42.237,NA,4.04,0.013,0,111.038
132,2,18,850.253,382.071,12900.416,2,182,80.722,40.259,NA,5.051,0.017,0,0
133,2,19,850.253,380.051,13200.426,2,234,82.742,42.165,NA,2.02,0.007,-90,-90
134,2,20,851.768,377.02,13500.435,2,171,86.13,44.608,NA,3.388,0.011,-63.435,26.565
135,2,21,851.768,377.02,13800.445,2,235,86.13,44.608,NA,0,0,0,63.435
136,2,22,838.636,383.586,14100.455,2,252,100.812,44.272,NA,14.681,0.049,153.435,153.435
137,2,23,834.091,383.586,14400.464,2,145,105.357,47.013,NA,4.545,0.015,180,26.565
138,2,24,834.091,383.586,14700.474,2,255,105.357,47.013,NA,0,0,0,-180
139,2,25,842.172,383.586,15000.484,2,255,113.438,42.355,NA,8.081,0.027,0,0
140,2,26,842.172,383.586,15300.493,2,255,113.438,42.355,NA,0,0,0,0
141,2,27,837.626,385.606,15600.503,2,255,118.412,43.234,NA,4.974,0.017,156.038,156.038
142,2,28,821.465,385.606,15900.513,2,185,134.574,54.583,NA,16.162,0.054,180,23.962
143,2,29,817.424,387.626,16200.522,2,136,139.091,56.602,NA,4.517,0.015,153.435,-26.565
144,2,30,817.424,388.131,16500.532,2,157,139.596,56.315,NA,0.505,0.002,90,-63.435
145,2,31,826.01,393.687,16800.542,2,187,149.823,46.093,NA,10.226,0.034,32.905,-57.095
146,2,32,831.566,394.192,17100.551,2,235,155.401,41.331,NA,5.578,0.019,5.194,-27.711
147,2,33,838.131,403.283,17400.561,2,255,166.615,30.679,NA,11.214,0.037,54.162,48.968
148,2,34,838.131,403.283,17700.571,2,255,166.615,30.679,NA,0,0,0,-54.162
149,2,35,841.667,400.758,18000.58,2,14,170.96,29.363,NA,4.345,0.014,-35.538,-35.538
150,2,36,821.97,400.758,18300.59,2,245,190.657,46.104,NA,19.697,0.066,180,-144.462
151,2,37,821.97,400.758,18600.6,2,107,190.657,46.104,NA,0,0,0,-180
152,2,38,819.949,413.889,18900.609,2,155,203.942,44.355,NA,13.286,0.044,98.746,98.746
153,2,39,818.434,414.899,19200.619,2,177,205.763,45.734,NA,1.821,0.006,146.31,47.564
154,2,40,818.434,414.899,19500.629,2,159,205.763,45.734,NA,0,0,0,-146.31
155,2,41,818.434,414.899,19800.638,2,209,205.763,45.734,NA,0,0,0,0
156,2,42,818.434,414.899,20100.648,2,177,205.763,45.734,NA,0,0,0,0
157,2,43,825.505,411.869,20400.658,2,255,213.456,39.225,NA,7.693,0.026,-23.199,-23.199
158,2,44,829.545,411.869,20700.668,2,196,217.496,35.281,NA,4.04,0.013,0,23.199
159,2,45,833.081,408.838,21000.677,2,253,222.153,32.75,NA,4.656,0.016,-40.601,-40.601
160,2,46,833.081,408.838,21300.687,2,178,222.153,32.75,NA,0,0,0,40.601
161,2,47,833.081,408.838,21600.697,2,255,222.153,32.75,NA,0,0,0,0
162,2,48,835.101,410.859,21900.706,2,248,225.01,30.189,NA,2.857,0.01,45,45
163,2,49,822.98,410.859,22200.716,2,237,237.131,41.907,NA,12.121,0.04,180,135
164,2,50,816.919,406.313,22500.726,2,183,244.707,48.909,NA,7.576,0.025,-143.13,36.87
165,2,51,812.374,406.313,22800.735,2,223,249.252,53.289,NA,4.545,0.015,180,-36.87
166,2,52,807.828,406.313,23100.745,2,255,253.798,57.695,NA,4.545,0.015,180,0
167,2,53,807.828,406.313,23400.755,2,255,253.798,57.695,NA,0,0,0,-180
168,2,54,805.303,405.303,23700.764,2,167,256.517,60.389,NA,2.72,0.009,-158.199,-158.199
169,2,55,794.697,405.303,24000.774,2,216,267.123,70.725,NA,10.606,0.035,180,-21.801
170,2,56,794.192,405.303,24300.784,2,234,267.629,71.219,NA,0.505,0.002,180,0
171,2,57,782.071,405.303,24600.793,2,229,279.75,83.119,NA,12.121,0.04,180,0
172,2,58,778.03,405.303,24900.803,2,153,283.79,87.099,NA,4.04,0.013,180,0
173,2,59,779.545,401.768,25200.813,2,192,287.636,86.281,NA,3.846,0.013,-66.801,113.199
174,2,60,789.141,397.727,25500.822,2,163,298.048,77.981,NA,10.412,0.035,-22.834,43.968
175,2,61,795.202,397.727,25800.832,2,151,304.109,72.192,NA,6.061,0.02,0,22.834
176,2,62,795.202,415.909,26100.842,2,231,322.291,68.806,NA,18.182,0.061,90,90
177,2,63,795.202,424.495,26400.851,2,179,330.877,68.837,NA,8.586,0.029,90,0
178,2,64,798.737,428.535,26700.861,2,211,336.245,65.715,NA,5.369,0.018,48.814,-41.186
179,2,65,798.737,428.535,27000.871,2,195,336.245,65.715,NA,0,0,0,-48.814
180,2,66,788.636,440.152,27300.88,2,199,351.639,77.917,NA,15.394,0.051,131.009,131.009
181,2,67,794.192,442.677,27600.89,2,194,357.742,73.309,NA,6.103,0.02,24.444,-106.565
182,2,68,797.727,445.202,27900.9,2,112,362.086,70.817,NA,4.345,0.014,35.538,11.094
183,2,69,797.727,445.202,28200.909,2,72,362.086,70.817,NA,0,0,0,-35.538
184,2,70,796.212,448.737,28500.919,2,71,365.933,73.545,NA,3.846,0.013,113.199,113.199
185,2,71,797.727,459.848,28800.929,2,101,377.147,77.261,NA,11.214,0.037,82.235,-30.964
186,2,72,800.253,472.98,29100.938,2,94,390.518,82.836,NA,13.372,0.045,79.114,-3.12
187,2,73,805.808,472.98,29400.948,2,133,396.074,78.649,NA,5.556,0.019,0,-79.114
188,2,74,809.343,480.051,29700.958,2,131,403.979,81.162,NA,7.905,0.026,63.435,63.435
189,2,75,809.343,480.051,30000.967,2,68,403.979,81.162,NA,0,0,0,-63.435
190,2,76,827.525,489.141,30300.977,2,157,424.307,78.165,NA,20.328,0.068,26.565,26.565
191,2,77,834.596,489.141,30600.987,2,181,431.378,75.137,NA,7.071,0.024,0,-26.565
192,2,78,835.101,488.131,30900.996,2,124,432.507,74.01,NA,1.129,0.004,-63.435,-63.435
193,2,79,844.697,487.121,31201.006,2,170,442.156,69.86,NA,9.649,0.032,-6.009,57.426
194,2,80,845.202,489.646,31501.016,2,180,444.731,72.159,NA,2.575,0.009,78.69,84.699
195,2,81,845.202,489.646,31801.025,2,215,444.731,72.159,NA,0,0,0,-78.69
196,2,82,841.667,484.091,32101.035,2,167,451.317,67.882,NA,6.585,0.022,-122.471,-122.471
197,2,83,842.677,472.98,32401.045,2,232,462.473,57.115,NA,11.157,0.037,-84.806,37.666
198,2,84,851.263,450.253,32701.054,2,143,486.768,32.828,NA,24.295,0.081,-69.305,15.501
199,2,85,851.263,450.758,33001.064,2,157,487.273,33.295,NA,0.505,0.002,90,159.305
200,2,86,858.838,460.859,33301.074,2,180,499.9,41.22,NA,12.626,0.042,53.13,-36.87
201,2,87,875.505,459.848,33601.083,2,255,516.597,41.556,NA,16.697,0.056,-3.468,-56.598
202,2,88,875.505,458.838,33901.093,2,192,517.607,40.587,NA,1.01,0.003,-90,-86.532
203,2,89,875.505,462.374,34201.103,2,177,521.142,43.986,NA,3.535,0.012,90,180
204,2,90,883.081,471.465,34501.113,2,186,532.976,54.974,NA,11.834,0.039,50.194,-39.806
205,2,91,883.081,471.465,34801.122,2,159,532.976,54.974,NA,0,0,0,-50.194
206,2,92,876.515,478.535,35101.132,2,98,542.625,59.931,NA,9.649,0.032,132.879,132.879
207,2,93,858.333,490.657,35401.142,2,210,564.477,70.925,NA,21.852,0.073,146.31,13.431
208,2,94,849.747,504.293,35701.151,2,212,580.591,85.521,NA,16.114,0.054,122.196,-24.114
209,2,95,857.828,516.919,36001.161,2,255,595.582,97.159,NA,14.991,0.05,57.381,-64.815
210,2,96,859.848,521.97,36301.171,2,129,601.021,102.1,NA,5.44,0.018,68.199,10.818
211,2,97,878.535,517.424,36601.18,2,255,620.253,98.569,NA,19.232,0.064,-13.671,-81.87
212,2,98,871.465,520.96,36901.19,2,237,628.158,101.294,NA,7.905,0.026,153.435,167.106
213,2,99,871.465,538.131,37201.2,2,84,645.33,118.424,NA,17.172,0.057,90,-63.435
214,2,100,869.949,551.263,37501.209,2,219,658.549,131.453,NA,13.218,0.044,96.582,6.582
215,2,101,869.949,551.263,37801.219,2,188,658.549,131.453,NA,0,0,0,-96.582
216,2,102,856.818,551.768,38101.229,2,232,671.69,132.008,NA,13.141,0.044,177.797,177.797
217,2,103,854.798,566.919,38401.238,2,255,686.975,147.251,NA,15.286,0.051,97.595,-80.203
218,2,104,851.263,582.071,38701.248,2,196,702.534,162.612,NA,15.559,0.052,103.134,5.539
219,2,105,851.263,590.152,39001.258,2,145,710.615,170.67,NA,8.081,0.027,90,-13.134
220,2,106,855.303,599.747,39301.267,2,203,721.026,180.003,NA,10.412,0.035,67.166,-22.834
221,2,107,873.485,599.747,39601.277,2,197,739.208,180.054,NA,18.182,0.061,0,-67.166
222,2,108,876.515,614.394,39901.287,2,189,754.165,194.854,NA,14.957,0.05,78.311,78.311
223,2,109,876.515,614.394,40201.296,2,39,754.165,194.854,NA,0,0,0,-78.311
224,2,110,876.515,630.051,40501.306,2,108,769.822,210.48,NA,15.657,0.052,90,90
225,2,111,881.566,643.182,40801.316,2,198,783.891,223.931,NA,14.069,0.047,68.962,-21.038
226,2,112,894.192,645.202,41101.325,2,95,796.677,227.282,NA,12.787,0.043,9.09,-59.872
227,2,113,899.242,653.283,41401.335,2,146,806.207,235.996,NA,9.529,0.032,57.995,48.904
228,2,114,903.788,667.929,41701.345,2,137,821.542,251.169,NA,15.336,0.051,72.759,14.764
229,2,115,902.778,682.071,42001.354,2,81,835.72,264.99,NA,14.177,0.047,94.086,21.327
230,2,116,889.141,694.697,42301.364,2,88,854.304,275.906,NA,18.584,0.062,137.203,43.117
231,2,117,885.101,704.798,42601.374,2,90,865.183,285.637,NA,10.879,0.036,111.801,-25.401
232,2,118,877.02,714.394,42901.383,2,66,877.728,294.737,NA,12.545,0.042,130.101,18.299
233,2,119,879.545,733.081,43201.393,2,70,896.585,313.522,NA,18.857,0.063,82.304,-47.797
234,2,120,880.051,741.667,43501.403,2,82,905.186,322.123,NA,8.601,0.029,86.634,4.33
235,2,121,886.111,751.263,43801.412,2,24,916.535,332.058,NA,11.35,0.038,57.724,-28.909
236,2,122,890.657,760.354,44101.422,2,51,926.699,341.455,NA,10.164,0.034,63.435,5.711
237,2,123,896.212,777.525,44401.432,2,50,944.747,359.034,NA,18.048,0.06,72.072,8.637
238,2,124,899.747,783.586,44701.441,2,90,951.764,365.4,NA,7.016,0.023,59.744,-12.329
239,2,125,899.747,791.162,45001.451,2,59,959.339,372.94,NA,7.576,0.025,90,30.256
240,2,126,899.747,810.859,45301.461,2,93,979.036,392.55,NA,19.697,0.066,90,0
241,2,127,899.747,810.859,45601.47,2,166,979.036,392.55,NA,0,0,0,-90
242,2,128,899.747,817.424,45901.48,2,145,985.602,399.089,NA,6.566,0.022,90,90
243,2,129,904.798,823.485,46201.49,2,241,993.491,405.604,NA,7.889,0.026,50.194,-39.806
244,2,130,905.303,832.576,46501.499,2,129,1002.596,414.699,NA,9.105,0.03,86.82,36.626
245,2,131,906.313,826.01,46801.509,2,142,1009.239,408.271,NA,6.643,0.022,-81.254,-168.074
246,3,1,911.869,457.828,6900.223,2,32,0,0,NA,NA,NA,NA,NA
247,3,2,911.364,451.263,7200.232,2,73,6.585,6.585,NA,6.585,0.022,-94.399,NA
248,3,3,911.364,451.263,7500.242,2,97,6.585,6.585,NA,0,0,0,94.399
249,3,4,911.364,451.263,7800.252,2,44,6.585,6.585,NA,0,0,0,0
250,3,5,911.364,446.212,8100.261,2,76,11.636,11.627,NA,5.051,0.017,-90,-90
251,3,6,911.364,444.192,8400.271,2,110,13.656,13.646,NA,2.02,0.007,-90,0
252,3,7,911.364,443.687,8700.281,2,167,14.161,14.15,NA,0.505,0.002,-90,0
253,3,8,907.828,443.687,9000.29,2,136,17.696,14.707,NA,3.535,0.012,180,-90
254,3,9,907.828,443.687,9300.3,2,115,17.696,14.707,NA,0,0,0,-180
255,3,10,908.838,438.131,9600.31,2,229,23.343,19.929,NA,5.647,0.019,-79.695,-79.695
256,3,11,912.879,435.606,9900.319,2,106,28.107,22.245,NA,4.765,0.016,-32.005,47.69
257,3,12,915.404,435.606,10200.329,2,116,30.633,22.502,NA,2.525,0.008,0,32.005
258,3,13,918.434,436.616,10500.339,2,107,33.827,22.205,NA,3.194,0.011,18.435,18.435
259,3,14,918.434,441.667,10800.348,2,158,38.877,17.444,NA,5.051,0.017,90,71.565
260,3,15,918.434,441.667,11100.358,2,93,38.877,17.444,NA,0,0,0,-90
261,3,16,921.465,438.636,11400.368,2,65,43.163,21.457,NA,4.285,0.014,-45,-45
262,3,17,921.465,438.131,11700.377,2,161,43.668,21.91,NA,0.505,0.002,-90,-45
263,3,18,921.465,438.131,12000.387,2,207,43.668,21.91,NA,0,0,0,90
264,3,19,925.505,438.131,12300.397,2,142,47.708,23.957,NA,4.04,0.013,0,0
265,3,20,925.505,438.131,12600.406,2,121,47.708,23.957,NA,0,0,0,0
266,3,21,929.545,436.616,12900.416,2,168,52.024,27.612,NA,4.315,0.014,-20.556,-20.556
267,3,22,929.545,436.616,13200.426,2,159,52.024,27.612,NA,0,0,0,20.556
268,3,23,919.949,436.111,13500.435,2,149,61.633,23.172,NA,9.609,0.032,-176.987,-176.987
269,3,24,919.949,433.586,13800.445,2,236,64.158,25.554,NA,2.525,0.008,-90,86.987
270,3,25,920.455,433.586,14100.455,2,211,64.663,25.718,NA,0.505,0.002,0,90
271,3,26,920.455,429.04,14400.464,2,255,69.209,30.041,NA,4.545,0.015,-90,-90
272,3,27,923.99,428.535,14700.474,2,255,72.78,31.702,NA,3.571,0.012,-8.13,81.87
273,3,28,930.556,428.535,15000.484,2,255,79.345,34.746,NA,6.566,0.022,0,8.13
274,3,29,942.172,425.505,15300.493,2,202,91.35,44.306,NA,12.005,0.04,-14.621,-14.621
275,3,30,942.172,425.505,15600.503,2,255,91.35,44.306,NA,0,0,0,14.621
276,3,31,943.182,430.556,15900.513,2,242,96.501,41.525,NA,5.151,0.017,78.69,78.69
277,3,32,943.182,443.182,16200.522,2,236,109.127,34.569,NA,12.626,0.042,90,11.31
278,3,33,943.182,443.182,16500.532,2,11,109.127,34.569,NA,0,0,0,-90
279,3,34,950.253,459.848,16800.542,2,187,127.232,38.437,NA,18.104,0.06,67.011,67.011
280,3,35,952.778,459.848,17100.551,2,188,129.757,40.959,NA,2.525,0.008,0,-67.011
281,3,36,953.788,449.747,17400.561,2,255,139.908,42.691,NA,10.151,0.034,-84.289,-84.289
282,3,37,950.758,449.747,17700.571,2,204,142.939,39.72,NA,3.03,0.01,180,-95.711
283,3,38,951.768,447.222,18000.58,2,255,145.658,41.285,NA,2.72,0.009,-68.199,111.801
284,3,39,946.717,446.717,18300.59,2,214,150.734,36.577,NA,5.076,0.017,-174.289,-106.091
285,3,40,943.182,443.182,18600.6,2,214,155.734,34.569,NA,5,0.017,-135,39.289
286,3,41,931.566,443.182,18900.609,2,41,167.35,24.546,NA,11.616,0.039,180,-45
