Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
762,9,29,78.77,434.516,9000.333,2,16,257.157,190.205,NA,6.759,0.023,104.621,-75.379
763,9,30,76.78,453.284,9300.344,2,19,276.031,206.646,NA,18.874,0.063,96.054,-8.567
764,9,31,72.988,455.559,9600.355,2,9,280.453,210.665,NA,4.422,0.015,149.036,52.982
765,9,32,69.576,455.559,9900.367,2,11,283.865,212.625,NA,3.412,0.011,180,30.964
766,9,33,69.576,466.176,10200.378,2,13,294.482,221.362,NA,10.616,0.035,90,-90
767,9,34,69.196,480.584,10500.389,2,17,308.895,233.669,NA,14.413,0.048,91.507,1.507
768,9,35,66.922,493.854,10800.4,2,14,322.359,246.187,NA,13.464,0.045,99.728,8.22
769,9,36,66.542,493.854,11100.411,2,19,322.738,246.381,NA,0.379,0.001,180,80.272
770,9,37,60.855,487.03,11400.422,2,24,331.622,243.579,NA,8.884,0.03,-129.806,50.194
771,9,38,72.988,492.717,11700.433,2,12,345.022,242.152,NA,13.4,0.045,25.115,154.92
772,9,39,79.055,498.783,12000.444,2,13,353.601,244.562,NA,8.579,0.029,45,19.885
773,9,40,79.055,498.783,12300.455,2,32,353.601,244.562,NA,0,0,0,-45
774,9,41,75.642,498.783,12600.467,2,10,357.014,246.168,NA,3.412,0.011,180,180
775,9,42,70.713,498.783,12900.478,2,22,361.943,248.552,NA,4.929,0.016,180,0
776,9,43,70.713,517.741,13200.489,2,31,380.901,265.228,NA,18.958,0.063,90,-90
777,9,44,78.296,515.466,13500.5,2,11,388.818,259.78,NA,7.917,0.026,-16.699,-106.699
778,9,45,88.534,515.466,13800.511,2,23,399.055,255.433,NA,10.237,0.034,0,16.699
779,9,46,89.671,526.083,14100.522,2,14,409.732,264.715,NA,10.677,0.036,83.884,83.884
780,9,47,79.813,529.495,14400.533,2,13,420.164,271.809,NA,10.432,0.035,160.907,77.022
781,9,48,74.505,531.391,14700.544,2,9,425.801,275.769,NA,5.637,0.019,160.346,-0.56
782,9,49,74.505,531.391,15000.555,2,13,425.801,275.769,NA,0,0,0,-160.346
783,9,50,72.23,552.624,15300.567,2,33,447.155,296.009,NA,21.354,0.071,96.116,96.116
784,9,51,72.23,560.207,15600.578,2,27,454.738,302.951,NA,7.583,0.025,90,-6.116
785,9,52,66.542,560.207,15900.589,2,16,460.426,305.259,NA,5.687,0.019,180,90
786,9,53,65.784,568.17,16200.6,2,18,468.424,312.833,NA,7.998,0.027,95.44,-84.56
787,9,54,61.992,571.582,16500.611,2,9,473.525,317.497,NA,5.101,0.017,138.013,42.572
788,9,55,61.992,577.269,16800.622,2,40,479.213,322.688,NA,5.687,0.019,90,-48.013
789,9,56,61.992,577.269,17100.633,2,31,479.213,322.688,NA,0,0,0,-90
790,9,57,52.514,577.269,17400.644,2,13,488.692,326.646,NA,9.479,0.032,180,180
791,10,1,375.557,157.541,0,2,79,0,0,NA,NA,NA,NA,NA
792,10,2,376.315,157.541,300.011,2,59,0.758,0.758,NA,0.758,0.003,0,NA
793,10,3,375.178,160.953,600.022,2,58,4.355,3.433,NA,3.597,0.012,108.435,108.435
794,10,4,372.144,160.953,900.033,2,32,7.389,4.826,NA,3.033,0.01,180,71.565
795,10,5,371.386,160.953,1200.044,2,35,8.147,5.389,NA,0.758,0.003,180,0
796,10,6,369.869,162.47,1500.056,2,29,10.292,7.526,NA,2.145,0.007,135,-45
797,10,7,367.215,160.953,1800.067,2,36,13.349,9.013,NA,3.057,0.01,-150.255,74.745
798,10,8,362.286,160.953,2100.078,2,32,18.278,13.702,NA,4.929,0.016,180,-29.745
799,10,9,362.286,160.953,2400.089,2,19,18.278,13.702,NA,0,0,0,-180
800,10,10,362.286,158.678,2700.1,2,76,20.553,13.319,NA,2.275,0.008,-90,-90
801,10,11,359.632,159.057,3000.111,2,41,23.234,15.997,NA,2.681,0.009,171.87,-98.13
802,10,12,353.945,159.057,3300.122,2,78,28.921,21.665,NA,5.687,0.019,180,8.13
803,10,13,353.945,159.057,3600.133,2,64,28.921,21.665,NA,0,0,0,-180
804,10,14,353.945,161.332,3900.144,2,69,31.196,21.942,NA,2.275,0.008,90,90
805,10,15,353.945,165.124,4200.156,2,45,34.988,22.904,NA,3.792,0.013,90,0
806,10,16,353.945,165.124,4500.167,2,34,34.988,22.904,NA,0,0,0,-90
807,10,17,353.945,165.124,4800.178,2,40,34.988,22.904,NA,0,0,0,0
808,10,18,348.637,165.124,5100.189,2,35,40.296,27.968,NA,5.308,0.018,180,180
809,10,19,346.741,164.365,5400.2,2,51,42.338,29.613,NA,2.042,0.007,-158.199,21.801
810,10,20,342.949,164.365,5700.211,2,36,46.129,33.314,NA,3.792,0.013,180,-21.801
811,10,21,342.949,164.365,6000.222,2,39,46.129,33.314,NA,0,0,0,-180
812,10,22,339.916,166.64,6300.233,2,66,49.921,36.784,NA,3.792,0.013,143.13,143.13
813,10,23,338.778,166.64,6600.244,2,87,51.058,37.887,NA,1.137,0.004,180,36.87
814,10,24,338.778,173.465,6900.255,2,24,57.883,40.078,NA,6.825,0.023,90,-90
815,10,25,341.053,179.153,7200.267,2,16,64.009,40.713,NA,6.125,0.02,68.199,-21.801
816,10,26,343.707,183.702,7500.278,2,6,69.276,41.217,NA,5.267,0.018,59.744,-8.455
817,10,27,353.186,192.802,7800.289,2,23,82.416,41.759,NA,13.14,0.044,43.831,-15.913
818,10,28,361.528,192.802,8100.3,2,14,90.758,37.95,NA,8.341,0.028,0,-43.831
819,10,29,370.628,195.077,8400.311,2,12,100.137,37.859,NA,9.38,0.031,14.036,14.036
820,10,30,379.348,208.348,8700.322,2,8,116.017,50.949,NA,15.879,0.053,56.689,42.653
821,10,31,382.382,212.519,9000.333,2,17,121.174,55.4,NA,5.157,0.017,53.973,-2.717
822,10,32,382.382,213.277,9300.344,2,18,121.932,56.153,NA,0.758,0.003,90,36.027
823,10,33,388.069,211.002,9600.355,2,6,128.058,54.906,NA,6.125,0.02,-21.801,-111.801
824,10,34,387.69,214.414,9900.367,2,13,131.491,58.154,NA,3.433,0.011,96.34,118.142
825,10,35,380.865,212.519,10200.378,2,24,138.575,55.234,NA,7.083,0.024,-164.476,99.184
826,10,36,380.865,213.656,10500.389,2,14,139.712,56.366,NA,1.137,0.004,90,-105.524
827,10,37,389.586,220.102,10800.4,2,15,150.556,64.115,NA,10.844,0.036,36.469,-53.531
828,10,38,391.482,220.481,11100.411,2,12,152.49,64.924,NA,1.933,0.006,11.31,-25.159
829,10,39,410.439,229.96,11400.422,2,16,173.685,80.383,NA,21.196,0.071,26.565,15.255
830,10,40,420.298,231.856,11700.433,2,34,183.724,86.744,NA,10.039,0.033,10.886,-15.68
831,10,41,420.298,234.51,12000.444,2,41,186.378,89.028,NA,2.654,0.009,90,79.114
832,10,42,428.639,232.993,12300.455,2,11,194.856,92.254,NA,8.478,0.028,-10.305,-100.305
833,10,43,428.639,232.993,12600.467,2,13,194.856,92.254,NA,0,0,0,10.305
834,10,44,443.426,232.993,12900.478,2,52,209.644,101.486,NA,14.787,0.049,0,0
835,10,45,452.147,232.993,13200.489,2,23,218.364,107.513,NA,8.721,0.029,0,0
836,10,46,463.522,236.595,13500.5,2,21,230.296,118.269,NA,11.931,0.04,17.571,17.571
837,10,47,464.659,240.292,13800.511,2,44,234.163,121.602,NA,3.868,0.013,72.897,55.326
838,10,48,468.072,245.126,14100.522,2,24,240.081,127.398,NA,5.917,0.02,54.782,-18.115
839,10,49,470.062,241.145,14400.533,2,48,244.532,126.178,NA,4.451,0.015,-63.435,-118.217
840,10,50,475.75,241.145,14700.544,2,20,250.219,130.493,NA,5.687,0.019,0,63.435
841,10,51,485.987,252.804,15000.555,2,66,265.735,145.842,NA,15.516,0.052,48.715,48.715
842,10,52,492.243,254.795,15300.567,2,21,272.3,151.901,NA,6.565,0.022,17.65,-31.065
843,10,53,499.068,261.051,15600.578,2,48,281.559,161.15,NA,9.258,0.031,42.51,24.86
844,10,54,501.058,262.473,15900.589,2,37,284.005,163.589,NA,2.446,0.008,35.538,-6.973
845,10,55,508.452,281.241,16200.6,2,65,304.177,181.557,NA,20.172,0.067,68.499,32.961
846,10,56,519.258,280.104,16500.611,2,14,315.043,188.87,NA,10.866,0.036,-6.009,-74.508
847,10,57,521.817,283.232,16800.622,2,13,319.084,192.848,NA,4.042,0.013,50.711,56.72
848,10,58,522.955,296.028,17100.633,2,47,331.931,202.25,NA,12.847,0.043,84.92,34.21
849,10,59,522.955,302.853,17400.644,2,10,338.756,206.983,NA,6.825,0.023,90,5.08
850,10,60,525.23,307.119,17700.655,2,32,343.591,211.603,NA,4.834,0.016,61.928,-28.072
851,10,61,527.505,321.337,18000.667,2,23,357.99,223.422,NA,14.399,0.048,80.91,18.982
852,10,62,528.073,331.006,18300.678,2,39,367.675,230.979,NA,9.685,0.032,86.634,5.724
853,10,63,533.761,342.949,18600.689,2,41,380.904,243.731,NA,13.229,0.044,64.537,-22.097
854,10,64,538.026,347.783,18900.7,2,64,387.351,250.177,NA,6.447,0.021,48.576,-15.96
855,10,65,544.851,348.921,19200.711,2,51,394.27,255.513,NA,6.919,0.023,9.462,-39.114
856,10,66,538.595,371.386,19500.722,2,38,417.59,268.908,NA,23.32,0.078,105.562,96.099
857,10,67,538.595,377.927,19800.733,2,24,424.13,274.138,NA,6.54,0.022,90,-15.562
858,10,68,541.154,388.448,20100.744,2,16,434.959,284.15,NA,10.828,0.036,76.329,-13.671
859,10,69,542.861,395.557,20400.755,2,18,442.27,290.934,NA,7.311,0.024,76.504,0.176
860,10,70,544.567,398.401,20700.766,2,39,445.586,294.242,NA,3.316,0.011,59.036,-17.468
861,10,71,548.832,403.235,21000.778,2,45,452.033,300.65,NA,6.447,0.021,48.576,-10.46
862,10,72,552.814,405.226,21300.789,2,66,456.484,304.579,NA,4.451,0.015,26.565,-22.011
863,10,73,558.785,405.226,21600.8,2,14,462.456,308.092,NA,5.972,0.02,0,-26.565
864,10,74,562.861,443.426,21900.811,2,54,500.873,341.78,NA,38.417,0.128,83.91,83.91
865,10,75,570.824,443.047,22200.822,2,27,508.844,345.895,NA,7.971,0.027,-2.726,-86.636
866,10,76,578.407,450.63,22500.833,2,29,519.569,356.44,NA,10.724,0.036,45,47.726
867,11,1,240.955,171.569,6000.222,2,13,0,0,NA,NA,NA,NA,NA
868,11,2,239.818,176.878,6300.233,2,15,5.429,5.429,NA,5.429,0.018,102.095,NA
869,11,3,241.335,177.257,6600.244,2,19,6.992,5.7,NA,1.563,0.005,14.036,-88.059
870,11,4,242.851,183.323,6900.255,2,28,13.245,11.906,NA,6.253,0.021,75.964,61.928
871,11,5,252.709,197.352,7200.267,2,11,30.391,28.336,NA,17.146,0.057,54.904,-21.06
872,11,6,276.217,200.385,7500.278,2,24,54.094,45.539,NA,23.703,0.079,7.352,-47.552
873,11,7,291.004,200.385,7800.289,2,12,68.881,57.752,NA,14.787,0.049,0,-7.352
874,11,8,299.725,202.281,8100.3,2,14,77.806,66.311,NA,8.924,0.03,12.265,12.265
875,11,9,306.929,204.556,8400.311,2,9,85.36,73.761,NA,7.555,0.025,17.526,5.261
876,11,10,300.483,211.76,8700.322,2,17,95.027,71.825,NA,9.667,0.032,131.82,114.295
877,11,11,304.275,219.723,9000.333,2,16,103.846,79.549,NA,8.819,0.029,64.537,-67.284
878,11,12,326.645,232.993,9300.344,2,22,129.857,105.431,NA,26.01,0.087,30.677,-33.859
879,11,13,337.262,239.06,9600.355,2,13,142.084,117.6,NA,12.228,0.041,29.745,-0.932
880,11,14,343.707,241.714,9900.367,2,22,149.055,124.411,NA,6.971,0.023,22.38,-7.365
881,11,15,350.153,251.572,10200.378,2,18,160.833,135.368,NA,11.778,0.039,56.821,34.441
882,11,16,353.186,257.638,10500.389,2,22,167.616,141.434,NA,6.783,0.023,63.435,6.613
883,11,17,367.405,269.298,10800.4,2,25,186.003,159.813,NA,18.387,0.061,39.352,-24.083
884,11,18,377.073,267.591,11100.411,2,38,195.821,166.578,NA,9.818,0.033,-10.008,-49.36
885,11,19,395.557,264.179,11400.422,2,11,214.618,180.217,NA,18.796,0.063,-10.46,-0.452
886,11,20,437.928,263.041,11700.433,2,12,257.004,217.176,NA,42.386,0.141,-1.538,8.922
887,11,21,448.166,261.904,12000.444,2,32,267.304,226.045,NA,10.3,0.034,-6.34,-4.802
888,11,22,450.156,265.885,12300.455,2,25,271.755,229.479,NA,4.451,0.015,63.435,69.775
889,11,23,463.237,289.203,12600.467,2,23,298.492,251.49,NA,26.737,0.089,60.709,-2.726
890,11,24,475.465,307.687,12900.478,2,26,320.654,271.151,NA,22.163,0.074,56.514,-4.195
891,11,25,480.205,325.887,13200.489,2,41,339.461,284.7,NA,18.807,0.063,75.403,18.89
892,11,26,492.338,337.641,13500.5,2,47,356.354,301.285,NA,16.893,0.056,44.091,-31.313
893,11,27,501.817,339.537,13800.511,2,16,366.021,310.261,NA,9.667,0.032,11.31,-32.781
894,11,28,500.679,344.845,14100.522,2,11,371.449,312.219,NA,5.429,0.018,102.095,90.785
895,11,29,503.713,344.845,14400.533,2,27,374.483,314.747,NA,3.033,0.01,0,-102.095
896,11,30,503.713,344.845,14700.544,2,21,374.483,314.747,NA,0,0,0,0
897,11,31,496.129,347.878,15000.555,2,31,382.65,310.159,NA,8.167,0.027,158.199,158.199
898,11,32,499.542,359.253,15300.567,2,30,394.526,319.518,NA,11.876,0.04,73.301,-84.898
899,11,33,510.537,374.799,15600.578,2,5,413.567,337.604,NA,19.041,0.063,54.728,-18.573
900,11,34,518.879,386.552,15900.589,2,20,427.98,351.368,NA,14.413,0.048,54.638,-0.09
901,11,35,521.533,404.752,16200.6,2,24,446.372,364.826,NA,18.392,0.061,81.703,27.065
902,11,36,524.566,421.056,16500.611,2,45,462.955,377.728,NA,16.584,0.055,79.461,-2.242
903,11,37,551.487,411.956,16800.622,2,9,491.372,392.703,NA,28.417,0.095,-18.677,-98.138
904,11,38,566.653,418.023,17100.633,2,24,507.707,408.434,NA,16.335,0.054,21.801,40.478
905,11,39,576.132,428.26,17400.644,2,23,521.659,422.177,NA,13.952,0.047,47.203,25.401
906,12,1,356.599,190.148,12000.444,2,21,0,0,NA,NA,NA,NA,NA
907,12,2,360.39,191.665,12300.455,2,28,4.084,4.084,NA,4.084,0.014,21.801,NA
908,12,3,369.111,200.765,12600.467,2,22,16.687,16.409,NA,12.604,0.042,46.219,24.417
909,12,4,370.628,210.623,12900.478,2,42,26.662,24.82,NA,9.974,0.033,81.254,35.035
910,12,5,366.836,212.898,13200.489,2,12,31.083,24.947,NA,4.422,0.015,149.036,67.782
911,12,6,364.94,220.481,13500.5,2,17,38.9,31.459,NA,7.817,0.026,104.036,-45
912,12,7,364.561,229.96,13800.511,2,36,48.386,40.6,NA,9.487,0.032,92.291,-11.746
913,12,8,364.561,239.439,14100.522,2,11,57.865,49.93,NA,9.479,0.032,90,-2.291
914,12,9,374.799,259.534,14400.533,2,18,80.418,71.733,NA,22.553,0.075,63.004,-26.996
915,12,10,380.107,261.051,14700.544,2,19,85.939,74.698,NA,5.521,0.018,15.945,-47.059
916,12,11,389.586,261.051,15000.555,2,31,95.418,78.201,NA,9.479,0.032,0,-15.945
917,12,12,385.036,272.046,15300.567,2,15,107.318,86.695,NA,11.9,0.04,112.479,112.479
918,12,13,381.623,294.796,15600.578,2,27,130.322,107.598,NA,23.004,0.077,98.531,-13.949
919,12,14,381.244,300.863,15900.589,2,47,136.4,113.424,NA,6.078,0.02,93.576,-4.954
920,12,15,375.936,305.412,16200.6,2,37,143.391,116.875,NA,6.991,0.023,139.399,45.822
921,12,16,388.069,324.75,16500.611,2,75,166.22,138.231,NA,22.828,0.076,57.894,-81.505
922,12,17,395.273,330.058,16800.622,2,31,175.168,145.156,NA,8.948,0.03,36.384,-21.509
923,12,18,403.235,343.328,17100.633,2,19,190.644,160.122,NA,15.476,0.052,59.036,22.652
924,12,19,410.439,347.12,17400.644,2,20,198.785,165.949,NA,8.141,0.027,27.759,-31.278
925,12,20,410.439,362.286,17700.655,2,26,213.951,180.362,NA,15.166,0.051,90,62.241
926,12,21,409.302,375.936,18000.667,2,16,227.648,193.118,NA,13.697,0.046,94.764,4.764
927,12,22,412.335,382.382,18300.678,2,29,234.772,200.151,NA,7.124,0.024,64.799,-29.965
928,12,23,412.335,399.065,18600.689,2,9,251.455,216.224,NA,16.683,0.056,90,25.201
929,12,24,406.648,396.411,18900.7,2,29,257.731,212.248,NA,6.276,0.021,-154.983,115.017
930,12,25,406.648,394.515,19200.711,2,9,259.627,210.406,NA,1.896,0.006,-90,64.983
931,12,26,416.885,402.856,19500.722,2,20,272.833,221.086,NA,13.205,0.044,39.174,129.174
932,12,27,416.885,419.539,19800.733,2,39,289.516,237.181,NA,16.683,0.056,90,50.826
933,12,28,414.231,444.564,20100.744,2,20,314.68,260.862,NA,25.165,0.084,96.054,6.054
934,12,29,417.643,461.626,20400.755,2,40,332.08,278.256,NA,17.4,0.058,78.69,-17.364
935,12,30,425.606,473.001,20700.766,2,42,345.965,291.149,NA,13.885,0.046,55.008,-23.682
936,12,31,436.222,489.684,21000.778,2,45,365.74,309.938,NA,19.775,0.066,57.529,2.521
937,12,32,440.772,495.371,21300.789,2,50,373.023,316.617,NA,7.283,0.024,51.34,-6.189
938,12,33,447.218,503.713,21600.8,2,23,383.565,326.396,NA,10.542,0.035,52.306,0.966
939,12,34,450.251,516.604,21900.811,2,66,396.808,339.623,NA,13.243,0.044,76.759,24.454
940,12,35,447.597,529.495,22200.822,2,33,409.97,351.336,NA,13.162,0.044,101.634,24.874
941,12,36,447.597,540.87,22500.833,2,18,421.345,362.335,NA,11.375,0.038,90,-11.634
942,12,37,447.218,558.691,22800.844,2,28,439.169,379.52,NA,17.824,0.059,91.219,1.219
943,12,38,449.872,565.136,23100.855,2,21,446.14,386.414,NA,6.971,0.023,67.62,-23.599
944,12,39,454.043,568.928,23400.866,2,22,451.777,391.113,NA,5.637,0.019,42.274,-25.346
945,12,40,449.114,580.303,23700.878,2,50,464.173,400.973,NA,12.397,0.041,113.429,71.155
946,13,1,175.171,208.158,12900.478,2,22,0,0,NA,NA,NA,NA,NA
947,13,2,176.878,218.395,13200.489,2,21,10.378,10.378,NA,10.378,0.035,80.538,NA
948,13,3,176.309,241.714,13500.5,2,14,33.704,33.575,NA,23.325,0.078,91.397,10.86
949,13,4,179.721,262.757,13800.511,2,11,55.022,54.788,NA,21.318,0.071,80.789,-10.608
950,13,5,166.64,300.294,14100.522,2,11,94.773,92.53,NA,39.751,0.132,109.213,28.424
951,13,6,172.896,316.218,14400.533,2,13,111.882,108.084,NA,17.109,0.057,68.552,-40.66
952,13,7,172.328,325.318,14700.544,2,7,121,117.195,NA,9.118,0.03,93.576,25.024
953,13,8,176.878,340.674,15000.555,2,11,137.015,132.527,NA,16.016,0.053,73.496,-20.081
954,13,9,167.778,336.124,15300.567,2,45,147.189,128.18,NA,10.174,0.034,-153.435,133.069
955,13,10,169.484,336.124,15600.578,2,13,148.896,128.092,NA,1.706,0.006,0,153.435
956,13,11,179.153,351.48,15900.589,2,8,167.042,143.377,NA,18.146,0.06,57.804,57.804
957,13,12,177.257,421.814,16200.6,2,16,237.401,213.666,NA,70.36,0.235,91.544,33.74
958,13,13,171.19,448.735,16500.611,2,39,264.997,240.609,NA,27.595,0.092,102.7,11.156
959,13,14,170.053,470.726,16800.622,2,9,287.017,262.617,NA,22.021,0.073,92.961,-9.739
960,13,15,168.536,474.138,17100.633,2,23,290.752,266.063,NA,3.734,0.012,113.962,21.002
961,13,16,173.086,483.996,17400.644,2,30,301.609,275.846,NA,10.857,0.036,65.225,-48.738
962,13,17,176.878,493.096,17700.655,2,21,311.467,284.943,NA,9.858,0.033,67.38,2.155
963,13,18,182.944,503.333,18000.667,2,39,323.367,295.277,NA,11.9,0.04,59.349,-8.031
964,13,19,205.694,536.699,18300.678,2,13,363.75,329.956,NA,40.384,0.135,55.713,-3.636
965,13,20,211.76,540.87,18600.689,2,23,371.112,334.718,NA,7.362,0.025,34.509,-21.205
966,13,21,211.76,546.178,18900.7,2,47,376.421,339.995,NA,5.308,0.018,90,55.491
967,13,22,207.589,552.245,19200.711,2,61,383.783,345.61,NA,7.362,0.025,124.509,34.509
968,13,23,205.315,553.382,19500.722,2,73,386.326,346.538,NA,2.543,0.008,153.435,28.926
969,13,24,214.414,567.411,19800.733,2,28,403.048,361.39,NA,16.722,0.056,57.031,-96.404
970,13,25,214.414,570.065,20100.744,2,57,405.702,364.029,NA,2.654,0.009,90,32.969
971,13,26,214.035,573.099,20400.755,2,11,408.759,367.004,NA,3.057,0.01,97.125,7.125
972,14,1,433.568,123.037,0,2,39,0,0,NA,NA,NA,NA,NA
973,14,2,433.189,123.037,300.011,2,135,0.379,0.379,NA,0.379,0.001,180,NA
974,14,3,431.672,126.829,600.022,2,58,4.463,4.239,NA,4.084,0.014,111.801,-68.199
975,14,4,425.985,126.829,900.033,2,78,10.15,8.478,NA,5.687,0.019,180,68.199
976,14,5,425.985,127.966,1200.044,2,72,11.288,9.044,NA,1.137,0.004,90,-90
977,14,6,425.985,129.483,1500.056,2,120,12.804,9.952,NA,1.517,0.005,90,0
978,14,7,425.985,129.483,1800.067,2,64,12.804,9.952,NA,0,0,0,-90
979,14,8,421.056,126.829,2100.078,2,101,18.403,13.074,NA,5.598,0.019,-151.699,-151.699
980,14,9,420.677,126.829,2400.089,2,69,18.782,13.437,NA,0.379,0.001,180,-28.301
981,14,10,420.677,130.241,2700.1,2,61,22.194,14.768,NA,3.412,0.011,90,-90
982,14,11,420.677,136.308,3000.111,2,98,28.261,18.501,NA,6.067,0.02,90,0
983,14,12,420.677,136.308,3300.122,2,51,28.261,18.501,NA,0,0,0,-90
984,14,13,426.743,137.824,3600.133,2,34,34.514,16.286,NA,6.253,0.021,14.036,14.036
985,14,14,430.535,137.824,3900.144,2,37,38.305,15.095,NA,3.792,0.013,0,-14.036
986,14,15,435.085,137.824,4200.156,2,84,42.855,14.865,NA,4.55,0.015,0,0
987,14,16,435.085,137.824,4500.167,2,81,42.855,14.865,NA,0,0,0,0
988,14,17,430.535,131.379,4800.178,2,239,50.745,8.876,NA,7.89,0.026,-125.218,-125.218
989,14,18,422.952,133.653,5100.189,2,130,58.662,15.014,NA,7.917,0.026,163.301,-71.482
990,14,19,420.298,133.653,5400.2,2,108,61.316,16.995,NA,2.654,0.009,180,16.699
991,14,20,420.298,132.137,5700.211,2,48,62.833,16.091,NA,1.517,0.005,-90,90
992,14,21,421.814,132.516,6000.222,2,48,64.396,15.1,NA,1.563,0.005,14.036,104.036
993,14,22,422.573,137.066,6300.233,2,24,69.009,17.824,NA,4.613,0.015,80.538,66.501
994,14,23,427.881,138.583,6600.244,2,11,74.53,16.553,NA,5.521,0.018,15.945,-64.592
995,14,24,440.772,146.545,6900.255,2,9,89.682,24.587,NA,15.152,0.051,31.701,15.756
996,14,25,455.18,148.441,7200.267,2,15,104.214,33.353,NA,14.532,0.048,7.496,-24.206
997,14,26,466.176,148.441,7500.278,2,16,115.21,41.335,NA,10.996,0.037,0,-7.496
998,14,27,469.588,160.195,7800.289,2,18,127.449,51.751,NA,12.239,0.041,73.811,73.811
999,14,28,473.759,160.574,8100.3,2,8,131.637,54.994,NA,4.188,0.014,5.194,-68.616
1000,14,29,479.826,160.574,8400.311,2,43,137.703,59.571,NA,6.067,0.02,0,-5.194
1001,14,30,479.826,160.574,8700.322,2,53,137.703,59.571,NA,0,0,0,0
1002,14,31,483.617,157.92,9000.333,2,59,142.332,61.006,NA,4.628,0.015,-34.992,-34.992
1003,14,32,482.859,155.645,9300.344,2,116,144.73,59.1,NA,2.398,0.008,-108.435,-73.443
1004,14,33,485.892,157.92,9600.355,2,174,148.521,62.886,NA,3.792,0.013,36.87,145.305
1005,14,34,488.546,157.92,9900.367,2,51,151.175,65.111,NA,2.654,0.009,0,-36.87
1006,14,35,510.537,187.494,10200.378,2,12,188.03,100.394,NA,36.855,0.123,53.366,53.366
1007,14,36,507.504,187.494,10500.389,2,15,191.063,98.088,NA,3.033,0.01,180,126.634
1008,14,37,498.404,187.494,10800.4,2,19,200.163,91.424,NA,9.1,0.03,180,0
1009,14,38,498.404,182.565,11100.411,2,93,205.092,88.019,NA,4.929,0.016,-90,90
1010,14,39,495.75,179.532,11400.422,2,47,209.122,84.013,NA,4.031,0.013,-131.186,-41.186
1011,14,40,506.746,169.674,11700.433,2,23,223.89,86.775,NA,14.768,0.049,-41.878,89.308
1012,14,41,506.746,169.674,12000.444,2,10,223.89,86.775,NA,0,0,0,41.878
1013,14,42,522.67,169.674,12300.455,2,92,239.815,100.569,NA,15.925,0.053,0,0
1014,14,43,531.391,184.461,12600.467,2,33,256.982,115.508,NA,17.167,0.057,59.47,59.47
1015,14,44,529.495,185.977,12900.478,2,25,259.41,114.732,NA,2.428,0.008,141.34,81.87
1016,14,45,554.899,196.973,13200.489,2,6,287.091,142.083,NA,27.681,0.092,23.405,-117.936
1017,14,46,568.928,197.352,13500.5,2,28,301.125,154.418,NA,14.034,0.047,1.548,-21.857
1018,14,47,580.682,212.898,13800.511,2,42,320.614,172.387,NA,19.489,0.065,52.907,51.359
1019,15,1,384.467,134.791,1200.044,2,50,0,0,NA,NA,NA,NA,NA
1020,15,2,383.898,138.772,1500.056,2,27,4.022,4.022,NA,4.022,0.013,98.13,NA
1021,15,3,380.486,138.772,1800.067,2,13,7.434,5.63,NA,3.412,0.011,180,81.87
1022,15,4,375.367,138.203,2100.078,2,12,12.584,9.719,NA,5.15,0.017,-173.66,6.34
1023,15,5,375.367,138.772,2400.089,2,21,13.153,9.933,NA,0.569,0.002,90,-96.34
1024,15,6,375.367,138.772,2700.1,2,15,13.153,9.933,NA,0,0,0,-90
1025,15,7,391.292,148.441,3000.111,2,78,31.783,15.261,NA,18.63,0.062,31.264,31.264
1026,15,8,391.292,142.753,3300.122,2,67,37.47,10.487,NA,5.687,0.019,-90,-121.264
1027,15,9,390.154,142.753,3600.133,2,77,38.608,9.785,NA,1.137,0.004,180,-90
1028,15,10,389.586,146.166,3900.144,2,58,42.067,12.473,NA,3.459,0.012,99.462,-80.538
1029,15,11,385.036,146.166,4200.156,2,147,46.617,11.389,NA,4.55,0.015,180,80.538
1030,15,12,385.036,145.028,4500.167,2,90,47.755,10.253,NA,1.137,0.004,-90,90
1031,15,13,386.173,143.322,4800.178,2,56,49.805,8.7,NA,2.051,0.007,-56.31,33.69
1032,15,14,386.173,143.322,5100.189,2,104,49.805,8.7,NA,0,0,0,56.31
1033,15,15,378.211,143.322,5400.2,2,249,57.768,10.579,NA,7.962,0.027,180,180
1034,15,16,377.073,139.91,5700.211,2,115,61.365,8.993,NA,3.597,0.012,-108.435,71.565
1035,15,17,377.073,135.36,6000.222,2,106,65.914,7.415,NA,4.55,0.015,-90,18.435
1036,15,18,377.073,135.36,6300.233,2,142,65.914,7.415,NA,0,0,0,90
1037,15,19,375.367,136.497,6600.244,2,97,67.965,9.258,NA,2.051,0.007,146.31,146.31
1038,15,20,375.367,136.497,6900.255,2,160,67.965,9.258,NA,0,0,0,-146.31
1039,15,21,373.661,136.497,7200.267,2,151,69.671,10.94,NA,1.706,0.006,180,180
1040,15,22,371.386,135.36,7500.278,2,176,72.215,13.093,NA,2.543,0.008,-153.435,26.565
1041,15,23,366.836,131.379,7800.289,2,223,78.261,17.958,NA,6.046,0.02,-138.814,14.621
1042,15,24,366.836,131.379,8100.3,2,199,78.261,17.958,NA,0,0,0,138.814
1043,15,25,366.836,126.829,8400.311,2,30,82.81,19.345,NA,4.55,0.015,-90,-90
