Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
87,2,11,290.057,436.222,5700.205,2,14,61.166,50.03,NA,2.9,0.01,-78.69,-63.435
88,2,12,298.019,436.222,6000.215,2,15,69.128,55.521,NA,7.962,0.027,0,78.69
89,2,13,298.019,436.222,6300.226,2,21,69.128,55.521,NA,0,0,0,0
90,2,14,303.138,434.516,6600.237,2,8,74.524,60.458,NA,5.396,0.018,-18.435,-18.435
91,2,15,303.138,425.985,6900.248,2,18,83.055,66.387,NA,8.531,0.028,-90,-71.565
92,2,16,305.412,420.866,7200.259,2,13,88.656,71.697,NA,5.601,0.019,-66.038,23.962
93,2,17,305.412,420.866,7500.269,2,17,88.656,71.697,NA,0,0,0,66.038
94,2,18,315.65,417.454,7800.28,2,12,99.447,81.24,NA,10.791,0.036,-18.435,-18.435
95,2,19,315.65,406.079,8100.291,2,15,110.822,89.572,NA,11.375,0.038,-90,-71.565
96,2,20,321.906,406.079,8400.302,2,36,117.078,93.745,NA,6.256,0.021,0,90
97,2,21,321.906,406.079,8700.312,2,11,117.078,93.745,NA,0,0,0,0
98,2,22,329.299,385.036,9000.323,2,20,139.383,114.492,NA,22.304,0.074,-70.641,-70.641
99,2,23,335.556,378.211,9300.334,2,25,148.641,123.732,NA,9.258,0.031,-47.49,23.151
100,2,24,335.556,369.111,9600.345,2,23,157.741,130.926,NA,9.1,0.03,-90,-42.51
101,2,25,335.556,366.267,9900.355,2,18,160.585,133.222,NA,2.844,0.009,-90,0
102,2,26,346.93,348.068,10200.366,2,42,182.047,154.643,NA,21.462,0.072,-57.995,32.005
103,2,27,346.93,341.812,10500.377,2,42,188.303,159.792,NA,6.256,0.021,-90,-32.005
104,2,28,346.93,341.812,10800.388,2,21,188.303,159.792,NA,0,0,0,90
105,2,29,347.499,328.731,11100.399,2,8,201.396,171.095,NA,13.093,0.044,-87.51,-87.51
106,2,30,352.618,326.456,11400.409,2,6,206.997,175.747,NA,5.601,0.019,-23.962,63.548
107,2,31,352.618,321.906,11700.42,2,15,211.547,179.593,NA,4.55,0.015,-90,-66.038
108,2,32,352.618,316.787,12000.431,2,32,216.666,183.957,NA,5.119,0.017,-90,0
109,2,33,352.618,307.687,12300.442,2,9,225.766,191.807,NA,9.1,0.03,-90,0
110,2,34,361.149,307.687,12600.452,2,22,234.297,196.172,NA,8.531,0.028,0,90
111,2,35,364.561,307.119,12900.463,2,19,237.756,198.473,NA,3.459,0.012,-9.462,-9.462
112,2,36,369.111,295.744,13200.474,2,25,250.007,210.519,NA,12.251,0.041,-68.199,-58.736
113,2,37,369.111,289.488,13500.485,2,18,256.263,215.852,NA,6.256,0.021,-90,-21.801
114,2,38,369.68,284.369,13800.496,2,42,261.414,220.539,NA,5.15,0.017,-83.66,6.34
115,2,39,371.955,278.682,14100.506,2,23,267.539,226.596,NA,6.125,0.02,-68.199,15.461
116,2,40,371.955,278.682,14400.517,2,30,267.539,226.596,NA,0,0,0,68.199
117,2,41,376.505,276.407,14700.528,2,50,272.626,230.872,NA,5.087,0.017,-26.565,-26.565
118,2,42,376.505,266.17,15000.539,2,17,282.863,239.706,NA,10.237,0.034,-90,-63.435
119,2,43,379.348,265.032,15300.549,2,89,285.926,242.112,NA,3.063,0.01,-21.801,68.199
120,2,44,376.505,260.482,15600.56,2,20,291.292,244.661,NA,5.365,0.018,-122.005,-100.204
121,2,45,376.505,253.657,15900.571,2,48,298.116,250.648,NA,6.825,0.023,-90,32.005
122,2,46,376.505,253.657,16200.582,2,18,298.116,250.648,NA,0,0,0,90
123,2,47,376.505,262.757,16500.592,2,28,307.216,242.675,NA,9.1,0.03,90,90
124,2,48,372.524,257.07,16800.603,2,20,314.159,245.763,NA,6.942,0.023,-124.992,145.008
125,2,49,375.936,256.501,17100.614,2,35,317.618,247.877,NA,3.459,0.012,-9.462,115.53
126,2,50,376.505,251.951,17400.625,2,21,322.203,252.152,NA,4.585,0.015,-82.875,-73.413
127,2,51,376.505,247.401,17700.636,2,18,326.753,256.174,NA,4.55,0.015,-90,-7.125
128,2,52,382.761,247.401,18000.646,2,30,333.009,259.136,NA,6.256,0.021,0,90
129,2,53,390.723,240.576,18300.657,2,15,343.496,268.982,NA,10.487,0.035,-40.601,-40.601
130,2,54,390.723,231.476,18600.668,2,20,352.596,276.926,NA,9.1,0.03,-90,-49.399
131,2,55,391.861,221.239,18900.679,2,14,362.897,286.478,NA,10.3,0.034,-83.66,6.34
132,2,56,396.411,220.86,19200.689,2,22,367.462,288.97,NA,4.566,0.015,-4.764,78.896
133,2,57,396.79,214.035,19500.7,2,29,374.298,295.153,NA,6.835,0.023,-86.82,-82.057
134,2,58,396.031,200.006,19800.711,2,15,388.347,307.254,NA,14.049,0.047,-93.094,-6.274
135,2,59,397.548,194.319,20100.722,2,65,394.233,313.017,NA,5.886,0.02,-75.069,18.025
136,2,60,397.548,188.252,20400.733,2,30,400.3,318.455,NA,6.067,0.02,-90,-14.931
137,2,61,398.686,184.461,20700.743,2,67,404.258,322.362,NA,3.959,0.013,-73.301,16.699
138,2,62,405.131,179.532,21000.754,2,18,412.373,329.634,NA,8.114,0.027,-37.405,35.895
139,2,63,407.027,176.119,21300.765,2,46,416.276,333.534,NA,3.904,0.013,-60.945,-23.54
140,2,64,413.094,165.124,21600.776,2,9,428.834,346.083,NA,12.558,0.042,-61.113,-0.168
141,2,65,426.364,152.991,21900.786,2,30,446.815,362.941,NA,17.981,0.06,-42.436,18.677
142,2,66,439.635,139.72,22200.797,2,65,465.583,380.9,NA,18.767,0.063,-45,-2.564
143,2,67,454.422,137.066,22500.808,2,19,480.606,390.473,NA,15.023,0.05,-10.176,34.824
144,2,68,456.697,137.066,22800.819,2,46,482.881,391.625,NA,2.275,0.008,0,10.176
145,2,69,459.351,137.066,23100.829,2,24,485.535,392.98,NA,2.654,0.009,0,0
146,2,70,463.901,137.066,23400.84,2,33,490.085,395.335,NA,4.55,0.015,0,0
147,2,71,468.83,137.066,23700.851,2,32,495.014,397.929,NA,4.929,0.016,0,0
148,2,72,468.83,134.412,24000.862,2,23,497.668,400.181,NA,2.654,0.009,-90,-90
149,2,73,471.105,134.412,24300.873,2,30,499.943,401.386,NA,2.275,0.008,0,90
150,2,74,476.413,99.908,24600.883,2,18,534.853,433.65,NA,34.909,0.116,-81.254,-81.254
151,2,75,479.446,92.704,24900.894,2,18,542.669,441.401,NA,7.817,0.026,-67.166,14.087
152,3,1,394.894,578.786,3600.129,2,20,0,0,NA,NA,NA,NA,NA
153,3,2,403.235,570.065,3900.14,2,13,12.068,12.068,NA,12.068,0.04,-46.273,NA
154,3,3,403.235,570.065,4200.151,2,9,12.068,12.068,NA,0,0,0,46.273
155,3,4,411.956,569.686,4500.162,2,9,20.797,19.337,NA,8.729,0.029,-2.49,-2.49
156,3,5,427.502,567.032,4800.172,2,7,36.567,34.661,NA,15.77,0.053,-9.689,-7.199
157,3,6,441.53,558.691,5100.183,2,10,52.889,50.782,NA,16.321,0.054,-30.735,-21.047
158,3,7,455.559,559.828,5400.194,2,13,66.963,63.559,NA,14.075,0.047,4.635,35.371
159,3,8,473.38,558.311,5700.205,2,19,84.848,81.113,NA,17.885,0.06,-4.865,-9.5
160,3,9,477.171,543.524,6000.215,2,18,100.114,89.515,NA,15.266,0.051,-75.619,-70.754
161,3,10,486.271,538.974,6300.226,2,14,110.288,99.673,NA,10.174,0.034,-26.565,49.054
162,3,11,514.329,508.262,6600.237,2,16,151.887,138.702,NA,41.599,0.139,-47.586,-21.021
163,3,12,521.912,504.471,6900.248,2,23,160.365,147.161,NA,8.478,0.028,-26.565,21.021
164,3,13,534.045,501.817,7200.259,2,13,172.785,159.02,NA,12.42,0.041,-12.339,14.226
165,3,14,554.141,501.817,7500.269,2,13,192.88,176.872,NA,20.095,0.067,0,12.339
166,3,15,573.857,482.859,7800.28,2,19,220.232,203.051,NA,27.352,0.091,-43.877,-43.877
167,3,16,580.303,478.688,8100.291,2,28,227.91,210.704,NA,7.677,0.026,-32.905,10.971
168,4,1,312.616,574.615,3900.14,2,37,0,0,NA,NA,NA,NA,NA
169,4,2,317.546,572.34,4200.151,2,12,5.429,5.429,NA,5.429,0.018,-24.775,NA
170,4,3,324.75,572.34,4500.162,2,33,12.633,12.345,NA,7.204,0.024,0,24.775
171,4,4,328.162,565.895,4800.172,2,12,19.926,17.824,NA,7.293,0.024,-62.103,-62.103
172,4,5,341.053,559.449,5100.183,2,20,34.339,32.229,NA,14.413,0.048,-26.565,35.538
173,4,6,350.912,557.932,5400.194,2,48,44.313,41.771,NA,9.974,0.033,-8.746,17.819
174,4,7,355.082,555.657,5700.205,2,55,49.064,46.505,NA,4.751,0.016,-28.61,-19.864
175,4,8,358.874,552.624,6000.215,2,13,53.92,51.219,NA,4.856,0.016,-38.66,-10.049
176,4,9,374.419,548.453,6300.226,2,40,70.015,67.112,NA,16.095,0.054,-15.018,23.641
177,4,10,374.419,548.453,6600.237,2,22,70.015,67.112,NA,0,0,0,15.018
178,4,11,387.69,548.453,6900.248,2,30,83.285,79.501,NA,13.271,0.044,0,0
179,4,12,401.34,545.041,7200.259,2,80,97.355,93.522,NA,14.07,0.047,-14.036,-14.036
180,4,13,414.989,541.628,7500.269,2,19,111.425,107.556,NA,14.07,0.047,-14.036,0
181,4,14,447.597,531.391,7800.28,2,28,145.602,141.732,NA,34.177,0.114,-17.43,-3.394
182,4,15,455.559,526.462,8100.291,2,18,154.967,150.836,NA,9.365,0.031,-31.759,-14.33
183,4,16,468.072,516.225,8400.302,2,10,171.133,166.059,NA,16.167,0.054,-39.289,-7.53
184,4,17,476.792,511.675,8700.312,2,9,180.969,175.827,NA,9.836,0.033,-27.553,11.737
185,4,18,498.404,501.058,9000.323,2,20,205.048,199.819,NA,24.079,0.08,-26.162,1.391
186,4,19,523.808,491.579,9300.334,2,11,232.163,226.929,NA,27.114,0.09,-20.462,5.699
187,4,20,546.557,475.655,9600.345,2,15,259.932,254.011,NA,27.769,0.093,-34.992,-14.53
188,4,21,550.349,428.26,9900.355,2,57,307.478,279.171,NA,47.546,0.158,-85.426,-50.434
189,4,22,560.966,429.777,10200.366,2,125,318.202,287.499,NA,10.724,0.036,8.13,93.556
190,4,23,566.653,429.777,10500.377,2,123,323.89,292.426,NA,5.687,0.019,0,-8.13
191,4,24,571.582,429.777,10800.388,2,39,328.819,296.718,NA,4.929,0.016,0,0
192,4,25,575.753,436.601,11100.399,2,98,336.817,297.134,NA,7.998,0.027,58.57,58.57
193,4,26,580.303,437.36,11400.409,2,64,341.43,300.824,NA,4.613,0.015,9.462,-49.108
194,6,25,69.386,380.486,3900.14,2,11,0,0,NA,NA,NA,NA,NA
195,6,26,60.855,367.974,4200.151,2,13,15.144,15.144,NA,15.144,0.05,-124.287,NA
196,6,27,58.58,362.286,4500.162,2,10,21.269,21.166,NA,6.125,0.02,-111.801,12.485
197,6,28,56.305,358.305,4800.172,2,11,25.855,25.751,NA,4.585,0.015,-119.745,-7.943
198,6,29,56.305,358.305,5100.183,2,18,25.855,25.751,NA,0,0,0,119.745
199,6,30,56.305,365.13,5400.194,2,9,32.679,20.172,NA,6.825,0.023,90,90
200,6,31,65.405,365.13,5700.205,2,10,41.779,15.864,NA,9.1,0.03,0,-90
201,6,32,65.405,365.13,6000.215,2,15,41.779,15.864,NA,0,0,0,0
202,6,33,65.405,365.13,6300.226,2,12,41.779,15.864,NA,0,0,0,0
203,6,34,65.405,358.874,6600.237,2,27,48.035,21.976,NA,6.256,0.021,-90,-90
204,6,35,56.305,357.736,6900.248,2,14,57.206,26.242,NA,9.171,0.031,-172.875,-82.875
205,6,36,56.305,357.736,7200.259,2,17,57.206,26.242,NA,0,0,0,172.875
206,6,37,56.305,351.48,7500.269,2,15,63.462,31.819,NA,6.256,0.021,-90,-90
207,6,38,56.305,342.38,7800.28,2,21,72.562,40.288,NA,9.1,0.03,-90,0
208,6,39,56.305,338.968,8100.291,2,25,75.974,43.53,NA,3.412,0.011,-90,0
209,6,40,56.874,331.006,8400.302,2,10,83.957,51.038,NA,7.983,0.027,-85.914,4.086
210,6,41,62.561,331.006,8700.312,2,11,89.644,49.949,NA,5.687,0.019,0,85.914
211,6,42,62.561,320.768,9000.323,2,18,99.882,60.106,NA,10.237,0.034,-90,-90
212,6,43,62.561,311.669,9300.334,2,14,108.982,69.155,NA,9.1,0.03,-90,0
213,6,44,55.168,309.394,9600.345,2,16,116.717,72.5,NA,7.736,0.026,-162.897,-72.897
214,6,45,47.964,302,9900.355,2,28,127.04,81.357,NA,10.323,0.034,-134.256,28.641
215,6,46,47.964,294.796,10200.366,2,24,134.244,88.327,NA,7.204,0.024,-90,44.256
216,6,47,51.376,294.796,10500.377,2,25,137.657,87.562,NA,3.412,0.011,0,90
217,6,48,52.134,287.213,10800.388,2,13,145.278,94.855,NA,7.621,0.025,-84.289,-84.289
218,6,49,53.272,272.046,11100.399,2,27,160.487,109.63,NA,15.209,0.051,-85.711,-1.421
219,6,50,53.272,265.222,11400.409,2,23,167.311,116.385,NA,6.825,0.023,-90,-4.289
220,6,51,57.443,264.463,11700.42,2,16,171.551,116.636,NA,4.239,0.014,-10.305,79.695
221,6,52,47.205,262.947,12000.431,2,28,181.9,119.614,NA,10.349,0.034,-171.573,-161.268
222,6,53,43.414,264.842,12300.442,2,15,186.139,118.524,NA,4.239,0.014,153.435,-34.992
223,6,54,45.689,269.392,12600.452,2,10,191.226,113.593,NA,5.087,0.017,63.435,-90
224,6,55,45.689,269.392,12900.463,2,6,191.226,113.593,NA,0,0,0,-63.435
225,6,56,36.589,261.43,13200.474,2,6,203.317,123.491,NA,12.092,0.04,-138.814,-138.814
226,6,57,36.589,261.43,13500.485,2,8,203.317,123.491,NA,0,0,0,138.814
227,6,58,34.693,254.984,13800.496,2,14,210.036,130.208,NA,6.719,0.022,-106.39,-106.39
228,6,59,35.831,249.676,14100.506,2,17,215.465,135.045,NA,5.429,0.018,-77.905,28.484
229,6,60,38.485,249.676,14400.517,2,17,218.119,134.41,NA,2.654,0.009,0,77.905
230,6,61,38.485,238.301,14700.528,2,16,229.493,145.504,NA,11.375,0.038,-90,-90
231,6,62,40.38,226.547,15000.539,2,6,241.399,156.647,NA,11.906,0.04,-80.838,9.162
232,6,63,32.797,225.41,15300.549,2,5,249.067,159.334,NA,7.668,0.026,-171.469,-90.632
233,6,64,32.418,214.414,15600.56,2,13,260.069,170.136,NA,11.002,0.037,-91.975,79.494
234,6,65,31.66,207.21,15900.571,2,11,267.313,177.335,NA,7.244,0.024,-96.009,-4.034
235,6,66,24.077,198.869,16200.582,2,29,278.586,187.184,NA,11.273,0.038,-132.274,-36.265
236,6,67,20.285,198.869,16500.592,2,19,282.378,188.137,NA,3.792,0.013,180,-47.726
237,6,68,15.735,198.11,16800.603,2,20,286.991,190.103,NA,4.613,0.015,-170.538,9.462
238,6,69,15.735,192.423,17100.614,2,64,292.678,195.566,NA,5.687,0.019,-90,80.538
239,6,70,15.735,192.423,17400.625,2,11,292.678,195.566,NA,0,0,0,90
240,6,71,9.669,192.423,17700.636,2,40,298.745,197.316,NA,6.067,0.02,180,180
241,6,72,9.669,196.215,18000.646,2,82,302.536,193.706,NA,3.792,0.013,90,-90
242,6,73,13.081,196.215,18300.657,2,52,305.949,192.681,NA,3.412,0.011,0,-90
243,6,74,17.631,196.215,18600.668,2,60,310.499,191.401,NA,4.55,0.015,0,0
244,6,75,24.835,191.665,18900.679,2,26,319.019,194.006,NA,8.521,0.028,-32.276,-32.276
245,6,76,25.214,186.357,19200.689,2,21,324.341,199.091,NA,5.322,0.018,-85.914,-53.639
246,6,77,29.764,185.977,19500.7,2,10,328.907,198.503,NA,4.566,0.015,-4.764,81.151
247,6,78,43.414,169.674,19800.711,2,41,350.17,212.406,NA,21.263,0.071,-50.064,-45.3
248,6,79,48.343,162.09,20100.722,2,81,359.214,219.407,NA,9.044,0.03,-56.976,-6.913
249,6,80,48.343,160.574,20400.733,2,47,360.731,220.917,NA,1.517,0.005,-90,-33.024
250,6,81,52.893,157.92,20700.743,2,34,365.998,223.177,NA,5.267,0.018,-30.256,59.744
251,6,82,52.893,148.82,21000.754,2,29,375.098,232.252,NA,9.1,0.03,-90,-59.744
252,6,83,57.063,138.203,21300.765,2,42,386.504,242.596,NA,11.406,0.038,-68.552,21.448
253,6,84,57.063,131.758,21600.776,2,34,392.95,249.033,NA,6.446,0.021,-90,-21.448
254,6,85,57.063,129.104,21900.786,2,26,395.604,251.684,NA,2.654,0.009,-90,0
255,6,86,61.992,129.104,22200.797,2,35,400.533,251.491,NA,4.929,0.016,0,90
256,6,87,64.647,129.104,22500.808,2,62,403.187,251.427,NA,2.654,0.009,0,0
257,6,88,69.196,129.104,22800.819,2,17,407.737,251.382,NA,4.55,0.015,0,0
258,6,89,71.851,124.175,23100.829,2,26,413.336,256.323,NA,5.598,0.019,-61.699,-61.699
259,6,1,77.538,115.454,23700.851,2,19,423.747,265.157,NA,10.411,0.017,-56.889,4.811
260,6,2,80.571,115.454,24000.862,2,28,426.78,265.268,NA,3.033,0.01,0,56.889
261,6,3,81.709,115.454,24300.873,2,16,427.918,265.318,NA,1.137,0.004,0,0
262,6,4,81.709,112.041,24600.883,2,32,431.33,268.727,NA,3.412,0.011,-90,-90
263,6,5,83.225,112.041,24900.894,2,45,432.847,268.801,NA,1.517,0.005,0,90
264,6,6,85.5,114.696,25200.905,2,50,436.342,266.278,NA,3.496,0.012,49.399,49.399
265,6,7,85.5,114.696,25500.916,2,87,436.342,266.278,NA,0,0,0,-49.399
266,6,8,87.017,114.696,25800.926,2,19,437.859,266.374,NA,1.517,0.005,0,0
267,6,9,90.429,118.108,26100.937,2,36,442.685,263.22,NA,4.826,0.016,45,45
268,6,10,94.6,121.52,26400.948,2,36,448.074,260.19,NA,5.389,0.018,39.289,-5.711
269,6,11,98.392,121.52,26700.959,2,46,451.865,260.585,NA,3.792,0.013,0,-39.289
270,6,12,101.804,124.933,27000.97,2,28,456.691,257.601,NA,4.826,0.016,45,45
271,6,13,101.804,124.933,27300.98,2,24,456.691,257.601,NA,0,0,0,-45
272,6,14,104.079,130.241,27600.991,2,21,462.466,252.638,NA,5.775,0.019,66.801,66.801
273,6,15,104.837,130.241,27901.002,2,50,463.225,252.744,NA,0.758,0.003,0,-66.801
274,6,16,108.629,130.241,28201.013,2,23,467.016,253.303,NA,3.792,0.013,0,0
275,6,17,108.629,129.104,28501.023,2,10,468.154,254.427,NA,1.137,0.004,-90,-90
276,6,18,107.492,128.724,28801.034,2,19,469.353,254.629,NA,1.199,0.004,-161.565,-71.565
277,6,19,107.492,128.724,29101.045,2,13,469.353,254.629,NA,0,0,0,161.565
278,6,20,105.596,131.758,29401.056,2,12,472.93,251.35,NA,3.577,0.012,122.005,122.005
279,6,21,106.354,136.687,29701.066,2,14,477.917,246.586,NA,4.987,0.017,81.254,-40.752
280,6,22,110.146,140.099,30001.077,2,21,483.018,243.818,NA,5.101,0.017,41.987,-39.267
281,6,23,113.558,140.478,30301.088,2,13,486.451,244.039,NA,3.433,0.011,6.34,-35.647
